encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,octmnist,medical,2,gtsrb,0.6224188804626465,0.5197999477386475,500,600,256,128,0.01,1.1375026479363441,0.01762315072119236,npu:5
dinov2_b14,octmnist,medical,2,oxford_pets,0.9485790729522705,0.9394930005073547,500,600,256,128,0.01,1.1375026479363441,0.014465844258666039,npu:5
dinov2_b14,octmnist,medical,3,beans,0.899038553237915,0.9375,500,600,256,128,0.01,1.1665726639330387,0.01478838361799717,npu:5
dinov2_b14,octmnist,medical,3,dtd,0.7579787969589233,0.7430850863456726,500,600,256,128,0.01,1.1665726639330387,0.01740611344575882,npu:5
dinov2_b14,octmnist,medical,3,eurosat,0.889661967754364,0.9103703498840332,500,600,256,128,0.01,1.1665726639330387,0.015872566029429436,npu:5
dinov2_b14,octmnist,medical,3,flowers102,1.0,0.9954000115394592,500,600,256,128,0.01,1.1665726639330387,0.016026586294174194,npu:5
dinov2_b14,octmnist,medical,3,food101,0.7673267126083374,0.7979999780654907,500,600,256,128,0.01,1.1665726639330387,0.0180386733263731,npu:5
dinov2_b14,octmnist,medical,3,gtsrb,0.6125860214233398,0.5297999382019043,500,600,256,128,0.01,1.1665726639330387,0.018389688804745674,npu:5
dinov2_b14,octmnist,medical,3,oxford_pets,0.9512854218482971,0.9285908937454224,500,600,256,128,0.01,1.1665726639330387,0.01627700962126255,npu:5
dinov2_b14,octmnist,medical,4,beans,0.951923131942749,0.890625,500,600,256,128,0.01,1.1484472397714853,0.014845702797174454,npu:5
dinov2_b14,octmnist,medical,4,dtd,0.7406915426254272,0.7345744371414185,500,600,256,128,0.01,1.1484472397714853,0.015737295150756836,npu:5
dinov2_b14,octmnist,medical,4,eurosat,0.89463210105896,0.9011111259460449,500,600,256,128,0.01,1.1484472397714853,0.019231118261814117,npu:5
dinov2_b14,octmnist,medical,4,flowers102,1.0,0.995199978351593,500,600,256,128,0.01,1.1484472397714853,0.01602625660598278,npu:5
dinov2_b14,octmnist,medical,4,food101,0.771287202835083,0.7997999787330627,500,600,256,128,0.01,1.1484472397714853,0.016502970829606056,npu:5
dinov2_b14,octmnist,medical,4,gtsrb,0.6017699241638184,0.5325999855995178,500,600,256,128,0.01,1.1484472397714853,0.0159356277436018,npu:5
dinov2_b14,octmnist,medical,4,oxford_pets,0.9485790729522705,0.9334968328475952,500,600,256,128,0.01,1.1484472397714853,0.015063874423503876,npu:5
