dataset,encoder,target_domain,budget,method,repeat,selected,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,evaluation_cache_hit,squared_loss,brier_score,nll,accuracy,macro_f1,ece
office_home,resnet50,Art,3,random,11,Clipart__block_02|Real World__block_00|Real World__block_01,3174,9082d85464828db097f00c09aa1b0a9faad068e914d9f322549d77e70fa74ce3,1686,1.0,primal,0.529232582077384,0,0.5541689735184638,0.9671108061945649,3.756436959577082,0.7182680901542111,0.6796961343737759,0.693169443361581
office_home,resnet50,Art,3,random,12,Clipart__block_00|Clipart__block_01|Real World__block_01,3267,34fc3b211bba65796e0b3e31d5df8a7f3c8c987d6b4cecf4b7c4b6ee87667317,1686,1.0,primal,0.47991152480244637,0,0.5888360820388011,0.9680417632991982,3.7774172177007377,0.7034400948991696,0.6675046846822184,0.6788188497652581
office_home,resnet50,Art,3,random,13,Clipart__block_00|Product__block_00|Product__block_02,3388,82fdb9e75cd332981401b2502971d32014f49a0bf3b510164ff271d8a5abfe15,1686,1.0,primal,0.4904607217758894,0,0.6206790918363262,0.9697147421929163,3.809559770911429,0.6684460260972717,0.6193198985232888,0.6446523088757622
office_home,resnet50,Art,3,random,14,Clipart__block_02|Clipart__block_03|Product__block_01,3262,54c0001dcae54113974afe0bea29b3ca36e1da31c240ea3458ca1948de1fe154,1686,1.0,primal,0.5091590154916048,0,0.6134646674996712,0.9689527370576458,3.795679133018059,0.6832740213523132,0.6291130913046105,0.6590772297141572
office_home,resnet50,Art,3,random,15,Clipart__block_02|Product__block_00|Real World__block_01,3266,102ff7eeb84ab6520a32fb96d9b6238f9faec495334b6d7bfd2158f806afc71c,1686,1.0,primal,0.5476495046168566,0,0.5702228172743984,0.9676258320874299,3.7682354971696506,0.7135231316725978,0.6719873863592299,0.6886886173947401
office_home,resnet50,Art,3,random,16,Clipart__block_00|Product__block_02|Real World__block_01,3311,a725a8ee6b0521a7206d181a63797ef9e51f32ef4d6a776e65bb6f27b13e1822,1686,1.0,primal,0.53015829436481,0,0.5798532719521041,0.9679903060697196,3.7751960200378867,0.708185053380783,0.6715987971931968,0.6835547219571427
office_home,resnet50,Art,3,random,17,Clipart__block_00|Product__block_00|Real World__block_00,3317,200b6e80adac41b8765237012e7ad21347fd5d0a72ea11c4bdb12781d9e2ea74,1686,1.0,primal,0.5101545359939337,0,0.5657648002114053,0.9676349715794001,3.766637645426033,0.7117437722419929,0.6687318681149559,0.68694956962675
office_home,resnet50,Art,3,random,18,Clipart__block_00|Product__block_01|Real World__block_03,3371,2dcd620148daccfb5570808a6c794a799653891f4f8d7a5803c1d078997327a4,1686,1.0,primal,0.5210677664726973,0,0.5626780017954841,0.9675772866190891,3.7655673562596097,0.7295373665480427,0.6908031760183125,0.704763356117125
office_home,resnet50,Art,3,random,19,Clipart__block_02|Real World__block_00|Real World__block_02,3195,07a4aa73cf67c24afd000a268080f67244b28e3e44e8277befac368f71443438,1686,1.0,primal,0.5227927230298519,0,0.5558057782855139,0.9670702599135677,3.7554574057337975,0.7212336892052195,0.6819659926002792,0.6960677734242524
office_home,resnet50,Art,3,second_moment_mmd,-1,Real World__block_00|Real World__block_01|Real World__block_02,3201,11b0c3b1ce10849c0fae51b7420edcee5e89baee952d99535c0ddf18c3e4ead2,1686,1.0,primal,0.5383447911590338,0,0.551648189200996,0.9668920884023807,3.751991120309511,0.7158956109134045,0.6815562175411306,0.6905179909997098
office_home,resnet50,Art,3,size,-1,Clipart__block_00|Product__block_00|Real World__block_03,3414,274d2d3f2090ccc8a7714576d23fa7a4f83712633578ea10b9e7aac3a228e391,1686,1.0,primal,0.5171711035072803,1,0.5633624769781345,0.9676193689327602,3.766638879010232,0.7241992882562278,0.6823462732388071,0.6994540128733137
office_home,resnet50,Art,3,spectrum_rank_l,-1,Clipart__block_00|Product__block_02|Real World__block_00,3296,c84135217ff44473d7c0ee840a771709175aec9640625ce62f26826d169cf36f,1686,1.0,primal,0.5349123608320951,0,0.570675340429095,0.9679329724919871,3.7717403124426574,0.7135231316725978,0.6741521919365767,0.6888877303665721
office_home,resnet50,Art,3,target_a,-1,Real World__block_00|Real World__block_02|Real World__block_03,3283,b0d2202ac51e6539576fc09bcc9887db5ea45226af62e9c8e682767d29b3275f,1686,1.0,primal,0.5213144049048424,0,0.5480012803594654,0.9668522831700206,3.7508932591248936,0.7135231316725978,0.6739180787830276,0.6881670929602183
office_home,resnet50,Art,3,target_energy,-1,Clipart__block_00|Clipart__block_01|Clipart__block_03,3306,d8500b6c25037036999e794c69718444d6f727f5db1982631f80690fc97a73a9,1686,1.0,primal,0.5540456157177687,0,0.6699574277924516,0.9705517921807885,3.830459901279631,0.6346381969157769,0.5758375168233139,0.6111297572570951
office_home,resnet50,Art,5,bayesian_d,-1,Clipart__block_00|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5473,0b47a0039597a0a0cd3463a6730a8c79463adba4a5bd99c0dbbc749136b6d078,1686,1.0,primal,0.5810184851288795,0,0.5399555082892767,0.9658758231431006,3.7336714365384425,0.7295373665480427,0.6931290430364401,0.703769811931486
