seed,dimension,candidate_count,budget,target_samples,target_rank,target_moment_relative_error,strategy_id,mode,rank_cap,rank_cap_fraction,rank_schedule,fallback_to_full,selected,full_selected,selection_match,proxy_risk,full_proxy_risk,relative_proxy_risk_vs_full_greedy,true_target_risk,full_true_target_risk,relative_true_risk_vs_full_greedy,transmitted_bytes,dense_full_gram_bytes,packed_full_gram_bytes,byte_ratio_vs_dense,byte_ratio_vs_packed,selection_seconds,decomposition_seconds,certified_steps,certificate_rate,certified_comparisons,total_comparisons,pair_certificate_rate,covered_intervals,total_intervals,interval_coverage_rate,mean_selected_interval_width,sketch_bytes,full_gram_bytes,byte_ratio,uncertified_fallback_steps,mean_refinement_rounds
20260932,16,16,1,128,8,0.207352463932737,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_00,pool_00,1,0.29971777649714476,0.29971777649714476,0.0,0.28752347953636304,0.28752347953636304,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.13174149952828884,0.006377071142196655,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,1.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_02,pool_00,0,0.4193206134865489,0.29971777649714476,0.39905152903249147,0.4284428035834689,0.28752347953636304,0.49011414397996617,4480,32768,17408,0.13671875,0.25735294117647056,0.13122371770441532,0.006377071142196655,0,0.0,0,15,0.0,16,16,1.0,5.908940749223103,,,,1,1.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_00,pool_00,1,0.29971777649714476,0.29971777649714476,0.0,0.28752347953636304,0.28752347953636304,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.16739762015640736,0.006377071142196655,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,2.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_02,pool_00,0,0.4193206134865489,0.29971777649714476,0.39905152903249147,0.4284428035834689,0.28752347953636304,0.49011414397996617,8576,32768,17408,0.26171875,0.49264705882352944,0.16716531291604042,0.006377071142196655,0,0.0,0,15,0.0,16,16,1.0,3.170166532454672,,,,1,2.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_00,pool_00,1,0.29971777649714476,0.29971777649714476,0.0,0.28752347953636304,0.28752347953636304,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.20401096902787685,0.006377071142196655,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,3.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_00,pool_00,1,0.29971777649714476,0.29971777649714476,0.0,0.28752347953636304,0.28752347953636304,0.0,16768,32768,17408,0.51171875,0.9632352941176471,0.20503409951925278,0.006377071142196655,0,0.0,13,15,0.8666666666666667,16,16,1.0,0.13410074447214138,,,,1,3.0
20260932,16,16,1,128,8,0.207352463932737,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_00,pool_00,1,0.29971777649714476,0.29971777649714476,0.0,0.28752347953636304,0.28752347953636304,0.0,19840,32768,17408,0.60546875,1.1397058823529411,0.2399542573839426,0.006377071142196655,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,4.0
20260932,16,16,3,128,8,0.207352463932737,full_gram,full_gram,,,,0,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,17408,32768,17408,0.53125,1.0,0.009536132216453552,0.006377071142196655,,,,,,,,,,,,,,
20260932,16,16,3,128,8,0.207352463932737,fixed_l1,fixed_rank,1,0.0625,1,0,pool_01|pool_02|pool_04,pool_00|pool_02|pool_15,0,0.14817959409061543,0.08347581369497885,0.7751200920552221,0.1489287558118072,0.08387796435496087,0.775540893929658,2432,32768,17408,0.07421875,0.13970588235294118,0.15406841598451138,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,6.2769075023256535,2432,32768,0.07421875,,
20260932,16,16,3,128,8,0.207352463932737,fixed_l2,fixed_rank,2,0.125,2,0,pool_00|pool_01|pool_02,pool_00|pool_02|pool_15,0,0.10653347494942837,0.08347581369497885,0.2762196645210595,0.10526749450673045,0.08387796435496087,0.2550077403077144,4480,32768,17408,0.13671875,0.25735294117647056,0.15426795557141304,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,3.867841423484554,4480,32768,0.13671875,,
20260932,16,16,3,128,8,0.207352463932737,fixed_l4,fixed_rank,4,0.25,4,0,pool_00|pool_01|pool_02,pool_00|pool_02|pool_15,0,0.10653347494942837,0.08347581369497885,0.2762196645210595,0.10526749450673045,0.08387796435496087,0.2550077403077144,8576,32768,17408,0.26171875,0.49264705882352944,0.15501628071069717,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,1.4215509351761304,8576,32768,0.26171875,,
20260932,16,16,3,128,8,0.207352463932737,fixed_l8,fixed_rank,8,0.5,8,0,pool_00|pool_01|pool_09,pool_00|pool_02|pool_15,0,0.0961672446864969,0.08347581369497885,0.15203722407418058,0.0951546113595165,0.08387796435496087,0.13444111443661533,16768,32768,17408,0.51171875,0.9632352941176471,0.15515916049480438,0.006377071142196655,0,0.0,25,42,0.5952380952380952,45,45,1.0,0.05534825394407675,16768,32768,0.51171875,,
20260932,16,16,3,128,8,0.207352463932737,fixed_l16,fixed_rank,16,1.0,16,0,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.15536290034651756,0.006377071142196655,3,1.0,42,42,1.0,45,45,1.0,0.0,33152,32768,1.01171875,,
20260932,16,16,3,128,8,0.207352463932737,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_01|pool_02|pool_04,pool_00|pool_02|pool_15,0,0.14817959409061543,0.08347581369497885,0.7751200920552221,0.1489287558118072,0.08387796435496087,0.775540893929658,2432,32768,17408,0.07421875,0.13970588235294118,0.26011944748461246,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,6.2769075023256535,,,,3,0.0
20260932,16,16,3,128,8,0.207352463932737,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.296721363440156,0.006377071142196655,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.3333333333333333
20260932,16,16,3,128,8,0.207352463932737,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_00|pool_01|pool_02,pool_00|pool_02|pool_15,0,0.10653347494942837,0.08347581369497885,0.2762196645210595,0.10526749450673045,0.08387796435496087,0.2550077403077144,4480,32768,17408,0.13671875,0.25735294117647056,0.29479980655014515,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,3.867841423484554,,,,3,0.3333333333333333
20260932,16,16,3,128,8,0.207352463932737,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.33233744464814663,0.006377071142196655,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.6666666666666666
20260932,16,16,3,128,8,0.207352463932737,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_00|pool_01|pool_02,pool_00|pool_02|pool_15,0,0.10653347494942837,0.08347581369497885,0.2762196645210595,0.10526749450673045,0.08387796435496087,0.2550077403077144,8576,32768,17408,0.26171875,0.49264705882352944,0.3309282697737217,0.006377071142196655,0,0.0,0,42,0.0,45,45,1.0,1.4215509351761304,,,,3,0.6666666666666666
20260932,16,16,3,128,8,0.207352463932737,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.37037377431988716,0.006377071142196655,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,1.0
20260932,16,16,3,128,8,0.207352463932737,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_00|pool_01|pool_09,pool_00|pool_02|pool_15,0,0.0961672446864969,0.08347581369497885,0.15203722407418058,0.0951546113595165,0.08387796435496087,0.13444111443661533,16768,32768,17408,0.51171875,0.9632352941176471,0.36917415261268616,0.006377071142196655,0,0.0,25,42,0.5952380952380952,45,45,1.0,0.05534825394407675,,,,3,1.0
20260932,16,16,3,128,8,0.207352463932737,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_00|pool_02|pool_15,pool_00|pool_02|pool_15,1,0.08347581369497885,0.08347581369497885,0.0,0.08387796435496087,0.08387796435496087,0.0,19840,32768,17408,0.60546875,1.1397058823529411,0.40383454971015453,0.006377071142196655,3,1.0,42,42,1.0,45,45,1.0,0.00044971965218385906,,,,0,1.3333333333333333
20260932,32,8,1,32,4,0.5122987162450164,full_gram,full_gram,,,,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,33792,65536,33792,0.515625,1.0,0.006576661020517349,0.006623471155762672,,,,,,,,,,,,,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l1,fixed_rank,1,0.03125,1,0,pool_01,pool_00,0,0.5847809996695901,0.4521347717370312,0.2933776303533408,0.5025987340765841,0.40477403506026,0.2416773076903527,2240,65536,33792,0.0341796875,0.06628787878787878,0.04449732042849064,0.006623471155762672,0,0.0,0,7,0.0,8,8,1.0,3.4419590393653903,2240,65536,0.0341796875,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l2,fixed_rank,2,0.0625,2,0,pool_01,pool_00,0,0.5847809996695901,0.4521347717370312,0.2933776303533408,0.5025987340765841,0.40477403506026,0.2416773076903527,4288,65536,33792,0.0654296875,0.1268939393939394,0.04425160214304924,0.006623471155762672,0,0.0,0,7,0.0,8,8,1.0,2.363979694953327,4288,65536,0.0654296875,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l4,fixed_rank,4,0.125,4,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,8384,65536,33792,0.1279296875,0.2481060606060606,0.044054901227355,0.006623471155762672,0,0.0,4,7,0.5714285714285714,8,8,1.0,0.5214036641589592,8384,65536,0.1279296875,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l8,fixed_rank,8,0.25,8,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,16576,65536,33792,0.2529296875,0.49053030303030304,0.04397958889603615,0.006623471155762672,0,0.0,5,7,0.7142857142857143,8,8,1.0,0.3991717167343072,16576,65536,0.2529296875,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l16,fixed_rank,16,0.5,16,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,32960,65536,33792,0.5029296875,0.9753787878787878,0.04453113116323948,0.006623471155762672,0,0.0,6,7,0.8571428571428571,8,8,1.0,0.23117903957880048,32960,65536,0.5029296875,,
20260932,32,8,1,32,4,0.5122987162450164,fixed_l32,fixed_rank,32,1.0,32,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.045308664441108704,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,65728,65536,1.0029296875,,
20260932,32,8,1,32,4,0.5122987162450164,adaptive_cap_l1,adaptive_capped,1,0.03125,1,0,pool_01,pool_00,0,0.5847809996695901,0.4521347717370312,0.2933776303533408,0.5025987340765841,0.40477403506026,0.2416773076903527,2240,65536,33792,0.0341796875,0.06628787878787878,0.07741474360227585,0.006623471155762672,0,0.0,0,7,0.0,8,8,1.0,3.4419590393653903,,,,1,0.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.03125,1,1,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.10754131898283958,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,1.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_cap_l2,adaptive_capped,2,0.0625,1|2,0,pool_01,pool_00,0,0.5847809996695901,0.4521347717370312,0.2933776303533408,0.5025987340765841,0.40477403506026,0.2416773076903527,4288,65536,33792,0.0654296875,0.1268939393939394,0.10582235269248486,0.006623471155762672,0,0.0,0,7,0.0,8,8,1.0,2.363979694953327,,,,1,1.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.0625,1|2,1,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.13540140353143215,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,2.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_cap_l4,adaptive_capped,4,0.125,1|2|4,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,8384,65536,33792,0.1279296875,0.2481060606060606,0.1348178517073393,0.006623471155762672,0,0.0,4,7,0.5714285714285714,8,8,1.0,0.5214036641589592,,,,1,2.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.125,1|2|4,1,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,37056,65536,33792,0.5654296875,1.0965909090909092,0.1624239832162857,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,3.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_cap_l8,adaptive_capped,8,0.25,1|2|4|8,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,12480,65536,33792,0.1904296875,0.3693181818181818,0.16073915176093578,0.006623471155762672,0,0.0,5,7,0.7142857142857143,8,8,1.0,0.3991717167343072,,,,1,3.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.25,1|2|4|8,1,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,30912,65536,33792,0.4716796875,0.9147727272727273,0.19004729017615318,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,4.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_cap_l16,adaptive_capped,16,0.5,1|2|4|8|16,0,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,18624,65536,33792,0.2841796875,0.5511363636363636,0.18966685608029366,0.006623471155762672,0,0.0,6,7,0.8571428571428571,8,8,1.0,0.23117903957880048,,,,1,4.0
20260932,32,8,1,32,4,0.5122987162450164,adaptive_fallback_cap_l16,adaptive_full_fallback,16,0.5,1|2|4|8|16,1,pool_00,pool_00,1,0.4521347717370312,0.4521347717370312,0.0,0.40477403506026,0.40477403506026,0.0,26816,65536,33792,0.4091796875,0.7935606060606061,0.21777589619159698,0.006623471155762672,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,5.0
20260932,32,8,3,32,4,0.5122987162450164,full_gram,full_gram,,,,0,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,33792,65536,33792,0.515625,1.0,0.008436787873506546,0.006623471155762672,,,,,,,,,,,,,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l1,fixed_rank,1,0.03125,1,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_07,0,0.19713812190479185,0.17523297137556937,0.12500587279476136,0.1741192701314081,0.15681360720092558,0.1103581713308128,2240,65536,33792,0.0341796875,0.06628787878787878,0.11630703881382942,0.006623471155762672,0,0.0,0,18,0.0,21,21,1.0,2.862433456226847,2240,65536,0.0341796875,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l2,fixed_rank,2,0.0625,2,0,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,4288,65536,33792,0.0654296875,0.1268939393939394,0.11646817997097969,0.006623471155762672,0,0.0,0,18,0.0,21,21,1.0,1.7719234061738405,4288,65536,0.0654296875,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l4,fixed_rank,4,0.125,4,0,pool_00|pool_04|pool_07,pool_00|pool_01|pool_07,0,0.18896288904012015,0.17523297137556937,0.07835236460793692,0.17256689811151465,0.15681360720092558,0.10045869865364654,8384,65536,33792,0.1279296875,0.2481060606060606,0.11635100468993187,0.006623471155762672,0,0.0,4,18,0.2222222222222222,21,21,1.0,0.5011075618847568,8384,65536,0.1279296875,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l8,fixed_rank,8,0.25,8,0,pool_00|pool_04|pool_07,pool_00|pool_01|pool_07,0,0.18896288904012015,0.17523297137556937,0.07835236460793692,0.17256689811151465,0.15681360720092558,0.10045869865364654,16576,65536,33792,0.2529296875,0.49053030303030304,0.11704708077013493,0.006623471155762672,0,0.0,5,18,0.2777777777777778,21,21,1.0,0.3353377629724093,16576,65536,0.2529296875,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l16,fixed_rank,16,0.5,16,0,pool_00|pool_01|pool_04,pool_00|pool_01|pool_07,0,0.18431603631511254,0.17523297137556937,0.05183422313872554,0.16729983833760426,0.15681360720092558,0.06687067100779497,32960,65536,33792,0.5029296875,0.9753787878787878,0.11834800243377686,0.006623471155762672,0,0.0,6,18,0.3333333333333333,21,21,1.0,0.1676223455098854,32960,65536,0.5029296875,,
20260932,32,8,3,32,4,0.5122987162450164,fixed_l32,fixed_rank,32,1.0,32,0,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.1185464933514595,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,65728,65536,1.0029296875,,
20260932,32,8,3,32,4,0.5122987162450164,adaptive_cap_l1,adaptive_capped,1,0.03125,1,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_07,0,0.19713812190479185,0.17523297137556937,0.12500587279476136,0.1741192701314081,0.15681360720092558,0.1103581713308128,2240,65536,33792,0.0341796875,0.06628787878787878,0.19633209891617298,0.006623471155762672,0,0.0,0,18,0.0,21,21,1.0,2.862433456226847,,,,3,0.0
20260932,32,8,3,32,4,0.5122987162450164,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.03125,1,1,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.22781639732420444,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,,,,0,0.3333333333333333
20260932,32,8,3,32,4,0.5122987162450164,adaptive_cap_l2,adaptive_capped,2,0.0625,1|2,0,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,4288,65536,33792,0.0654296875,0.1268939393939394,0.22401434555649757,0.006623471155762672,0,0.0,0,18,0.0,21,21,1.0,1.7719234061738405,,,,3,0.3333333333333333
20260932,32,8,3,32,4,0.5122987162450164,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.0625,1|2,1,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.2548637390136719,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,,,,0,0.6666666666666666
20260932,32,8,3,32,4,0.5122987162450164,adaptive_cap_l4,adaptive_capped,4,0.125,1|2|4,0,pool_00|pool_04|pool_07,pool_00|pool_01|pool_07,0,0.18896288904012015,0.17523297137556937,0.07835236460793692,0.17256689811151465,0.15681360720092558,0.10045869865364654,8384,65536,33792,0.1279296875,0.2481060606060606,0.24818864837288857,0.006623471155762672,0,0.0,4,18,0.2222222222222222,21,21,1.0,0.5011075618847568,,,,3,0.6666666666666666
20260932,32,8,3,32,4,0.5122987162450164,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.125,1|2|4,1,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.3025497440248728,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,,,,0,1.3333333333333333
20260932,32,8,3,32,4,0.5122987162450164,adaptive_cap_l8,adaptive_capped,8,0.25,1|2|4|8,0,pool_00|pool_04|pool_07,pool_00|pool_01|pool_07,0,0.18896288904012015,0.17523297137556937,0.07835236460793692,0.17256689811151465,0.15681360720092558,0.10045869865364654,16576,65536,33792,0.2529296875,0.49053030303030304,0.2985428310930729,0.006623471155762672,0,0.0,5,18,0.2777777777777778,21,21,1.0,0.3353377629724093,,,,3,1.3333333333333333
20260932,32,8,3,32,4,0.5122987162450164,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.25,1|2|4|8,1,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.35390666872262955,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,,,,0,2.0
20260932,32,8,3,32,4,0.5122987162450164,adaptive_cap_l16,adaptive_capped,16,0.5,1|2|4|8|16,0,pool_00|pool_01|pool_04,pool_00|pool_01|pool_07,0,0.18431603631511254,0.17523297137556937,0.05183422313872554,0.16729983833760426,0.15681360720092558,0.06687067100779497,32960,65536,33792,0.5029296875,0.9753787878787878,0.35297814570367336,0.006623471155762672,0,0.0,6,18,0.3333333333333333,21,21,1.0,0.1676223455098854,,,,3,2.0
20260932,32,8,3,32,4,0.5122987162450164,adaptive_fallback_cap_l16,adaptive_full_fallback,16,0.5,1|2|4|8|16,1,pool_00|pool_01|pool_07,pool_00|pool_01|pool_07,1,0.17523297137556937,0.17523297137556937,0.0,0.15681360720092558,0.15681360720092558,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.406405808404088,0.006623471155762672,3,1.0,18,18,1.0,21,21,1.0,0.0,,,,0,2.6666666666666665
20260932,32,8,1,32,8,0.5666438953251178,full_gram,full_gram,,,,0,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,33792,65536,33792,0.515625,1.0,0.006127821281552315,0.006437879055738449,,,,,,,,,,,,,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l1,fixed_rank,1,0.03125,1,0,pool_02,pool_00,0,1.410157749418717,0.5337481298444888,1.641990988951242,1.3089026493328928,0.49102843455492184,1.6656351388678923,2240,65536,33792,0.0341796875,0.06628787878787878,0.04248444549739361,0.006437879055738449,0,0.0,0,7,0.0,8,8,1.0,8.636690073596386,2240,65536,0.0341796875,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l2,fixed_rank,2,0.0625,2,0,pool_01,pool_00,0,0.7472932350876489,0.5337481298444888,0.40008590813307,0.6969837614280683,0.49102843455492184,0.4194366606484379,4288,65536,33792,0.0654296875,0.1268939393939394,0.042543865740299225,0.006437879055738449,0,0.0,0,7,0.0,8,8,1.0,6.897865773101429,4288,65536,0.0654296875,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l4,fixed_rank,4,0.125,4,0,pool_01,pool_00,0,0.7472932350876489,0.5337481298444888,0.40008590813307,0.6969837614280683,0.49102843455492184,0.4194366606484379,8384,65536,33792,0.1279296875,0.2481060606060606,0.04271000251173973,0.006437879055738449,0,0.0,0,7,0.0,8,8,1.0,4.079604926883168,8384,65536,0.1279296875,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l8,fixed_rank,8,0.25,8,0,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,16576,65536,33792,0.2529296875,0.49053030303030304,0.042821286246180534,0.006437879055738449,0,0.0,5,7,0.7142857142857143,8,8,1.0,0.4879809578788612,16576,65536,0.2529296875,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l16,fixed_rank,16,0.5,16,0,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,32960,65536,33792,0.5029296875,0.9753787878787878,0.042700935155153275,0.006437879055738449,0,0.0,6,7,0.8571428571428571,8,8,1.0,0.26954973908743896,32960,65536,0.5029296875,,
20260932,32,8,1,32,8,0.5666438953251178,fixed_l32,fixed_rank,32,1.0,32,0,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.042963095009326935,0.006437879055738449,1,1.0,7,7,1.0,8,8,1.0,0.0,65728,65536,1.0029296875,,
20260932,32,8,1,32,8,0.5666438953251178,adaptive_cap_l1,adaptive_capped,1,0.03125,1,0,pool_02,pool_00,0,1.410157749418717,0.5337481298444888,1.641990988951242,1.3089026493328928,0.49102843455492184,1.6656351388678923,2240,65536,33792,0.0341796875,0.06628787878787878,0.07422771118581295,0.006437879055738449,0,0.0,0,7,0.0,8,8,1.0,8.636690073596386,,,,1,0.0
20260932,32,8,1,32,8,0.5666438953251178,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.03125,1,1,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.10299773141741753,0.006437879055738449,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,1.0
20260932,32,8,1,32,8,0.5666438953251178,adaptive_cap_l2,adaptive_capped,2,0.0625,1|2,0,pool_01,pool_00,0,0.7472932350876489,0.5337481298444888,0.40008590813307,0.6969837614280683,0.49102843455492184,0.4194366606484379,4288,65536,33792,0.0654296875,0.1268939393939394,0.10142438672482967,0.006437879055738449,0,0.0,0,7,0.0,8,8,1.0,6.897865773101429,,,,1,1.0
20260932,32,8,1,32,8,0.5666438953251178,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.0625,1|2,1,pool_00,pool_00,1,0.5337481298444888,0.5337481298444888,0.0,0.49102843455492184,0.49102843455492184,0.0,65728,65536,33792,1.0029296875,1.9450757575757576,0.12987135350704193,0.006437879055738449,1,1.0,7,7,1.0,8,8,1.0,0.0,,,,0,2.0
