encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
dinov2_b14,infograph,squared_loss,random,13,25,0.0,0.0096,0.0,0.1
dinov2_b14,infograph,squared_loss,random,13,50,0.2,0.17135000000000003,0.1,0.3
dinov2_b14,infograph,squared_loss,random,13,100,0.2,0.22385000000000002,0.1,0.4
dinov2_b14,infograph,squared_loss,random,13,227,0.7,0.7396500000000001,0.5,0.9
dinov2_b14,infograph,squared_loss,random,14,10,0.0,0.0024500000000000004,0.0,0.0
dinov2_b14,infograph,squared_loss,random,14,25,0.0,0.02725,0.0,0.1
dinov2_b14,infograph,squared_loss,random,14,50,0.1,0.07230000000000002,0.0,0.2
dinov2_b14,infograph,squared_loss,random,14,100,0.1,0.09630000000000001,0.0,0.3
dinov2_b14,infograph,squared_loss,random,14,227,0.5,0.49755,0.3,0.7
dinov2_b14,infograph,squared_loss,random,15,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,15,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,15,50,0.2,0.18495000000000006,0.1,0.3
dinov2_b14,infograph,squared_loss,random,15,100,0.4,0.32959999999999995,0.2,0.5
dinov2_b14,infograph,squared_loss,random,15,227,0.7,0.63005,0.4,0.8
dinov2_b14,infograph,squared_loss,random,16,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,16,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,16,50,0.1,0.045,0.0,0.1
dinov2_b14,infograph,squared_loss,random,16,100,0.3,0.19190000000000004,0.1,0.3
dinov2_b14,infograph,squared_loss,random,16,227,0.6,0.51355,0.3,0.7
dinov2_b14,infograph,squared_loss,random,17,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,17,25,0.0,0.008950000000000001,0.0,0.1
dinov2_b14,infograph,squared_loss,random,17,50,0.0,0.008950000000000001,0.0,0.1
dinov2_b14,infograph,squared_loss,random,17,100,0.2,0.227,0.1,0.3
dinov2_b14,infograph,squared_loss,random,17,227,0.5,0.5105500000000001,0.3,0.7
dinov2_b14,infograph,squared_loss,random,18,10,0.0,0.0096,0.0,0.1
dinov2_b14,infograph,squared_loss,random,18,25,0.0,0.00985,0.0,0.1
dinov2_b14,infograph,squared_loss,random,18,50,0.1,0.06265,0.0,0.2
dinov2_b14,infograph,squared_loss,random,18,100,0.2,0.1562,0.0,0.3
dinov2_b14,infograph,squared_loss,random,18,227,0.5,0.48540000000000005,0.3,0.7
dinov2_b14,infograph,squared_loss,random,19,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,random,19,25,0.0,5e-05,0.0,0.0
dinov2_b14,infograph,squared_loss,random,19,50,0.1,0.0726,0.0,0.1
dinov2_b14,infograph,squared_loss,random,19,100,0.2,0.21940000000000004,0.1,0.4
dinov2_b14,infograph,squared_loss,random,19,227,0.5,0.53015,0.4,0.7
dinov2_b14,infograph,squared_loss,second_moment_mmd,-1,10,0.3,0.22275,0.1,0.4
dinov2_b14,infograph,squared_loss,second_moment_mmd,-1,25,0.5,0.44820000000000004,0.3,0.6
dinov2_b14,infograph,squared_loss,second_moment_mmd,-1,50,0.9,0.8709000000000002,0.7,1.0
dinov2_b14,infograph,squared_loss,second_moment_mmd,-1,100,0.9,0.9283500000000001,0.8,1.0
dinov2_b14,infograph,squared_loss,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
dinov2_b14,infograph,squared_loss,target_a,-1,10,0.0,0.0101,0.0,0.1
dinov2_b14,infograph,squared_loss,target_a,-1,25,0.2,0.19419999999999998,0.1,0.4
dinov2_b14,infograph,squared_loss,target_a,-1,50,0.3,0.34214999999999995,0.2,0.6
dinov2_b14,infograph,squared_loss,target_a,-1,100,0.8,0.7785500000000002,0.6,0.9
dinov2_b14,infograph,squared_loss,target_a,-1,227,1.0,1.0,1.0,1.0
dinov2_b14,infograph,squared_loss,target_energy,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,target_energy,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,target_energy,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,infograph,squared_loss,target_energy,-1,100,0.1,0.11355000000000001,0.0,0.3
dinov2_b14,infograph,squared_loss,target_energy,-1,227,0.5,0.5243,0.3,0.7
dinov2_b14,infograph,nll,bayesian_d,-1,10,0.0,0.0035,0.0,0.1
dinov2_b14,infograph,nll,bayesian_d,-1,25,0.0,0.020200000000000003,0.0,0.1
dinov2_b14,infograph,nll,bayesian_d,-1,50,0.0,0.0205,0.0,0.1
dinov2_b14,infograph,nll,bayesian_d,-1,100,0.2,0.20165000000000002,0.0,0.4
dinov2_b14,infograph,nll,bayesian_d,-1,227,1.0,1.0,1.0,1.0
dinov2_b14,infograph,nll,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,domain_balance,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,domain_balance,-1,50,0.0,0.0001,0.0,0.0
dinov2_b14,infograph,nll,domain_balance,-1,100,0.1,0.09090000000000001,0.0,0.1
dinov2_b14,infograph,nll,domain_balance,-1,227,0.6,0.53615,0.4,0.7
dinov2_b14,infograph,nll,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,dpp_subspace,-1,100,0.0,0.0201,0.0,0.1
dinov2_b14,infograph,nll,dpp_subspace,-1,227,0.0,0.02115,0.0,0.2
dinov2_b14,infograph,nll,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,merged_effective_rank,-1,25,0.0,0.020200000000000003,0.0,0.1
dinov2_b14,infograph,nll,merged_effective_rank,-1,50,0.0,0.02025,0.0,0.1
dinov2_b14,infograph,nll,merged_effective_rank,-1,100,0.2,0.20160000000000003,0.0,0.4
dinov2_b14,infograph,nll,merged_effective_rank,-1,227,0.9,0.9033500000000001,0.8,1.0
dinov2_b14,infograph,nll,random,0,10,0.1,0.09665,0.0,0.1
dinov2_b14,infograph,nll,random,0,25,0.1,0.11325000000000003,0.0,0.2
dinov2_b14,infograph,nll,random,0,50,0.1,0.12370000000000002,0.0,0.3
dinov2_b14,infograph,nll,random,0,100,0.2,0.21875000000000006,0.1,0.4
dinov2_b14,infograph,nll,random,0,227,0.7,0.6456,0.5,0.8
dinov2_b14,infograph,nll,random,1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,1,25,0.1,0.09000000000000001,0.0,0.1
dinov2_b14,infograph,nll,random,1,50,0.2,0.17385000000000003,0.1,0.3
dinov2_b14,infograph,nll,random,1,100,0.2,0.17490000000000003,0.1,0.3
dinov2_b14,infograph,nll,random,1,227,0.9,0.7927000000000001,0.6,0.9
dinov2_b14,infograph,nll,random,2,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,2,25,0.1,0.10260000000000002,0.1,0.2
dinov2_b14,infograph,nll,random,2,50,0.1,0.12200000000000003,0.1,0.2
dinov2_b14,infograph,nll,random,2,100,0.2,0.21405000000000005,0.1,0.3
dinov2_b14,infograph,nll,random,2,227,0.5,0.5222,0.4,0.7
dinov2_b14,infograph,nll,random,3,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,3,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,3,50,0.2,0.1459,0.0,0.2
dinov2_b14,infograph,nll,random,3,100,0.3,0.21690000000000004,0.1,0.3
dinov2_b14,infograph,nll,random,3,227,0.7,0.62425,0.5,0.8
dinov2_b14,infograph,nll,random,4,10,0.0,0.0166,0.0,0.1
dinov2_b14,infograph,nll,random,4,25,0.0,0.0201,0.0,0.1
dinov2_b14,infograph,nll,random,4,50,0.1,0.12010000000000003,0.1,0.2
dinov2_b14,infograph,nll,random,4,100,0.1,0.1943,0.1,0.3
dinov2_b14,infograph,nll,random,4,227,0.5,0.5333,0.4,0.7
dinov2_b14,infograph,nll,random,5,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,5,25,0.0,0.0254,0.0,0.1
dinov2_b14,infograph,nll,random,5,50,0.0,0.0254,0.0,0.1
dinov2_b14,infograph,nll,random,5,100,0.2,0.20465000000000003,0.1,0.4
dinov2_b14,infograph,nll,random,5,227,0.6,0.5986,0.5,0.8
dinov2_b14,infograph,nll,random,6,10,0.0,5e-05,0.0,0.0
dinov2_b14,infograph,nll,random,6,25,0.0,0.00015000000000000001,0.0,0.0
dinov2_b14,infograph,nll,random,6,50,0.1,0.08965000000000001,0.0,0.1
dinov2_b14,infograph,nll,random,6,100,0.2,0.16510000000000002,0.1,0.2
dinov2_b14,infograph,nll,random,6,227,0.5,0.42950000000000005,0.3,0.6
dinov2_b14,infograph,nll,random,7,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,7,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,7,50,0.1,0.07465,0.0,0.1
dinov2_b14,infograph,nll,random,7,100,0.2,0.16045000000000004,0.0,0.3
dinov2_b14,infograph,nll,random,7,227,0.5,0.54465,0.4,0.7
dinov2_b14,infograph,nll,random,8,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,8,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,8,50,0.0,0.0022,0.0,0.0
dinov2_b14,infograph,nll,random,8,100,0.1,0.10675000000000003,0.0,0.2
dinov2_b14,infograph,nll,random,8,227,0.3,0.285,0.1,0.5
dinov2_b14,infograph,nll,random,9,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,9,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,9,50,0.0,0.001,0.0,0.0
dinov2_b14,infograph,nll,random,9,100,0.1,0.11760000000000002,0.1,0.2
dinov2_b14,infograph,nll,random,9,227,0.3,0.3281,0.2,0.5
dinov2_b14,infograph,nll,random,10,10,0.0,0.010850000000000002,0.0,0.1
dinov2_b14,infograph,nll,random,10,25,0.0,0.06995,0.0,0.2
dinov2_b14,infograph,nll,random,10,50,0.0,0.11595000000000001,0.0,0.3
dinov2_b14,infograph,nll,random,10,100,0.1,0.20875,0.1,0.4
dinov2_b14,infograph,nll,random,10,227,0.2,0.3162,0.2,0.5
dinov2_b14,infograph,nll,random,11,10,0.1,0.08975,0.0,0.1
dinov2_b14,infograph,nll,random,11,25,0.1,0.09325000000000001,0.0,0.1
dinov2_b14,infograph,nll,random,11,50,0.1,0.09325000000000001,0.0,0.1
dinov2_b14,infograph,nll,random,11,100,0.5,0.40095000000000003,0.3,0.5
dinov2_b14,infograph,nll,random,11,227,0.8,0.6541999999999999,0.5,0.8
dinov2_b14,infograph,nll,random,12,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,12,25,0.0,5e-05,0.0,0.0
dinov2_b14,infograph,nll,random,12,50,0.0,0.025450000000000004,0.0,0.1
dinov2_b14,infograph,nll,random,12,100,0.0,0.07369999999999999,0.0,0.2
dinov2_b14,infograph,nll,random,12,227,0.4,0.4294000000000001,0.3,0.6
dinov2_b14,infograph,nll,random,13,10,0.1,0.060599999999999994,0.0,0.1
dinov2_b14,infograph,nll,random,13,25,0.1,0.060599999999999994,0.0,0.1
dinov2_b14,infograph,nll,random,13,50,0.2,0.17710000000000004,0.1,0.3
dinov2_b14,infograph,nll,random,13,100,0.3,0.26689999999999997,0.1,0.4
dinov2_b14,infograph,nll,random,13,227,0.7,0.6539499999999999,0.5,0.8
dinov2_b14,infograph,nll,random,14,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,14,25,0.0,5e-05,0.0,0.0
dinov2_b14,infograph,nll,random,14,50,0.1,0.06265,0.0,0.1
dinov2_b14,infograph,nll,random,14,100,0.2,0.18355000000000005,0.1,0.3
dinov2_b14,infograph,nll,random,14,227,0.5,0.4850500000000001,0.4,0.6
dinov2_b14,infograph,nll,random,15,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,15,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,15,50,0.0,0.045200000000000004,0.0,0.2
dinov2_b14,infograph,nll,random,15,100,0.2,0.20520000000000005,0.1,0.4
dinov2_b14,infograph,nll,random,15,227,0.6,0.5931499999999998,0.5,0.7
dinov2_b14,infograph,nll,random,16,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,16,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,16,50,0.1,0.0701,0.0,0.2
dinov2_b14,infograph,nll,random,16,100,0.1,0.07269999999999999,0.0,0.2
dinov2_b14,infograph,nll,random,16,227,0.5,0.47205,0.3,0.6
dinov2_b14,infograph,nll,random,17,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,17,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,17,50,0.0,0.01045,0.0,0.1
dinov2_b14,infograph,nll,random,17,100,0.2,0.21590000000000004,0.1,0.4
dinov2_b14,infograph,nll,random,17,227,0.4,0.3853000000000001,0.2,0.5
dinov2_b14,infograph,nll,random,18,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,18,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,random,18,50,0.1,0.071,0.0,0.2
dinov2_b14,infograph,nll,random,18,100,0.1,0.07115,0.0,0.2
dinov2_b14,infograph,nll,random,18,227,0.5,0.46135000000000004,0.3,0.6
dinov2_b14,infograph,nll,random,19,10,0.0,0.01055,0.0,0.1
dinov2_b14,infograph,nll,random,19,25,0.0,0.01115,0.0,0.1
dinov2_b14,infograph,nll,random,19,50,0.0,0.030549999999999997,0.0,0.2
dinov2_b14,infograph,nll,random,19,100,0.3,0.3195,0.2,0.4
dinov2_b14,infograph,nll,random,19,227,0.6,0.5685999999999999,0.4,0.7
dinov2_b14,infograph,nll,second_moment_mmd,-1,10,0.2,0.2812,0.1,0.5
dinov2_b14,infograph,nll,second_moment_mmd,-1,25,0.6,0.5835,0.4,0.8
dinov2_b14,infograph,nll,second_moment_mmd,-1,50,0.9,0.8504500000000002,0.7,1.0
dinov2_b14,infograph,nll,second_moment_mmd,-1,100,1.0,0.997,0.9,1.0
dinov2_b14,infograph,nll,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
dinov2_b14,infograph,nll,target_a,-1,10,0.0,0.0035,0.0,0.1
dinov2_b14,infograph,nll,target_a,-1,25,0.0,0.01415,0.0,0.1
dinov2_b14,infograph,nll,target_a,-1,50,0.1,0.14775000000000002,0.1,0.3
dinov2_b14,infograph,nll,target_a,-1,100,0.4,0.46225,0.3,0.7
dinov2_b14,infograph,nll,target_a,-1,227,1.0,1.0,1.0,1.0
dinov2_b14,infograph,nll,target_energy,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,target_energy,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,target_energy,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,infograph,nll,target_energy,-1,100,0.3,0.3058,0.2,0.5
dinov2_b14,infograph,nll,target_energy,-1,227,0.7,0.7175999999999999,0.5,0.9
dinov2_b14,infograph,error_rate,bayesian_d,-1,10,0.0,0.00025,0.0,0.0
dinov2_b14,infograph,error_rate,bayesian_d,-1,25,0.0,0.0288,0.0,0.1
dinov2_b14,infograph,error_rate,bayesian_d,-1,50,0.0,0.09004999999999999,0.0,0.3
dinov2_b14,infograph,error_rate,bayesian_d,-1,100,0.1,0.24184999999999998,0.0,0.5
dinov2_b14,infograph,error_rate,bayesian_d,-1,227,1.0,0.9816500000000001,0.9,1.0
dinov2_b14,infograph,error_rate,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,domain_balance,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,domain_balance,-1,50,0.0,0.01315,0.0,0.1
dinov2_b14,infograph,error_rate,domain_balance,-1,100,0.0,0.0526,0.0,0.2
dinov2_b14,infograph,error_rate,domain_balance,-1,227,0.4,0.51,0.3,0.7
dinov2_b14,infograph,error_rate,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,dpp_subspace,-1,100,0.0,0.0004,0.0,0.0
dinov2_b14,infograph,error_rate,dpp_subspace,-1,227,0.0,0.04405,0.0,0.2
dinov2_b14,infograph,error_rate,merged_effective_rank,-1,10,0.0,0.0004,0.0,0.0
dinov2_b14,infograph,error_rate,merged_effective_rank,-1,25,0.0,0.0288,0.0,0.1
dinov2_b14,infograph,error_rate,merged_effective_rank,-1,50,0.0,0.08710000000000001,0.0,0.3
dinov2_b14,infograph,error_rate,merged_effective_rank,-1,100,0.1,0.24184999999999998,0.0,0.5
dinov2_b14,infograph,error_rate,merged_effective_rank,-1,227,1.0,0.9797,0.9,1.0
dinov2_b14,infograph,error_rate,random,0,10,0.0,0.01875,0.0,0.1
dinov2_b14,infograph,error_rate,random,0,25,0.0,0.02245,0.0,0.1
dinov2_b14,infograph,error_rate,random,0,50,0.1,0.0535,0.0,0.2
dinov2_b14,infograph,error_rate,random,0,100,0.1,0.17725000000000002,0.0,0.4
dinov2_b14,infograph,error_rate,random,0,227,0.3,0.31265,0.1,0.5
dinov2_b14,infograph,error_rate,random,1,10,0.0,0.0019500000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,1,25,0.0,0.01775,0.0,0.1
dinov2_b14,infograph,error_rate,random,1,50,0.0,0.018949999999999998,0.0,0.1
dinov2_b14,infograph,error_rate,random,1,100,0.0,0.04995,0.0,0.2
dinov2_b14,infograph,error_rate,random,1,227,0.3,0.34085000000000004,0.2,0.5
dinov2_b14,infograph,error_rate,random,2,10,0.1,0.0902,0.0,0.1
dinov2_b14,infograph,error_rate,random,2,25,0.2,0.1442,0.0,0.3
dinov2_b14,infograph,error_rate,random,2,50,0.2,0.14795000000000003,0.0,0.3
dinov2_b14,infograph,error_rate,random,2,100,0.3,0.20190000000000002,0.1,0.4
dinov2_b14,infograph,error_rate,random,2,227,0.5,0.4576,0.3,0.6
dinov2_b14,infograph,error_rate,random,3,10,0.0,5e-05,0.0,0.0
dinov2_b14,infograph,error_rate,random,3,25,0.0,0.00505,0.0,0.1
dinov2_b14,infograph,error_rate,random,3,50,0.0,0.011,0.0,0.1
dinov2_b14,infograph,error_rate,random,3,100,0.1,0.12165000000000001,0.0,0.3
dinov2_b14,infograph,error_rate,random,3,227,0.4,0.41240000000000004,0.2,0.6
dinov2_b14,infograph,error_rate,random,4,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,4,25,0.0,0.00015000000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,4,50,0.0,0.01325,0.0,0.1
dinov2_b14,infograph,error_rate,random,4,100,0.3,0.28264999999999996,0.2,0.4
dinov2_b14,infograph,error_rate,random,4,227,0.5,0.5395,0.3,0.7
dinov2_b14,infograph,error_rate,random,5,10,0.0,0.0272,0.0,0.1
dinov2_b14,infograph,error_rate,random,5,25,0.1,0.12685000000000002,0.1,0.2
dinov2_b14,infograph,error_rate,random,5,50,0.1,0.12695,0.1,0.2
dinov2_b14,infograph,error_rate,random,5,100,0.2,0.27995,0.1,0.40249999999998637
dinov2_b14,infograph,error_rate,random,5,227,0.5,0.58565,0.4,0.8
dinov2_b14,infograph,error_rate,random,6,10,0.0,0.00175,0.0,0.0
dinov2_b14,infograph,error_rate,random,6,25,0.0,0.00775,0.0,0.1
dinov2_b14,infograph,error_rate,random,6,50,0.0,0.048049999999999995,0.0,0.2
dinov2_b14,infograph,error_rate,random,6,100,0.3,0.25375,0.1,0.4
dinov2_b14,infograph,error_rate,random,6,227,0.4,0.3825,0.2,0.6
dinov2_b14,infograph,error_rate,random,7,10,0.0,0.00905,0.0,0.1
dinov2_b14,infograph,error_rate,random,7,25,0.0,0.02215,0.0,0.1
dinov2_b14,infograph,error_rate,random,7,50,0.0,0.022900000000000004,0.0,0.1
dinov2_b14,infograph,error_rate,random,7,100,0.2,0.20220000000000002,0.1,0.4
dinov2_b14,infograph,error_rate,random,7,227,0.5,0.57885,0.4,0.8
dinov2_b14,infograph,error_rate,random,8,10,0.0,0.0006,0.0,0.0
dinov2_b14,infograph,error_rate,random,8,25,0.0,0.0008500000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,8,50,0.0,0.0655,0.0,0.2
dinov2_b14,infograph,error_rate,random,8,100,0.0,0.12705000000000002,0.0,0.3
dinov2_b14,infograph,error_rate,random,8,227,0.4,0.37335,0.2,0.6
dinov2_b14,infograph,error_rate,random,9,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,9,25,0.0,0.00015000000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,9,50,0.0,0.0006000000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,9,100,0.1,0.13335000000000002,0.0,0.3
dinov2_b14,infograph,error_rate,random,9,227,0.5,0.54265,0.3,0.7
dinov2_b14,infograph,error_rate,random,10,10,0.1,0.07175,0.0,0.1
dinov2_b14,infograph,error_rate,random,10,25,0.1,0.09365000000000001,0.0,0.2
dinov2_b14,infograph,error_rate,random,10,50,0.2,0.19815000000000002,0.1,0.3
dinov2_b14,infograph,error_rate,random,10,100,0.3,0.31115,0.2,0.5
dinov2_b14,infograph,error_rate,random,10,227,0.3,0.36710000000000004,0.2,0.6
dinov2_b14,infograph,error_rate,random,11,10,0.1,0.088,0.0,0.2
dinov2_b14,infograph,error_rate,random,11,25,0.1,0.08995,0.0,0.2
dinov2_b14,infograph,error_rate,random,11,50,0.1,0.12005000000000002,0.0,0.2
dinov2_b14,infograph,error_rate,random,11,100,0.2,0.19055000000000002,0.0,0.3
dinov2_b14,infograph,error_rate,random,11,227,0.4,0.41064999999999996,0.2,0.6
dinov2_b14,infograph,error_rate,random,12,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,12,25,0.1,0.08360000000000001,0.0,0.2
dinov2_b14,infograph,error_rate,random,12,50,0.2,0.19820000000000002,0.1,0.3
dinov2_b14,infograph,error_rate,random,12,100,0.3,0.33220000000000005,0.2,0.5
dinov2_b14,infograph,error_rate,random,12,227,0.5,0.5859,0.4,0.8
dinov2_b14,infograph,error_rate,random,13,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,13,25,0.0,0.0031,0.0,0.1
dinov2_b14,infograph,error_rate,random,13,50,0.1,0.12400000000000003,0.1,0.2
dinov2_b14,infograph,error_rate,random,13,100,0.2,0.21040000000000003,0.1,0.3
dinov2_b14,infograph,error_rate,random,13,227,0.5,0.59695,0.4,0.8
dinov2_b14,infograph,error_rate,random,14,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,14,25,0.0,0.005,0.0,0.1
dinov2_b14,infograph,error_rate,random,14,50,0.0,0.023600000000000003,0.0,0.1
dinov2_b14,infograph,error_rate,random,14,100,0.0,0.07905,0.0,0.3
dinov2_b14,infograph,error_rate,random,14,227,0.4,0.51535,0.3,0.7
dinov2_b14,infograph,error_rate,random,15,10,0.0,0.00015000000000000001,0.0,0.0
dinov2_b14,infograph,error_rate,random,15,25,0.0,0.00065,0.0,0.0
dinov2_b14,infograph,error_rate,random,15,50,0.2,0.17450000000000002,0.1,0.3
dinov2_b14,infograph,error_rate,random,15,100,0.3,0.24669999999999997,0.1,0.4
dinov2_b14,infograph,error_rate,random,15,227,0.4,0.42425,0.2,0.6
dinov2_b14,infograph,error_rate,random,16,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,16,25,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,16,50,0.0,0.01305,0.0,0.1
dinov2_b14,infograph,error_rate,random,16,100,0.1,0.06319999999999999,0.0,0.2
dinov2_b14,infograph,error_rate,random,16,227,0.8,0.61525,0.4,0.8
dinov2_b14,infograph,error_rate,random,17,10,0.1,0.08835000000000001,0.0,0.1
dinov2_b14,infograph,error_rate,random,17,25,0.2,0.16510000000000002,0.0,0.2
dinov2_b14,infograph,error_rate,random,17,50,0.2,0.16545000000000004,0.0,0.2
dinov2_b14,infograph,error_rate,random,17,100,0.4,0.36165,0.2,0.5
dinov2_b14,infograph,error_rate,random,17,227,0.9,0.6573499999999999,0.4,0.9
dinov2_b14,infograph,error_rate,random,18,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,random,18,25,0.0,0.015,0.0,0.1
dinov2_b14,infograph,error_rate,random,18,50,0.0,0.015600000000000001,0.0,0.1
dinov2_b14,infograph,error_rate,random,18,100,0.0,0.0718,0.0,0.2
dinov2_b14,infograph,error_rate,random,18,227,0.4,0.42660000000000003,0.2,0.6
dinov2_b14,infograph,error_rate,random,19,10,0.0,0.029950000000000004,0.0,0.1
dinov2_b14,infograph,error_rate,random,19,25,0.0,0.0305,0.0,0.1
dinov2_b14,infograph,error_rate,random,19,50,0.0,0.04764999999999999,0.0,0.2
dinov2_b14,infograph,error_rate,random,19,100,0.1,0.19285000000000002,0.1,0.4
dinov2_b14,infograph,error_rate,random,19,227,0.4,0.5142,0.3,0.7
dinov2_b14,infograph,error_rate,second_moment_mmd,-1,10,0.1,0.15410000000000001,0.1,0.3
dinov2_b14,infograph,error_rate,second_moment_mmd,-1,25,0.1,0.2325,0.1,0.4
dinov2_b14,infograph,error_rate,second_moment_mmd,-1,50,0.3,0.43810000000000004,0.2,0.7
dinov2_b14,infograph,error_rate,second_moment_mmd,-1,100,0.6,0.7255,0.5,0.9
dinov2_b14,infograph,error_rate,second_moment_mmd,-1,227,1.0,0.9818000000000001,0.9,1.0
dinov2_b14,infograph,error_rate,target_a,-1,10,0.0,0.0424,0.0,0.2
dinov2_b14,infograph,error_rate,target_a,-1,25,0.0,0.1119,0.0,0.3
dinov2_b14,infograph,error_rate,target_a,-1,50,0.2,0.2965,0.1,0.5
dinov2_b14,infograph,error_rate,target_a,-1,100,0.4,0.5219,0.3,0.8
dinov2_b14,infograph,error_rate,target_a,-1,227,1.0,0.9822000000000001,0.9,1.0
dinov2_b14,infograph,error_rate,target_energy,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,infograph,error_rate,target_energy,-1,25,0.0,0.0088,0.0,0.1
dinov2_b14,infograph,error_rate,target_energy,-1,50,0.0,0.01775,0.0,0.1
dinov2_b14,infograph,error_rate,target_energy,-1,100,0.1,0.11395000000000002,0.0,0.3
dinov2_b14,infograph,error_rate,target_energy,-1,227,0.5,0.5310999999999999,0.3,0.8
dinov2_b14,painting,brier_score,bayesian_d,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,painting,brier_score,bayesian_d,-1,25,0.1,0.10310000000000002,0.0,0.2
dinov2_b14,painting,brier_score,bayesian_d,-1,50,0.6,0.5726499999999999,0.5,0.6
dinov2_b14,painting,brier_score,bayesian_d,-1,100,1.0,0.99995,1.0,1.0
dinov2_b14,painting,brier_score,bayesian_d,-1,227,1.0,0.99995,1.0,1.0
dinov2_b14,painting,brier_score,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,painting,brier_score,domain_balance,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,painting,brier_score,domain_balance,-1,50,0.2,0.22475000000000006,0.2,0.3
dinov2_b14,painting,brier_score,domain_balance,-1,100,0.3,0.3243499999999999,0.3,0.4
dinov2_b14,painting,brier_score,domain_balance,-1,227,0.6,0.5771499999999998,0.5,0.6
