target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
quickdraw,dpp_subspace,227,0.5010989010989011,0.0,0.00015461621114174436,0.00014530585608736046,-0.4076394391604222
quickdraw,merged_effective_rank,10,0.978021978021978,0.0,0.00023882783612782778,0.0002300162774958699,-0.31559952915158107
quickdraw,merged_effective_rank,25,0.945054945054945,0.0,0.0002292389133615013,0.00022042595644893002,-0.31559952915158107
quickdraw,merged_effective_rank,50,0.8901098901098901,0.0,0.00020451680911734205,0.00019981372000015283,-0.31559952915158107
quickdraw,merged_effective_rank,100,0.7802197802197802,0.0,0.00013826102208846754,0.00013826102208846754,-0.31559952915158107
quickdraw,merged_effective_rank,227,0.5010989010989011,0.0,0.00011059846398309896,9.927921764723714e-05,-0.31559952915158107
quickdraw,random,10,0.9780219780219779,0.025,0.00010537281019944237,9.866349691949234e-05,0.0009634621117347775
quickdraw,random,25,0.945054945054945,0.052500000000000005,8.032155109661965e-05,7.375701774196781e-05,0.0009634621117347775
quickdraw,random,50,0.8901098901098902,0.10750000000000001,6.624689537512923e-05,6.0160975150411e-05,0.0009634621117347775
quickdraw,random,100,0.7802197802197803,0.19999999999999998,5.0784925276121015e-05,3.898248126794722e-05,0.0009634621117347775
quickdraw,random,227,0.5010989010989011,0.45999999999999996,2.2059799178053812e-05,1.3298196071396099e-05,0.0009634621117347775
quickdraw,second_moment_mmd,10,0.978021978021978,0.3,4.142551701376521e-05,3.4534126025530274e-05,0.7058306983996758
quickdraw,second_moment_mmd,25,0.945054945054945,0.5,6.891390988234936e-06,0.0,0.7058306983996758
quickdraw,second_moment_mmd,50,0.8901098901098901,0.75,1.139652550546635e-05,0.0,0.7058306983996758
quickdraw,second_moment_mmd,100,0.7802197802197802,0.8500000000000001,1.139652550546635e-05,0.0,0.7058306983996758
quickdraw,second_moment_mmd,227,0.5010989010989011,1.0,1.139652550546635e-05,0.0,0.7058306983996758
quickdraw,target_a,10,0.978021978021978,0.15000000000000002,6.030744889492755e-05,6.030744889492755e-05,0.6918643610041708
quickdraw,target_a,25,0.945054945054945,0.30000000000000004,4.142551701376521e-05,3.4534126025530274e-05,0.6918643610041708
quickdraw,target_a,50,0.8901098901098901,0.44999999999999996,4.593065153099662e-05,3.4534126025530274e-05,0.6918643610041708
quickdraw,target_a,100,0.7802197802197802,0.6000000000000001,4.593065153099662e-05,3.4534126025530274e-05,0.6918643610041708
quickdraw,target_a,227,0.5010989010989011,0.95,1.139652550546635e-05,0.0,0.6918643610041708
quickdraw,target_energy,10,0.978021978021978,0.3,3.4534126025530274e-05,3.4534126025530274e-05,0.7263015213397778
quickdraw,target_energy,25,0.945054945054945,0.45,2.1200632570888615e-05,1.4309241582653679e-05,0.7263015213397778
quickdraw,target_energy,50,0.8901098901098901,0.8500000000000001,6.891390988234936e-06,0.0,0.7263015213397778
quickdraw,target_energy,100,0.7802197802197802,0.95,1.139652550546635e-05,0.0,0.7263015213397778
quickdraw,target_energy,227,0.5010989010989011,1.0,1.139652550546635e-05,0.0,0.7263015213397778
real,bayesian_d,10,0.978021978021978,0.44999999999999996,0.0,0.0,0.8741318095306039
real,bayesian_d,25,0.945054945054945,0.7,0.0,0.0,0.8741318095306039
real,bayesian_d,50,0.8901098901098901,0.95,1.859483595633205e-06,0.0,0.8741318095306039
real,bayesian_d,100,0.7802197802197802,1.0,1.859483595633205e-06,0.0,0.8741318095306039
real,bayesian_d,227,0.5010989010989011,1.0,1.859483595633205e-06,0.0,0.8741318095306039
real,domain_balance,10,0.978021978021978,0.0,0.000646233474196627,0.0006330553324197185,0.11772790159064214
real,domain_balance,25,0.945054945054945,0.0,0.0005861891770976941,0.0005557657948615655,0.11772790159064214
real,domain_balance,50,0.8901098901098901,0.0,0.0003154340327723332,0.00029035042361940863,0.11772790159064214
real,domain_balance,100,0.7802197802197802,0.1,0.00018014664056760377,0.00014183316030618313,0.11772790159064214
real,domain_balance,227,0.5010989010989011,0.15,0.00018014664056760377,0.00014183316030618313,0.11772790159064214
real,dpp_subspace,10,0.978021978021978,0.0,0.0011066586281122154,0.0011066586281122154,-0.030994527151494457
real,dpp_subspace,25,0.945054945054945,0.0,0.0008106155012495703,0.0008106155012495703,-0.030994527151494457
real,dpp_subspace,50,0.8901098901098901,0.0,0.0006663750632703613,0.0006663750632703613,-0.030994527151494457
real,dpp_subspace,100,0.7802197802197802,0.0,0.0003051416764833166,0.0003051416764833166,-0.030994527151494457
real,dpp_subspace,227,0.5010989010989011,0.3,6.016299978909327e-05,6.016299978909327e-05,-0.030994527151494457
