scope,encoder,projection_seed,target_domain,readout,metric,shortlist_size,method,evaluated_candidates,selection,validation_loss,test_loss,delta_vs_mmd,delta_vs_matched_mmd,gap_to_full_validation,recall_at_top_q,fractional_recall_at_top_q,absolute_omission,better_than_mmd,worse_than_mmd,better_than_matched_mmd,worse_than_matched_mmd,selected_changed_from_mmd,selected_outside_mmd,selected_from_a_only,any_test_oracle_retained
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,a_opt,100,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,4.4990280698264264,4.498477527641948,-0.000604617674127006,-0.000604617674127006,-0.000604617674127006,0.6,0.6,0.0,True,False,True,False,True,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,union,127,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,mmd_matched_union_size,127,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.8,0.8,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,interleave_mmd_first,100,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.8,0.8,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,interleave_a_first,100,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.8,0.8,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,100,mmd_2s_then_a,100,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,4.4990280698264264,4.498477527641948,-0.000604617674127006,-0.000604617674127006,-0.000604617674127006,0.6,0.6,0.0,True,False,True,False,True,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,mmd,227,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,a_opt,227,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,union,244,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,mmd_matched_union_size,244,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,interleave_mmd_first,227,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,interleave_a_first,227,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,nll,227,mmd_2s_then_a,227,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,4.498399762068226,4.499082145316075,0.0,0.0,0.0,0.9,0.9,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,mmd,10,infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.708984375,0.70703125,0.0,0.009765625,0.01708984375,0.1,0.1,0.0263671875,False,False,False,True,False,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,a_opt,10,painting__clip_pc1_low|real__clip_pc1_low|sketch__clip_pc1_middle,0.734375,0.73779296875,0.03076171875,0.04052734375,0.0478515625,0.0,0.0,0.05712890625,False,True,False,True,True,True,True,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,union,18,infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.708984375,0.70703125,0.0,0.009765625,0.01708984375,0.1,0.1,0.0263671875,False,False,False,True,False,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,mmd_matched_union_size,18,painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,0.7060546875,0.697265625,-0.009765625,0.0,0.00732421875,0.2,0.2,0.0166015625,True,False,False,False,True,True,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,interleave_mmd_first,10,infograph__clip_pc1_high|painting__clip_pc1_middle|sketch__clip_pc1_low,0.7294921875,0.74658203125,0.03955078125,0.04931640625,0.056640625,0.0,0.0,0.0517578125,False,True,False,True,True,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,interleave_a_first,10,infograph__clip_pc1_high|painting__clip_pc1_middle|sketch__clip_pc1_low,0.7294921875,0.74658203125,0.03955078125,0.04931640625,0.056640625,0.0,0.0,0.0517578125,False,True,False,True,True,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,10,mmd_2s_then_a,10,painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,0.7060546875,0.697265625,-0.009765625,0.0,0.00732421875,0.1,0.1,0.0166015625,True,False,False,False,True,True,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,mmd,25,painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low,0.7060546875,0.697265625,0.0,0.01416015625,0.00732421875,0.2,0.2,0.0166015625,False,False,False,True,False,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,a_opt,25,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,0.6923828125,0.6806640625,-0.0166015625,-0.00244140625,-0.00927734375,0.3,0.3,0.0,True,False,True,False,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,union,41,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,0.6923828125,0.6806640625,-0.0166015625,-0.00244140625,-0.00927734375,0.4,0.4,0.0,True,False,True,False,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,mmd_matched_union_size,41,real__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_low,0.705078125,0.68310546875,-0.01416015625,0.0,-0.0068359375,0.4,0.4,0.00244140625,True,False,False,False,True,True,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,interleave_mmd_first,25,infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.708984375,0.70703125,0.009765625,0.02392578125,0.01708984375,0.1,0.1,0.0263671875,False,True,False,True,True,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,interleave_a_first,25,infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.708984375,0.70703125,0.009765625,0.02392578125,0.01708984375,0.1,0.1,0.0263671875,False,True,False,True,True,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,25,mmd_2s_then_a,25,real__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_middle,0.693359375,0.69189453125,-0.00537109375,0.0087890625,0.001953125,0.4,0.4,0.00244140625,True,False,False,True,True,True,True,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,mmd,50,real__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_middle,0.693359375,0.69189453125,0.0,0.001953125,0.001953125,0.5,0.5,0.00244140625,False,False,False,True,False,False,False,False
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,a_opt,50,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,-0.00048828125,0.00146484375,0.00146484375,0.7,0.7,0.0,True,False,False,True,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,union,73,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,-0.00048828125,0.00146484375,0.00146484375,0.7,0.7,0.0,True,False,False,True,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,mmd_matched_union_size,73,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,0.685546875,0.68994140625,-0.001953125,0.0,0.0,0.9,0.9,0.0,True,False,False,False,True,True,False,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,interleave_mmd_first,50,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,-0.00048828125,0.00146484375,0.00146484375,0.6,0.6,0.0,True,False,False,True,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,interleave_a_first,50,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,-0.00048828125,0.00146484375,0.00146484375,0.6,0.6,0.0,True,False,False,True,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,50,mmd_2s_then_a,50,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,-0.00048828125,0.00146484375,0.00146484375,0.7,0.7,0.0,True,False,False,True,True,True,True,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,100,mmd,100,real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,0.685546875,0.68994140625,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,True
base_seed_control,resnet50,20260911,clipart,ridge,error_rate,100,a_opt,100,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_middle,0.6875,0.69140625,0.00146484375,0.00146484375,0.00146484375,0.8,0.8,0.0,False,True,False,True,True,False,False,True
