scope,readout,metric,shortlist_size,method,domain_count,repeated_task_count,evaluated_candidates_mean,validation_loss_mean,test_loss_mean,delta_vs_mmd_mean,delta_vs_matched_mmd_mean,gap_to_full_validation_mean,recall_at_top_q_mean,fractional_recall_at_top_q_mean,absolute_omission_mean,better_than_mmd_tasks,better_than_mmd_rate,worse_than_mmd_tasks,worse_than_mmd_rate,better_than_matched_mmd_tasks,better_than_matched_mmd_rate,worse_than_matched_mmd_tasks,worse_than_matched_mmd_rate,selected_changed_from_mmd_tasks,selected_changed_from_mmd_rate,selected_outside_mmd_tasks,selected_outside_mmd_rate,selected_from_a_only_tasks,selected_from_a_only_rate,any_test_oracle_retained_tasks,any_test_oracle_retained_rate,delta_vs_mmd_domains_better,delta_vs_mmd_domains_worse,delta_vs_matched_mmd_domains_better,delta_vs_matched_mmd_domains_worse
base_seed_control,ridge,brier_score,25,mmd_2s_then_a,6,12,25.0,0.98666717455102,0.98671576181835,8.149399636447896e-06,2.1721462585462998e-05,2.1196874483320194e-05,0.4583333333333333,0.4583333333333333,2.64034978105047e-05,3,0.25,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,5,0.4166666666666667,1,0.08333333333333333,8,0.6666666666666666,1,3,1,3
base_seed_control,ridge,brier_score,25,mmd_matched_union_size,6,12,38.5,0.9866446757630608,0.9866940403557646,-1.3572062949015104e-05,0.0,-5.245881021428053e-07,0.6166666666666667,0.6166666666666667,2.3917738650736098e-06,2,0.16666666666666666,1,0.08333333333333333,0,0.0,0,0.0,3,0.25,3,0.25,0,0.0,10,0.8333333333333334,2,1,0,0
base_seed_control,ridge,brier_score,25,union,6,12,38.5,0.9866425196457408,0.9866906803616519,-1.6932057061713746e-05,-3.3599941126986424e-06,-3.884582214841448e-06,0.65,0.65,1.3799271878870792e-07,2,0.16666666666666666,0,0.0,3,0.25,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,2,0,3,0
base_seed_control,ridge,brier_score,50,a_opt,6,12,50.0,0.9866508667470985,0.9867047630468444,9.979601996954838e-06,9.151572631862134e-06,1.0198102977670986e-05,0.6333333333333333,0.6333333333333333,1.2371375862028447e-05,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,9,0.75,1,2,1,2
base_seed_control,ridge,brier_score,50,interleave_a_first,6,12,50.0,0.9866425196457408,0.9866906803616519,-4.103083195557596e-06,-4.931112560650301e-06,-3.884582214841448e-06,0.7083333333333334,0.7083333333333334,1.3799271878870792e-07,4,0.3333333333333333,0,0.0,4,0.3333333333333333,0,0.0,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,4,0,4,0
base_seed_control,ridge,brier_score,50,interleave_mmd_first,6,12,50.0,0.9866425196457408,0.9866906803616519,-4.103083195557596e-06,-4.931112560650301e-06,-3.884582214841448e-06,0.7000000000000001,0.7000000000000001,1.3799271878870792e-07,4,0.3333333333333333,0,0.0,4,0.3333333333333333,0,0.0,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,4,0,4,0
base_seed_control,ridge,brier_score,50,mmd,6,12,50.0,0.986644620938129,0.9866947834448473,0.0,-8.280293650927047e-07,2.185009807161483e-07,0.7083333333333334,0.7083333333333334,1.207250800476049e-06,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,1,0
base_seed_control,ridge,brier_score,50,mmd_2s_then_a,6,12,50.0,0.9866517409190628,0.9867058095771902,1.1026132342763692e-05,1.0198102977670986e-05,1.1244633323479839e-05,0.5916666666666667,0.5916666666666667,1.223338314323974e-05,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,2,0.16666666666666666,3,0.25,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,2,1,2
base_seed_control,ridge,brier_score,50,mmd_matched_union_size,6,12,70.08333333333333,0.9866422745915128,0.9866956114742124,8.280293650927047e-07,0.0,1.046530345808853e-06,0.7999999999999999,0.7999999999999999,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,0,0.0,12,1.0,0,1,0,0
base_seed_control,ridge,brier_score,50,union,6,12,70.08333333333333,0.9866416030061731,0.9866925296637011,-2.253781146284902e-06,-3.0818105113776064e-06,-2.0352801655687536e-06,0.8250000000000001,0.8250000000000001,0.0,2,0.16666666666666666,0,0.0,2,0.16666666666666666,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,12,1.0,2,0,2,0
base_seed_control,ridge,brier_score,100,a_opt,6,12,100.0,0.9866508667470985,0.9867047630468444,9.151572631862134e-06,1.0198102977670986e-05,1.0198102977670986e-05,0.7999999999999999,0.7999999999999999,1.223338314323974e-05,2,0.16666666666666666,2,0.16666666666666666,1,0.08333333333333333,2,0.16666666666666666,4,0.3333333333333333,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,2,1,2
base_seed_control,ridge,brier_score,100,interleave_a_first,6,12,100.0,0.9866414004195484,0.9866945649438666,-1.046530345808853e-06,0.0,0.0,0.9083333333333333,0.9083333333333333,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,12,1.0,1,0,0,0
base_seed_control,ridge,brier_score,100,interleave_mmd_first,6,12,100.0,0.9866414004195484,0.9866945649438666,-1.046530345808853e-06,0.0,0.0,0.9,0.9,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,12,1.0,1,0,0,0
base_seed_control,ridge,brier_score,100,mmd,6,12,100.0,0.9866422745915128,0.9866956114742124,0.0,1.046530345808853e-06,1.046530345808853e-06,0.8666666666666667,0.8666666666666667,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,1
base_seed_control,ridge,brier_score,100,mmd_2s_then_a,6,12,100.0,0.9866446665942982,0.9866990719320801,3.460457867578611e-06,4.506988213387464e-06,4.506988213387464e-06,0.7999999999999999,0.7999999999999999,6.5422683789562175e-06,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,3,0.25,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,1,1,1,1
base_seed_control,ridge,brier_score,100,mmd_matched_union_size,6,12,125.33333333333333,0.9866414004195484,0.9866945649438666,-1.046530345808853e-06,0.0,0.0,0.9333333333333332,0.9333333333333332,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,12,1.0,1,0,0,0
base_seed_control,ridge,brier_score,100,union,6,12,125.33333333333333,0.9866414004195484,0.9866945649438666,-1.046530345808853e-06,0.0,0.0,0.9416666666666668,0.9416666666666668,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,12,1.0,1,0,0,0
base_seed_control,ridge,brier_score,227,a_opt,6,12,227.0,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,interleave_a_first,6,12,227.0,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,interleave_mmd_first,6,12,227.0,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,mmd,6,12,227.0,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,mmd_2s_then_a,6,12,227.0,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,mmd_matched_union_size,6,12,249.58333333333334,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,227,union,6,12,249.58333333333334,0.9866414004195484,0.9866945649438666,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,error_rate,10,a_opt,6,12,10.0,0.6219075520833334,0.6282145182291666,-0.004191080729166667,-0.0033772786458333335,0.006184895833333333,0.15833333333333335,0.15833333333333335,0.01220703125,5,0.4166666666666667,4,0.3333333333333333,5,0.4166666666666667,4,0.3333333333333333,9,0.75,8,0.6666666666666666,8,0.6666666666666666,5,0.4166666666666667,5,1,4,2
base_seed_control,ridge,error_rate,10,interleave_a_first,6,12,10.0,0.625244140625,0.6319580078125,-0.0004475911458333333,0.0003662109375,0.009928385416666666,0.17500000000000002,0.17777777777777778,0.013142903645833334,3,0.25,3,0.25,3,0.25,4,0.3333333333333333,6,0.5,4,0.3333333333333333,4,0.3333333333333333,3,0.25,2,3,2,3
base_seed_control,ridge,error_rate,10,interleave_mmd_first,6,12,10.0,0.625244140625,0.6319580078125,-0.0004475911458333333,0.0003662109375,0.009928385416666666,0.17500000000000002,0.17777777777777778,0.013142903645833334,3,0.25,3,0.25,3,0.25,4,0.3333333333333333,6,0.5,4,0.3333333333333333,4,0.3333333333333333,3,0.25,2,3,2,3
base_seed_control,ridge,error_rate,10,mmd,6,12,10.0,0.6256510416666666,0.6324055989583334,0.0,0.0008138020833333334,0.0103759765625,0.15833333333333335,0.16111111111111112,0.01416015625,0,0.0,0,0.0,1,0.08333333333333333,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,0,0,1,3
base_seed_control,ridge,error_rate,10,mmd_2s_then_a,6,12,10.0,0.6246744791666666,0.6298421223958334,-0.0025634765625,-0.0017496744791666667,0.0078125,0.15833333333333333,0.16111111111111112,0.011555989583333334,5,0.4166666666666667,1,0.08333333333333333,3,0.25,1,0.08333333333333333,6,0.5,6,0.5,1,0.08333333333333333,2,0.16666666666666666,3,1,2,1
base_seed_control,ridge,error_rate,10,mmd_matched_union_size,6,12,16.666666666666668,0.622802734375,0.631591796875,-0.0008138020833333334,0.0,0.009562174479166666,0.21666666666666667,0.21944444444444444,0.010172526041666666,4,0.3333333333333333,1,0.08333333333333333,0,0.0,0,0.0,5,0.4166666666666667,5,0.4166666666666667,0,0.0,2,0.16666666666666666,3,1,0,0
base_seed_control,ridge,error_rate,10,union,6,12,16.666666666666668,0.61767578125,0.6229654947916666,-0.009440104166666666,-0.008626302083333334,0.0009358723958333334,0.24166666666666667,0.24444444444444444,0.005777994791666667,5,0.4166666666666667,1,0.08333333333333333,5,0.4166666666666667,2,0.16666666666666666,6,0.5,6,0.5,6,0.5,5,0.4166666666666667,5,0,5,0
base_seed_control,ridge,error_rate,25,a_opt,6,12,25.0,0.6156412760416666,0.6209716796875,-0.004597981770833333,-0.0009358723958333334,-0.0010579427083333333,0.2916666666666667,0.2986111111111111,0.0036214192708333335,5,0.4166666666666667,3,0.25,4,0.3333333333333333,3,0.25,8,0.6666666666666666,7,0.5833333333333334,7,0.5833333333333334,6,0.5,3,2,2,2
base_seed_control,ridge,error_rate,25,interleave_a_first,6,12,25.0,0.61767578125,0.6236979166666666,-0.0018717447916666667,0.0017903645833333333,0.0016682942708333333,0.3083333333333333,0.31527777777777777,0.005777994791666667,3,0.25,4,0.3333333333333333,2,0.16666666666666666,4,0.3333333333333333,7,0.5833333333333334,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,3,2,1,3
base_seed_control,ridge,error_rate,25,interleave_mmd_first,6,12,25.0,0.61767578125,0.6236979166666666,-0.0018717447916666667,0.0017903645833333333,0.0016682942708333333,0.3,0.30694444444444446,0.005777994791666667,3,0.25,4,0.3333333333333333,2,0.16666666666666666,4,0.3333333333333333,7,0.5833333333333334,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,3,2,1,3
base_seed_control,ridge,error_rate,25,mmd,6,12,25.0,0.6180013020833334,0.6255696614583334,0.0,0.003662109375,0.0035400390625,0.325,0.33194444444444443,0.006551106770833333,0,0.0,0,0.0,0,0.0,3,0.25,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,0,0,0,3
base_seed_control,ridge,error_rate,25,mmd_2s_then_a,6,12,25.0,0.6178385416666666,0.6218668619791666,-0.0037027994791666665,-4.0690104166666664e-05,-0.00016276041666666666,0.325,0.3347222222222222,0.0034586588541666665,5,0.4166666666666667,2,0.16666666666666666,2,0.16666666666666666,3,0.25,7,0.5833333333333334,5,0.4166666666666667,3,0.25,5,0.4166666666666667,3,1,2,1
base_seed_control,ridge,error_rate,25,mmd_matched_union_size,6,12,38.5,0.6175944010416666,0.6219075520833334,-0.003662109375,0.0,-0.0001220703125,0.42500000000000004,0.4305555555555556,0.0018310546875,3,0.25,0,0.0,0,0.0,0,0.0,3,0.25,3,0.25,1,0.08333333333333333,6,0.5,3,0,0,0
base_seed_control,ridge,error_rate,25,union,6,12,38.5,0.614990234375,0.62109375,-0.004475911458333333,-0.0008138020833333334,-0.0009358723958333334,0.43333333333333335,0.44027777777777777,0.0016276041666666667,4,0.3333333333333333,1,0.08333333333333333,3,0.25,1,0.08333333333333333,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,7,0.5833333333333334,3,1,2,1
base_seed_control,ridge,error_rate,50,a_opt,6,12,50.0,0.6128743489583334,0.6233723958333334,0.000732421875,0.0010172526041666667,0.0013427734375,0.48333333333333334,0.4861111111111111,0.0022379557291666665,4,0.3333333333333333,4,0.3333333333333333,3,0.25,4,0.3333333333333333,8,0.6666666666666666,6,0.5,6,0.5,7,0.5833333333333334,2,2,2,2
base_seed_control,ridge,error_rate,50,interleave_a_first,6,12,50.0,0.6145833333333334,0.6219889322916666,-0.0006510416666666666,-0.0003662109375,-4.0690104166666664e-05,0.5083333333333333,0.5111111111111111,0.0016276041666666667,3,0.25,1,0.08333333333333333,2,0.16666666666666666,3,0.25,4,0.3333333333333333,4,0.3333333333333333,4,0.3333333333333333,7,0.5833333333333334,2,1,2,2
base_seed_control,ridge,error_rate,50,interleave_mmd_first,6,12,50.0,0.6145833333333334,0.6219889322916666,-0.0006510416666666666,-0.0003662109375,-4.0690104166666664e-05,0.5083333333333333,0.5111111111111111,0.0016276041666666667,3,0.25,1,0.08333333333333333,2,0.16666666666666666,3,0.25,4,0.3333333333333333,4,0.3333333333333333,4,0.3333333333333333,7,0.5833333333333334,2,1,2,2
base_seed_control,ridge,error_rate,50,mmd,6,12,50.0,0.6166178385416666,0.6226399739583334,0.0,0.0002848307291666667,0.0006103515625,0.5166666666666667,0.5222222222222223,0.0015462239583333333,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,7,0.5833333333333334,0,0,1,2
base_seed_control,ridge,error_rate,50,mmd_2s_then_a,6,12,50.0,0.61279296875,0.6241861979166666,0.0015462239583333333,0.0018310546875,0.0021565755208333335,0.5333333333333333,0.5388888888888889,0.0026041666666666665,4,0.3333333333333333,3,0.25,2,0.16666666666666666,4,0.3333333333333333,7,0.5833333333333334,6,0.5,4,0.3333333333333333,6,0.5,2,2,2,2
base_seed_control,ridge,error_rate,50,mmd_matched_union_size,6,12,70.08333333333333,0.61328125,0.6223551432291666,-0.0002848307291666667,0.0,0.0003255208333333333,0.6666666666666666,0.6749999999999999,0.0013427734375,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,1,0.08333333333333333,8,0.6666666666666666,2,1,0,0
base_seed_control,ridge,error_rate,50,union,6,12,70.08333333333333,0.6123860677083334,0.6233723958333334,0.000732421875,0.0010172526041666667,0.0013427734375,0.6166666666666667,0.6222222222222222,0.0008951822916666666,3,0.25,2,0.16666666666666666,2,0.16666666666666666,3,0.25,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,9,0.75,2,1,2,2
base_seed_control,ridge,error_rate,100,a_opt,6,12,100.0,0.612060546875,0.6245930989583334,0.0017903645833333333,0.0016276041666666667,0.0025634765625,0.725,0.7333333333333334,0.0013834635416666667,0,0.0,4,0.3333333333333333,0,0.0,3,0.25,4,0.3333333333333333,1,0.08333333333333333,1,0.08333333333333333,8,0.6666666666666666,0,4,0,3
base_seed_control,ridge,error_rate,100,interleave_a_first,6,12,100.0,0.6116536458333334,0.622314453125,-0.00048828125,-0.0006510416666666666,0.0002848307291666667,0.7250000000000001,0.7305555555555556,0.0008951822916666666,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,3,0.25,1,0.08333333333333333,1,0.08333333333333333,9,0.75,1,2,1,1
base_seed_control,ridge,error_rate,100,interleave_mmd_first,6,12,100.0,0.6116536458333334,0.622314453125,-0.00048828125,-0.0006510416666666666,0.0002848307291666667,0.7333333333333334,0.7388888888888889,0.0008951822916666666,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,3,0.25,1,0.08333333333333333,1,0.08333333333333333,9,0.75,1,2,1,1
base_seed_control,ridge,error_rate,100,mmd,6,12,100.0,0.6114095052083334,0.622802734375,0.0,-0.00016276041666666666,0.0007731119791666666,0.775,0.7777777777777778,0.0008951822916666666,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,10,0.8333333333333334,0,0,1,0
base_seed_control,ridge,error_rate,100,mmd_2s_then_a,6,12,100.0,0.61181640625,0.6224365234375,-0.0003662109375,-0.0005289713541666666,0.0004069010416666667,0.7333333333333334,0.7416666666666667,0.0011393229166666667,1,0.08333333333333333,3,0.25,1,0.08333333333333333,2,0.16666666666666666,4,0.3333333333333333,1,0.08333333333333333,1,0.08333333333333333,9,0.75,1,3,1,2
base_seed_control,ridge,error_rate,100,mmd_matched_union_size,6,12,125.33333333333333,0.6109212239583334,0.6229654947916666,0.00016276041666666666,0.0,0.0009358723958333334,0.8250000000000001,0.8277777777777778,0.0005289713541666666,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,0,1,0,0
base_seed_control,ridge,error_rate,100,union,6,12,125.33333333333333,0.6109212239583334,0.6229654947916666,0.00016276041666666666,0.0,0.0009358723958333334,0.8250000000000001,0.8277777777777778,0.0005289713541666666,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,0,1,0,0
base_seed_control,ridge,error_rate,227,a_opt,6,12,227.0,0.6107584635416666,0.6239827473958334,0.0015462239583333333,0.0015462239583333333,0.001953125,0.9333333333333332,0.9388888888888888,0.0005289713541666666,0,0.0,1,0.08333333333333333,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,0,1,0,1
base_seed_control,ridge,error_rate,227,interleave_a_first,6,12,227.0,0.61083984375,0.6224365234375,0.0,0.0,0.0004069010416666667,0.9416666666666668,0.9472222222222223,0.0005289713541666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,ridge,error_rate,227,interleave_mmd_first,6,12,227.0,0.61083984375,0.6224365234375,0.0,0.0,0.0004069010416666667,0.9416666666666668,0.9472222222222223,0.0005289713541666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,ridge,error_rate,227,mmd,6,12,227.0,0.61083984375,0.6224365234375,0.0,0.0,0.0004069010416666667,0.9333333333333332,0.938888888888889,0.0005289713541666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,ridge,error_rate,227,mmd_2s_then_a,6,12,227.0,0.6107584635416666,0.6239827473958334,0.0015462239583333333,0.0015462239583333333,0.001953125,0.9333333333333332,0.9388888888888888,0.0005289713541666666,0,0.0,1,0.08333333333333333,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,0,1,0,1
base_seed_control,ridge,error_rate,227,mmd_matched_union_size,6,12,249.58333333333334,0.61083984375,0.6224365234375,0.0,0.0,0.0004069010416666667,0.9333333333333332,0.938888888888889,0.0005289713541666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,ridge,error_rate,227,union,6,12,249.58333333333334,0.6107584635416666,0.6239827473958334,0.0015462239583333333,0.0015462239583333333,0.001953125,0.9416666666666668,0.9472222222222223,0.0005289713541666666,0,0.0,1,0.08333333333333333,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,11,0.9166666666666666,0,1,0,1
base_seed_control,ridge,nll,10,a_opt,6,12,10.0,4.46608837858884,4.467777418990436,0.00044669397105286574,0.002001326152653989,0.002770898906756377,0.225,0.225,0.0033982703306255266,2,0.16666666666666666,6,0.5,2,0.16666666666666666,7,0.5833333333333334,8,0.6666666666666666,5,0.4166666666666667,5,0.4166666666666667,3,0.25,1,4,0,6
base_seed_control,ridge,nll,10,interleave_a_first,6,12,10.0,4.465870606575975,4.467872884667957,0.0005421596485743289,0.002096791830175452,0.00286636458427784,0.25,0.25,0.003229590482532796,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,0.25,4,0.3333333333333333,0,2,1,3
base_seed_control,ridge,nll,10,interleave_mmd_first,6,12,10.0,4.465870606575975,4.467872884667957,0.0005421596485743289,0.002096791830175452,0.00286636458427784,0.25,0.25,0.003229590482532796,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,0.25,4,0.3333333333333333,0,2,1,3
base_seed_control,ridge,nll,10,mmd,6,12,10.0,4.465521540891195,4.467330725019383,0.0,0.0015546321816011233,0.002324204935703511,0.25833333333333336,0.25833333333333336,0.0023370295264518357,0,0.0,0,0.0,1,0.08333333333333333,3,0.25,0,0.0,0,0.0,0,0.0,7,0.5833333333333334,0,0,1,2
base_seed_control,ridge,nll,10,mmd_2s_then_a,6,12,10.0,4.464668739549685,4.4665455677688035,-0.0007851572505793344,0.0007694749310217889,0.0015390476851241768,0.25,0.25,0.0018583795723693768,4,0.3333333333333333,3,0.25,1,0.08333333333333333,3,0.25,7,0.5833333333333334,5,0.4166666666666667,0,0.0,6,0.5,3,2,1,3
base_seed_control,ridge,nll,10,mmd_matched_union_size,6,12,16.666666666666668,4.463867606170963,4.465776092837782,-0.0015546321816011233,0.0,0.0007695727541023878,0.3833333333333333,0.3833333333333333,0.0008940277088483514,3,0.25,1,0.08333333333333333,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,0,0.0,9,0.75,2,1,0,0
base_seed_control,ridge,nll,10,union,6,12,16.666666666666668,4.464637211343487,4.466430266207081,-0.0009004588123016077,0.0006541733692995155,0.0014237461234019033,0.35000000000000003,0.35000000000000003,0.0015923159315656872,2,0.16666666666666666,1,0.08333333333333333,2,0.16666666666666666,3,0.25,3,0.25,3,0.25,3,0.25,8,0.6666666666666666,2,1,2,2
base_seed_control,ridge,nll,25,a_opt,6,12,25.0,4.46497137620631,4.466453543579249,0.0009253030069411583,0.0013722093328494278,0.001447023495569318,0.4166666666666667,0.4166666666666667,0.001968531010479039,3,0.25,4,0.3333333333333333,3,0.25,4,0.3333333333333333,7,0.5833333333333334,5,0.4166666666666667,5,0.4166666666666667,8,0.6666666666666666,0,4,0,4
base_seed_control,ridge,nll,25,interleave_a_first,6,12,25.0,4.4642104387364485,4.465963743388322,0.00043550281601463975,0.0008824091419229093,0.0009572233046427995,0.46666666666666673,0.46666666666666673,0.0011257931128065835,2,0.16666666666666666,3,0.25,3,0.25,3,0.25,5,0.4166666666666667,3,0.25,3,0.25,9,0.75,2,2,2,2
base_seed_control,ridge,nll,25,interleave_mmd_first,6,12,25.0,4.4642104387364485,4.465963743388322,0.00043550281601463975,0.0008824091419229093,0.0009572233046427995,0.46666666666666673,0.46666666666666673,0.0011257931128065835,2,0.16666666666666666,3,0.25,3,0.25,3,0.25,5,0.4166666666666667,3,0.25,3,0.25,9,0.75,2,2,2,2
base_seed_control,ridge,nll,25,mmd,6,12,25.0,4.463598036204396,4.465528240572307,0.0,0.0004469063259082695,0.0005217204886281598,0.4666666666666666,0.4666666666666666,0.0006461754433741232,0,0.0,0,0.0,1,0.08333333333333333,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,10,0.8333333333333334,0,0,1,2
base_seed_control,ridge,nll,25,mmd_2s_then_a,6,12,25.0,4.464102123148458,4.465628992172836,0.00010075160052891441,0.0005476579264371839,0.0006224720891570742,0.43333333333333335,0.43333333333333335,0.0010209616150819538,3,0.25,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,4,0.3333333333333333,1,0.08333333333333333,7,0.5833333333333334,1,3,1,3
base_seed_control,ridge,nll,25,mmd_matched_union_size,6,12,38.5,4.463341247033267,4.465081334246399,-0.0004469063259082695,0.0,7.481416271989023e-05,0.6,0.6,0.00016198380887518424,2,0.16666666666666666,1,0.08333333333333333,0,0.0,0,0.0,3,0.25,3,0.25,0,0.0,10,0.8333333333333334,2,1,0,0
base_seed_control,ridge,nll,25,union,6,12,38.5,4.463161035720165,4.464856427934878,-0.0006718126374295105,-0.00022490631152124094,-0.0001500921488013507,0.6333333333333333,0.6333333333333333,0.0,2,0.16666666666666666,0,0.0,3,0.25,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,12,1.0,2,0,3,0
base_seed_control,ridge,nll,50,a_opt,6,12,50.0,4.463521936398117,4.465443692921167,0.0003255738347898163,0.00036054202545821035,0.00043717283748775,0.6416666666666667,0.6416666666666667,0.0004875576436650005,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,10,0.8333333333333334,1,2,1,2
base_seed_control,ridge,nll,50,interleave_a_first,6,12,50.0,4.463161035720165,4.464856427934878,-0.0002616911514992844,-0.00022672296083089036,-0.0001500921488013507,0.6916666666666668,0.6916666666666668,0.0,4,0.3333333333333333,0,0.0,4,0.3333333333333333,0,0.0,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,12,1.0,4,0,4,0
