scope,readout,metric,shortlist_size,method,target_domain,repeated_task_count,evaluated_candidates_mean,validation_loss_mean,test_loss_mean,delta_vs_mmd_mean,delta_vs_matched_mmd_mean,gap_to_full_validation_mean,recall_at_top_q_mean,fractional_recall_at_top_q_mean,absolute_omission_mean,better_than_mmd_tasks,better_than_mmd_rate,worse_than_mmd_tasks,worse_than_mmd_rate,better_than_matched_mmd_tasks,better_than_matched_mmd_rate,worse_than_matched_mmd_tasks,worse_than_matched_mmd_rate,selected_changed_from_mmd_tasks,selected_changed_from_mmd_rate,selected_outside_mmd_tasks,selected_outside_mmd_rate,selected_from_a_only_tasks,selected_from_a_only_rate,any_test_oracle_retained_tasks,any_test_oracle_retained_rate
new_seeds,logistic,brier_score,50,interleave_a_first,sketch,8,50.0,0.8428813156971985,0.8460545697186502,-0.0006106431979636534,-0.0006106431979636534,-0.0005798701929376621,0.8,0.8,0.0,2,0.25,1,0.125,2,0.25,1,0.125,3,0.375,2,0.25,2,0.25,8,1.0
new_seeds,logistic,brier_score,50,interleave_mmd_first,clipart,8,50.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.8125,0.8125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,interleave_mmd_first,infograph,8,50.0,0.9057659450442528,0.9102515054027803,-0.0009764090521292845,-0.00018914430922260805,0.0005293323413535639,0.4625,0.4625,0.0006748646750120574,3,0.375,1,0.125,3,0.375,1,0.125,4,0.5,3,0.375,3,0.375,4,0.5
new_seeds,logistic,brier_score,50,interleave_mmd_first,painting,8,50.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,0.975,0.975,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,interleave_mmd_first,quickdraw,8,50.0,0.9804670248871218,0.9761307039726101,0.00018656220317650463,0.00018656220317650463,0.0001371818706533967,0.5125,0.5125,2.8339030237953255e-05,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,6,0.75
new_seeds,logistic,brier_score,50,interleave_mmd_first,real,8,50.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,interleave_mmd_first,sketch,8,50.0,0.8428813156971985,0.8460545697186502,-0.0006106431979636534,-0.0006106431979636534,-0.0005798701929376621,0.8,0.8,0.0,2,0.25,1,0.125,2,0.25,1,0.125,3,0.375,2,0.25,2,0.25,8,1.0
new_seeds,logistic,brier_score,50,mmd,clipart,8,50.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.775,0.775,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd,infograph,8,50.0,0.9067384281422732,0.9112279144549096,0.0,0.0007872647429066765,0.0015057413934828484,0.5375,0.5375,0.0015586372935718767,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,4,0.5
new_seeds,logistic,brier_score,50,mmd,painting,8,50.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd,quickdraw,8,50.0,0.9804229001199903,0.9759441417694337,0.0,0.0,-4.938033252310792e-05,0.6,0.6,7.686067246714945e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,50,mmd,real,8,50.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd,sketch,8,50.0,0.8431439925285962,0.8466652129166139,0.0,0.0,3.077300502599134e-05,0.7375,0.7375,0.000313108474307211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,50,mmd_2s_then_a,clipart,8,50.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.7125,0.7125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_2s_then_a,infograph,8,50.0,0.9059305453802615,0.9104217516084523,-0.0008061628464572923,-1.889810355061583e-05,0.0006995785470255561,0.425,0.425,0.001141069164768041,3,0.375,2,0.25,3,0.375,2,0.25,5,0.625,3,0.375,3,0.375,4,0.5
new_seeds,logistic,brier_score,50,mmd_2s_then_a,painting,8,50.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,0.975,0.975,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_2s_then_a,quickdraw,8,50.0,0.9808695173405048,0.9766907166843297,0.0007465749148959644,0.0007465749148959644,0.0006971945823728565,0.4,0.4,0.0004956402969183288,1,0.125,2,0.25,1,0.125,2,0.25,3,0.375,1,0.125,1,0.125,4,0.5
new_seeds,logistic,brier_score,50,mmd_2s_then_a,real,8,50.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_2s_then_a,sketch,8,50.0,0.8430665379334044,0.8470188392199577,0.00035362630334381806,0.00035362630334381806,0.0003843993083698094,0.65,0.65,4.679139475248506e-05,2,0.25,2,0.25,2,0.25,2,0.25,4,0.5,2,0.25,2,0.25,7,0.875
new_seeds,logistic,brier_score,50,mmd_matched_union_size,clipart,8,74.875,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_matched_union_size,infograph,8,75.625,0.9062801074156602,0.910440649712003,-0.0007872647429066765,0.0,0.0007184766505761719,0.625,0.625,0.0010168780373836228,2,0.25,0,0.0,0,0.0,0,0.0,2,0.25,2,0.25,2,0.25,4,0.5
new_seeds,logistic,brier_score,50,mmd_matched_union_size,painting,8,59.5,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,0.9625,0.9625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_matched_union_size,quickdraw,8,75.125,0.9804229001199903,0.9759441417694337,0.0,0.0,-4.938033252310792e-05,0.75,0.75,7.686067246714945e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,50,mmd_matched_union_size,real,8,58.75,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,mmd_matched_union_size,sketch,8,70.5,0.8431439925285962,0.8466652129166139,0.0,0.0,3.077300502599134e-05,0.7875,0.7875,0.000313108474307211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,50,union,clipart,8,74.875,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9125,0.9125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,union,infograph,8,75.625,0.9055451256301186,0.9097221730614268,-0.0015057413934828484,-0.0007184766505761719,0.0,0.725,0.725,3.4409489388653736e-06,3,0.375,0,0.0,3,0.375,0,0.0,3,0.375,3,0.375,3,0.375,7,0.875
new_seeds,logistic,brier_score,50,union,painting,8,59.5,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,union,quickdraw,8,75.125,0.9804229001199903,0.9759441417694337,0.0,0.0,-4.938033252310792e-05,0.65,0.65,7.686067246714945e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,50,union,real,8,58.75,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,50,union,sketch,8,70.5,0.8428335421024902,0.8466344399115878,-3.077300502599134e-05,-3.077300502599134e-05,0.0,0.925,0.925,0.0,1,0.125,1,0.125,1,0.125,1,0.125,2,0.25,2,0.25,2,0.25,8,1.0
new_seeds,logistic,brier_score,100,a_opt,clipart,8,100.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9375,0.9375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,a_opt,infograph,8,100.0,0.9059305453802615,0.9104217516084523,0.0006995785470255561,0.0006995785470255561,0.0006995785470255561,0.7875,0.7875,0.0004053724328994812,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,5,0.625
new_seeds,logistic,brier_score,100,a_opt,painting,8,100.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,a_opt,quickdraw,8,100.0,0.9804670248871218,0.9761307039726101,0.0002344396593192133,0.0002344396593192133,0.0001371818706533967,0.55,0.55,7.686067246714945e-06,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,100,a_opt,real,8,100.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,a_opt,sketch,8,100.0,0.8428335421024902,0.8466344399115878,0.00016981518830708198,0.00016981518830708198,0.0,0.95,0.95,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,clipart,8,100.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,infograph,8,100.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,0.8375,0.8375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,painting,8,100.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,quickdraw,8,100.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.7625,0.7625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,real,8,100.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_a_first,sketch,8,100.0,0.8428335421024902,0.8466344399115878,0.00016981518830708198,0.00016981518830708198,0.0,0.9375,0.9375,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,clipart,8,100.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,infograph,8,100.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,0.8375,0.8375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,painting,8,100.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,quickdraw,8,100.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.775,0.775,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,real,8,100.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,interleave_mmd_first,sketch,8,100.0,0.8428335421024902,0.8466344399115878,0.00016981518830708198,0.00016981518830708198,0.0,0.9375,0.9375,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,brier_score,100,mmd,clipart,8,100.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.925,0.925,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd,infograph,8,100.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,0.8125,0.8125,0.00021748603438163927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,100,mmd,painting,8,100.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd,quickdraw,8,100.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.825,0.825,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd,real,8,100.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd,sketch,8,100.0,0.8428435673100083,0.8464646247232808,0.0,0.0,-0.00016981518830708198,0.85,0.85,4.679139475248506e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,100,mmd_2s_then_a,clipart,8,100.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.9375,0.9375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_2s_then_a,infograph,8,100.0,0.9059305453802615,0.9104217516084523,0.0006995785470255561,0.0006995785470255561,0.0006995785470255561,0.7875,0.7875,0.0004053724328994812,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,5,0.625
new_seeds,logistic,brier_score,100,mmd_2s_then_a,painting,8,100.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_2s_then_a,quickdraw,8,100.0,0.9804670248871218,0.9761307039726101,0.0002344396593192133,0.0002344396593192133,0.0001371818706533967,0.6125,0.6125,7.686067246714945e-06,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,100,mmd_2s_then_a,real,8,100.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_2s_then_a,sketch,8,100.0,0.8428335421024902,0.8466344399115878,0.00016981518830708198,0.00016981518830708198,0.0,0.925,0.925,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,clipart,8,128.125,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,0.925,0.925,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,infograph,8,128.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,0.925,0.925,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,painting,8,112.875,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,quickdraw,8,131.625,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9125,0.9125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,real,8,113.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,mmd_matched_union_size,sketch,8,124.625,0.8428435673100083,0.8464646247232808,0.0,0.0,-0.00016981518830708198,0.8625,0.8625,4.679139475248506e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875
new_seeds,logistic,brier_score,100,union,clipart,8,128.125,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,union,infograph,8,128.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,0.975,0.975,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,union,painting,8,112.875,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,union,quickdraw,8,131.625,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.825,0.825,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,union,real,8,113.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,100,union,sketch,8,124.625,0.8428335421024902,0.8466344399115878,0.00016981518830708198,0.00016981518830708198,0.0,0.9625,0.9625,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,brier_score,227,a_opt,clipart,8,227.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,a_opt,infograph,8,227.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,a_opt,painting,8,227.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,a_opt,quickdraw,8,227.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,a_opt,real,8,227.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,a_opt,sketch,8,227.0,0.8428335421024902,0.8466344399115878,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,clipart,8,227.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,infograph,8,227.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,painting,8,227.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,quickdraw,8,227.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9625,0.9625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,real,8,227.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_a_first,sketch,8,227.0,0.8428335421024902,0.8466344399115878,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,clipart,8,227.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,infograph,8,227.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,painting,8,227.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,quickdraw,8,227.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9625,0.9625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,real,8,227.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,interleave_mmd_first,sketch,8,227.0,0.8428335421024902,0.8466344399115878,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,clipart,8,227.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,infograph,8,227.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,painting,8,227.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,quickdraw,8,227.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,real,8,227.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd,sketch,8,227.0,0.8428335421024902,0.8466344399115878,0.0,0.0,0.0,0.95,0.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,clipart,8,227.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,infograph,8,227.0,0.9055451256301186,0.9097221730614268,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,painting,8,227.0,0.8054624850949719,0.8152809070801204,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,quickdraw,8,227.0,0.9804146195011061,0.975896264313291,0.0,0.0,-9.725778866581658e-05,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,real,8,227.0,0.8006497007222121,0.7991500643762993,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_2s_then_a,sketch,8,227.0,0.8428335421024902,0.8466344399115878,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,brier_score,227,mmd_matched_union_size,clipart,8,246.0,0.8403032657308859,0.8379245721003891,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
