scope,readout,metric,shortlist_size,target_domain,repeated_task_count,overlap_count_mean,union_size_mean,jaccard_mean,mmd_missed_top_q_mean,a_missed_top_q_mean,a_rescued_top_q_mean,mmd_rescued_top_q_mean,a_rescued_fractional_top_q_mean,mmd_rescued_fractional_top_q_mean,omission_reduction_from_union_mean,a_only_better_than_mmd_choice_mean,top_q_boundary_ties_mean,has_a_rescue_tasks,has_a_rescue_rate,has_mmd_rescue_tasks,has_mmd_rescue_rate,a_rescues_any_oracle_tasks,a_rescues_any_oracle_rate,mmd_rescues_any_oracle_tasks,mmd_rescues_any_oracle_rate,union_selects_a_only_tasks,union_selects_a_only_rate,union_better_than_mmd_tasks,union_better_than_mmd_rate,union_worse_than_mmd_tasks,union_worse_than_mmd_rate,union_better_than_matched_mmd_tasks,union_better_than_matched_mmd_rate,union_worse_than_matched_mmd_tasks,union_worse_than_matched_mmd_rate,a_rescue_reaches_final_improvement_tasks,a_rescue_reaches_final_improvement_rate
new_seeds,logistic,nll,227,painting,8,209.25,244.75,0.8553547995736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,227,quickdraw,8,197.375,256.625,0.7729046135715767,0.0,0.875,0.0,0.875,0.0,0.875,0.0,0.0,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,227,real,8,211.0,243.0,0.8690012694492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,227,sketch,8,188.0,266.0,0.717958511933172,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,1.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,clipart,8,0.75,19.25,0.0402046783625731,8.0,8.625,1.25,1.875,1.25,1.875,2.624889689727128e-05,0.5,1.0,6,0.75,8,1.0,0,0.0,2,0.25,2,0.25,2,0.25,0,0.0,1,0.125,5,0.625,2,0.25
new_seeds,ridge,brier_score,10,infograph,8,2.25,17.75,0.13862474814487197,8.5,9.5,0.5,1.5,0.5,1.5,1.9468682871809362e-05,0.625,1.0,3,0.375,7,0.875,1,0.125,2,0.25,3,0.375,3,0.375,0,0.0,3,0.375,1,0.125,3,0.375
new_seeds,ridge,brier_score,10,painting,8,6.25,13.75,0.46760531135531136,6.0,6.5,0.75,1.25,0.75,1.25,0.0,0.0,1.0,4,0.5,5,0.625,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0
new_seeds,ridge,brier_score,10,quickdraw,8,3.125,16.875,0.2072091994692614,6.625,8.875,0.0,2.25,0.0,2.25,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0
new_seeds,ridge,brier_score,10,real,8,8.5,11.5,0.7529137529137528,5.0,5.0,0.375,0.375,0.375,0.375,0.0,0.0,1.0,2,0.25,3,0.375,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,sketch,8,1.75,18.25,0.1008234434124527,7.5,8.125,1.875,2.5,1.875,2.5,1.5730095760807528e-05,0.625,1.0,5,0.625,7,0.875,1,0.125,5,0.625,2,0.25,2,0.25,0,0.0,2,0.25,0,0.0,2,0.25
new_seeds,ridge,brier_score,25,clipart,8,8.25,41.75,0.20376184501918182,6.375,6.75,2.5,2.875,2.5,2.875,2.019571565649303e-05,0.625,1.0,8,1.0,8,1.0,2,0.25,3,0.375,2,0.25,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25
new_seeds,ridge,brier_score,25,infograph,8,8.0,42.0,0.20378290821959286,6.375,8.0,1.625,3.25,1.625,3.25,1.104287867592646e-05,1.0,1.0,4,0.5,7,0.875,2,0.25,4,0.5,4,0.5,3,0.375,1,0.125,3,0.375,0,0.0,3,0.375
new_seeds,ridge,brier_score,25,painting,8,19.0,31.0,0.6161586471351611,3.875,2.625,1.25,0.0,1.25,0.0,0.0,0.0,1.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,25,quickdraw,8,8.375,41.625,0.21066298866003086,3.875,7.875,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0
new_seeds,ridge,brier_score,25,real,8,19.5,30.5,0.6416450652841782,2.25,1.875,1.375,1.0,1.375,1.0,0.0,0.0,1.0,8,1.0,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,25,sketch,8,9.25,40.75,0.23358405561149465,6.0,6.5,3.0,3.5,3.0,3.5,2.015765657628621e-06,0.375,1.0,5,0.625,8,1.0,3,0.375,4,0.5,1,0.125,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125
new_seeds,ridge,brier_score,50,clipart,8,25.125,74.875,0.3393759826989991,2.75,5.375,1.125,3.75,1.125,3.75,0.0,0.125,1.0,5,0.625,8,1.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125
new_seeds,ridge,brier_score,50,infograph,8,24.375,75.625,0.33576691861978836,3.625,5.75,2.0,4.125,2.0,4.125,4.6697566241510335e-06,1.0,1.0,4,0.5,7,0.875,2,0.25,5,0.625,3,0.375,3,0.375,0,0.0,3,0.375,0,0.0,3,0.375
new_seeds,ridge,brier_score,50,painting,8,40.5,59.5,0.6816201420787042,2.0,0.875,1.25,0.125,1.25,0.125,0.0,0.0,1.0,7,0.875,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,50,quickdraw,8,24.875,75.125,0.34697404262049036,2.125,6.375,0.125,4.375,0.125,4.375,0.0,0.0,1.0,1,0.125,8,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,50,real,8,41.25,58.75,0.7048472680600675,0.375,0.125,0.375,0.125,0.375,0.125,0.0,0.0,1.0,3,0.375,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,50,sketch,8,29.5,70.5,0.42647661769082373,3.0,3.875,1.875,2.75,1.875,2.75,7.829325277680654e-07,0.125,1.0,4,0.5,5,0.625,1,0.125,3,0.375,1,0.125,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125
new_seeds,ridge,brier_score,100,clipart,8,71.875,128.125,0.5643861040604612,1.125,2.375,0.75,2.0,0.75,2.0,0.0,0.0,1.0,4,0.5,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,100,infograph,8,72.0,128.0,0.5702291829415942,0.875,3.75,0.625,3.5,0.625,3.5,0.0,0.0,1.0,3,0.375,7,0.875,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,100,painting,8,87.125,112.875,0.7723385021479395,0.5,0.125,0.375,0.0,0.375,0.0,0.0,0.0,1.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,100,quickdraw,8,68.375,131.625,0.5293063260058943,0.875,3.5,0.0,2.625,0.0,2.625,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,100,real,8,87.0,113.0,0.7716164865197399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,100,sketch,8,75.375,124.625,0.6061925742395455,1.0,0.75,0.75,0.5,0.75,0.5,0.0,0.0,1.0,4,0.5,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,clipart,8,208.0,246.0,0.8459502195518417,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,infograph,8,219.25,234.75,0.9340930569825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,painting,8,209.25,244.75,0.8553547995736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,quickdraw,8,197.375,256.625,0.7729046135715767,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.0,1.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,real,8,211.0,243.0,0.8690012694492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,227,sketch,8,188.0,266.0,0.717958511933172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,10,clipart,8,0.75,19.25,0.0402046783625731,8.75,7.5,2.375,1.125,2.2916666666666665,1.125,0.00775146484375,2.0,1.5,7,0.875,6,0.75,2,0.25,0,0.0,5,0.625,5,0.625,0,0.0,3,0.375,3,0.375,5,0.625
new_seeds,ridge,error_rate,10,infograph,8,2.25,17.75,0.13862474814487197,8.875,9.75,0.25,1.125,0.25,1.125,0.00299072265625,0.625,1.625,2,0.25,5,0.625,0,0.0,0,0.0,5,0.625,4,0.5,1,0.125,3,0.375,3,0.375,2,0.25
new_seeds,ridge,error_rate,10,painting,8,6.25,13.75,0.46760531135531136,7.375,6.0,1.5,0.125,1.5,0.125,0.0059814453125,0.5,1.375,8,1.0,1,0.125,3,0.375,0,0.0,4,0.5,3,0.375,1,0.125,2,0.25,1,0.125,3,0.375
new_seeds,ridge,error_rate,10,quickdraw,8,3.125,16.875,0.2072091994692614,7.5,9.875,0.0,2.375,0.0,2.375,0.0,0.0,1.75,0,0.0,8,1.0,0,0.0,1,0.125,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,0,0.0
new_seeds,ridge,error_rate,10,real,8,8.5,11.5,0.7529137529137528,8.25,7.875,0.5,0.125,0.5,0.125,0.0087890625,0.5,1.5,4,0.5,1,0.125,0,0.0,0,0.0,4,0.5,4,0.5,0,0.0,4,0.5,0,0.0,4,0.5
new_seeds,ridge,error_rate,10,sketch,8,1.75,18.25,0.1008234434124527,7.0,8.5,1.125,2.625,1.125,2.7083333333333335,0.002685546875,0.875,2.125,6,0.75,8,1.0,1,0.125,2,0.25,2,0.25,2,0.25,0,0.0,2,0.25,1,0.125,1,0.125
new_seeds,ridge,error_rate,25,clipart,8,8.25,41.75,0.20376184501918182,6.125,4.75,3.375,2.0,3.3333333333333335,2.0,0.005126953125,1.0,1.5,8,1.0,8,1.0,4,0.5,1,0.125,5,0.625,4,0.5,1,0.125,3,0.375,1,0.125,4,0.5
new_seeds,ridge,error_rate,25,infograph,8,8.0,42.0,0.20378290821959286,7.875,8.75,0.875,1.75,0.875,1.75,0.00457763671875,0.875,1.625,6,0.75,7,0.875,1,0.125,0,0.0,7,0.875,4,0.5,3,0.375,4,0.5,2,0.25,3,0.375
new_seeds,ridge,error_rate,25,painting,8,19.0,31.0,0.6161586471351611,3.625,3.875,0.625,0.875,0.625,0.875,0.0,0.0,1.375,3,0.375,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,25,quickdraw,8,8.375,41.625,0.21066298866003086,5.875,9.125,0.125,3.375,0.125,3.4583333333333335,0.0,0.125,1.75,1,0.125,8,1.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0
new_seeds,ridge,error_rate,25,real,8,19.5,30.5,0.6416450652841782,7.0,5.5,1.5,0.0,1.5,0.0,0.0032958984375,0.375,1.5,8,1.0,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,2,0.25,0,0.0,2,0.25
new_seeds,ridge,error_rate,25,sketch,8,9.25,40.75,0.23358405561149465,4.875,6.375,1.625,3.125,1.625,3.125,0.0,0.875,2.125,7,0.875,8,1.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,50,clipart,8,25.125,74.875,0.3393759826989991,3.625,3.0,2.125,1.5,2.0833333333333335,1.5,0.00299072265625,0.375,1.5,6,0.75,7,0.875,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,error_rate,50,infograph,8,24.375,75.625,0.33576691861978836,5.75,5.875,2.0,2.125,2.0,2.125,0.0032958984375,2.25,1.625,8,1.0,7,0.875,3,0.375,1,0.125,6,0.75,5,0.625,1,0.125,1,0.125,1,0.125,4,0.5
new_seeds,ridge,error_rate,50,painting,8,40.5,59.5,0.6816201420787042,2.625,2.75,0.625,0.75,0.625,0.75,0.0,0.0,1.375,4,0.5,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,50,quickdraw,8,24.875,75.125,0.34697404262049036,3.625,7.375,0.375,4.125,0.375,4.166666666666667,0.0001220703125,0.375,1.75,2,0.25,8,1.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0
new_seeds,ridge,error_rate,50,real,8,41.25,58.75,0.7048472680600675,4.875,4.125,0.875,0.125,0.875,0.125,0.0032958984375,0.5,1.5,6,0.75,1,0.125,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,error_rate,50,sketch,8,29.5,70.5,0.42647661769082373,2.625,4.125,0.875,2.375,0.875,2.3333333333333335,0.0,0.375,2.125,5,0.625,8,1.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,clipart,8,71.875,128.125,0.5643861040604612,2.0,1.875,0.75,0.625,0.7916666666666666,0.6666666666666667,0.0,0.0,1.5,3,0.375,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,infograph,8,72.0,128.0,0.5702291829415942,1.125,2.5,0.5,1.875,0.5,1.875,0.0,0.375,1.625,4,0.5,6,0.75,0,0.0,3,0.375,2,0.25,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,painting,8,87.125,112.875,0.7723385021479395,1.5,1.625,0.125,0.25,0.125,0.25,0.0,0.0,1.375,1,0.125,2,0.25,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,quickdraw,8,68.375,131.625,0.5293063260058943,1.625,4.0,0.0,2.375,0.0,2.375,0.0,0.0,1.75,0,0.0,7,0.875,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,real,8,87.0,113.0,0.7716164865197399,2.625,2.125,0.5,0.0,0.5416666666666666,0.0,0.0,0.125,1.5,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,100,sketch,8,75.375,124.625,0.6061925742395455,0.875,1.75,0.125,1.0,0.125,0.9166666666666666,0.0,0.125,2.125,1,0.125,6,0.75,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,clipart,8,208.0,246.0,0.8459502195518417,1.0,1.125,0.0,0.125,0.0,0.125,0.0,0.0,1.5,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,infograph,8,219.25,234.75,0.9340930569825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,painting,8,209.25,244.75,0.8553547995736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,quickdraw,8,197.375,256.625,0.7729046135715767,0.5,1.125,0.0,0.625,0.0,0.625,0.0,0.0,1.75,0,0.0,3,0.375,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,real,8,211.0,243.0,0.8690012694492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,error_rate,227,sketch,8,188.0,266.0,0.717958511933172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,nll,10,clipart,8,0.75,19.25,0.0402046783625731,7.75,8.625,1.25,2.125,1.25,2.125,0.0009845895465698806,0.625,1.0,6,0.75,8,1.0,0,0.0,2,0.25,2,0.25,2,0.25,0,0.0,1,0.125,4,0.5,2,0.25
new_seeds,ridge,nll,10,infograph,8,2.25,17.75,0.13862474814487197,8.75,9.5,0.5,1.25,0.5,1.25,0.0008870032327508159,0.75,1.0,3,0.375,6,0.75,1,0.125,2,0.25,3,0.375,3,0.375,0,0.0,3,0.375,1,0.125,3,0.375
new_seeds,ridge,nll,10,painting,8,6.25,13.75,0.46760531135531136,6.0,6.375,0.875,1.25,0.875,1.25,0.0,0.0,1.0,4,0.5,5,0.625,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0
new_seeds,ridge,nll,10,quickdraw,8,3.125,16.875,0.2072091994692614,6.5,8.875,0.0,2.375,0.0,2.375,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0
new_seeds,ridge,nll,10,real,8,8.5,11.5,0.7529137529137528,5.25,5.375,0.25,0.375,0.25,0.375,0.0,0.0,1.0,2,0.25,3,0.375,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
