method,shortlist_size,target,encoders,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean
facility_subspace,3,gtsrb,4,0.0,0.3333333333333333,0.007593332626819577,0.20774033045546375,0.004530003666877724,0.8235294117647058,0.0,0.41666666666666663,3.0,0.7857142857142857
facility_subspace,3,oxford_pets,4,0.0,0.5,0.002649457805344535,0.11489027531370975,0.002085044980049161,0.8235294117647058,0.0,0.5833333333333333,3.0,0.7857142857142857
facility_subspace,5,beans,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.7058823529411764,1.0,0.75,5.0,0.6428571428571428
facility_subspace,5,dtd,4,0.25,0.5,0.0030230494340260927,0.08935666086758115,0.0043085157871246005,0.7058823529411764,0.25,0.5416666666666666,5.0,0.6428571428571428
facility_subspace,5,eurosat,4,0.25,0.41666666666666663,0.00070667113244538,0.04510204698278013,0.001981487870216375,0.7058823529411764,0.25,0.41666666666666663,5.0,0.6428571428571428
facility_subspace,5,flowers102,4,0.5,0.3333333333333333,0.001944443782170624,0.0740480269209353,-0.001249995827674849,0.7058823529411764,0.5,0.3333333333333333,5.0,0.6428571428571428
facility_subspace,5,food101,4,0.25,0.41666666666666663,0.002280001166462889,0.05672358248886259,0.003099992871284485,0.7058823529411764,0.25,0.4583333333333333,5.0,0.6428571428571428
facility_subspace,5,gtsrb,4,0.0,0.41666666666666663,0.007593332626819577,0.20774033045546375,0.004530003666877724,0.7058823529411764,0.0,0.5,5.0,0.6428571428571428
facility_subspace,5,oxford_pets,4,0.0,0.5,0.002649457805344535,0.11489027531370975,0.002085044980049161,0.7058823529411764,0.0,0.5833333333333333,5.0,0.6428571428571428
facility_subspace,8,beans,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,8.0,0.4285714285714286
facility_subspace,8,dtd,4,0.25,0.5,0.0030230494340260927,0.08935666086758115,0.0043085157871246005,0.5294117647058824,0.25,0.5416666666666666,8.0,0.4285714285714286
facility_subspace,8,eurosat,4,0.5,0.5,0.0006900030078490771,0.043912600280555,0.0013148158788681141,0.5294117647058824,0.5,0.5,8.0,0.4285714285714286
facility_subspace,8,flowers102,4,0.5,0.41666666666666663,0.001944443782170624,0.0740480269209353,-0.001249995827674849,0.5294117647058824,0.5,0.41666666666666663,8.0,0.4285714285714286
facility_subspace,8,food101,4,0.25,0.5,0.001253334036469475,0.03990032963570959,0.00022999346256255548,0.5294117647058824,0.25,0.5416666666666666,8.0,0.4285714285714286
