encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,bloodmnist,medical,2,oxford_pets,0.8333333492549002,0.012832058900603195,0.8213801980|0.8410326242|0.8097826242|0.8421769142|0.8419618607|0.8227333426|0.8437500596|0.8396739960|0.8476190567|0.8106267452|0.8308524489|0.8247283101|0.8546196222|0.8299319744|0.8392370939,0.8312500073|0.8328804573|0.8358695832,0.0019129303301033062,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7865903377532959,500,600,256,128,0.01,1.251673512160778,0.09288319014012814,npu:5
clip_b32,bloodmnist,medical,3,beans,0.8523533355221297,0.01890247954858592,0.8413462639|0.8550724387|0.8550724387|0.8689320087|0.8786407709|0.8365385532|0.8357487917|0.8743961453|0.8932039142|0.8446601629|0.8317308426|0.8550724983|0.8502415419|0.8203883767|0.8446601629,0.8597678966|0.8568665580|0.8404255520,0.008516981343305733,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8828125,500,600,256,128,0.01,1.2218568827956915,0.12116702273488045,npu:5
clip_b32,bloodmnist,medical,3,dtd,0.6625886797904968,0.01576767183157221,0.6861702204|0.6715425849|0.6502659917|0.6502660513|0.6622340679|0.6702127457|0.6662234068|0.6875000000|0.6183511019|0.6675531864|0.6609042883|0.6555851698|0.6702128053|0.6609042883|0.6609042883,0.6640957832|0.6619680882|0.6617021680,0.0010711983863638157,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6654255390167236,500,600,256,128,0.01,1.2218568827956915,0.12075846269726753,npu:5
clip_b32,bloodmnist,medical,3,eurosat,0.8989999767541885,0.007154757101210727,0.8896619678|0.8972055912|0.9089089036|0.9067201614|0.8865461349|0.8966201544|0.8962075710|0.8908908963|0.9037110806|0.9046184421|0.8926440477|0.9061876535|0.9089089632|0.8936810493|0.9026104212,0.8977999776|0.8983999565|0.9007999962,0.0012961599875570436,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9003703594207764,500,600,256,128,0.01,1.2218568827956915,0.10415796749293804,npu:5
clip_b32,bloodmnist,medical,3,flowers102,0.8179739236831666,0.03381366170854411,0.8872549534|0.8235294819|0.8039216399|0.7794117928|0.8186275363|0.7598040104|0.8578432202|0.8431373239|0.8382353783|0.7745099068|0.8186274767|0.8039216399|0.8431373239|0.7794117928|0.8382353783,0.8225490808|0.8147059679|0.8166667223,0.0033326852802582933,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8317999243736267,500,600,256,128,0.01,1.2218568827956915,0.11982826143503189,npu:5
clip_b32,bloodmnist,medical,3,food101,0.6847333604494731,0.013493331355497741,0.6960396171|0.6722772717|0.6861386299|0.6930693388|0.6781250238|0.6663366556|0.6871287823|0.6910891533|0.6940594316|0.6947917342|0.6653465629|0.6722772121|0.6693069339|0.7158415914|0.6895833611,0.6852000258|0.6866000456|0.6824000100,0.001746120864752386,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7411999702453613,500,600,256,128,0.01,1.2218568827956915,0.10140317864716053,npu:5
clip_b32,bloodmnist,medical,3,gtsrb,0.8077333366513253,0.013026290365495748,0.8023599386|0.8059701920|0.8171827793|0.8169014454|0.8006104231|0.8131760359|0.7940298319|0.8021977544|0.8289737701|0.7985758185|0.8357915282|0.7820895314|0.8001998067|0.8098590970|0.8077315092,0.8086000290|0.8073999838|0.8071999972,0.0006182585397508661,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7347999811172485,500,600,256,128,0.01,1.2218568827956915,0.09727861545979977,npu:5
clip_b32,bloodmnist,medical,3,oxford_pets,0.8312500035039325,0.009861489677757263,0.8213801384|0.8260869980|0.8301631212|0.8517006636|0.8242506981|0.8389714956|0.8315217495|0.8179348111|0.8448979855|0.8256130815|0.8146142960|0.8315217495|0.8328804970|0.8353741765|0.8419618607,0.8307065245|0.8317934742|0.8312500118,0.0004437453514307155,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7983101606369019,500,600,256,128,0.01,1.2218568827956915,0.0946197472512722,npu:5
clip_b32,bloodmnist,medical,4,beans,0.8807221237188151,0.02126435735743652,0.8990385532|0.8792270422|0.9130434394|0.8689320683|0.8932038546|0.9134615660|0.8550724387|0.8840579987|0.8883495331|0.9077669978|0.8413462043|0.8599033356|0.8695652485|0.8592233062|0.8786407709,0.8907156759|0.8897485606|0.8617021347,0.013454957325515842,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.2480501718819141,0.11915956810116768,npu:5
clip_b32,bloodmnist,medical,4,dtd,0.6696808815002441,0.01566517107422787,0.6675532460|0.6728724241|0.6728723645|0.6582446694|0.6835106611|0.6808511019|0.6715425253|0.6688830256|0.6462765932|0.6595745087|0.6914893985|0.6462766528|0.7061170340|0.6595745087|0.6595745087,0.6710106730|0.6654255509|0.6726064205,0.003078688156274786,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6728723049163818,500,600,256,128,0.01,1.2480501718819141,0.12227113731205463,npu:5
