encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
dinov2_b14,rank_l_gram,10,18,640.9532830846848,3.2101609354704346,9.833333333333334,0.16666666666666666,4.666666666666667,0.3333333333333333,0.01666666666666667,4.887186505107416,0.10845787295450766
dinov2_b14,rank_only,3,18,509.9982998692189,39.89662970353843,2.7222222222222223,0.2777777777777778,1.0,0.3333333333333333,0.14444444444444446,2.2848757604757946e-05,0.07050419702298111
dinov2_b14,rank_only,5,18,587.5102802705577,10.264245708331508,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,2.2848757604757946e-05,0.08583799853093094
dinov2_b14,rank_only,8,18,626.7596814072338,5.376465032301428,6.944444444444445,1.0555555555555556,2.0,1.2222222222222223,0.43333333333333335,2.2848757604757946e-05,0.09987767299430238
dinov2_b14,rank_only,10,18,632.2582451784635,4.458635980576523,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.2848757604757946e-05,0.11177706252783537
resnet50,agglomerative_subspace,3,18,509.5969948545865,3.3083016158784684,2.9444444444444446,0.05555555555555555,1.2222222222222223,0.05555555555555555,0.005555555555555556,0.058248940027422376,0.08069752663787869
resnet50,agglomerative_subspace,5,18,817.8298689169011,9.94037331768387,4.944444444444445,0.05555555555555555,3.0,0.1111111111111111,0.005555555555555556,0.058248940027422376,0.21510987646049923
resnet50,agglomerative_subspace,8,18,1125.1680511017069,5.552552316132603,7.888888888888889,0.1111111111111111,3.0,0.2777777777777778,0.011111111111111112,0.058248940027422376,0.6148662756507596
resnet50,agglomerative_subspace,10,18,1185.1274227877188,3.96649644486171,9.88888888888889,0.1111111111111111,5.0,0.2777777777777778,0.011111111111111112,0.058248940027422376,0.7511344084309207
resnet50,collapse_sketch,3,18,488.99025752706984,51.70738541752833,2.5555555555555554,0.4444444444444444,1.0,0.5555555555555556,0.23355555555555554,0.476072087780469,0.07818683236837387
resnet50,collapse_sketch,5,18,708.1928736124605,43.62610481549209,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.476072087780469,0.20892202967984808
resnet50,collapse_sketch,8,18,1076.08825140587,30.82387992522127,7.055555555555555,0.9444444444444444,2.2222222222222223,1.1666666666666667,0.43333333333333335,0.476072087780469,0.6028948340358006
resnet50,collapse_sketch,10,18,1192.4553262288237,18.609181077512524,8.88888888888889,1.1111111111111112,3.0,1.3333333333333333,0.43333333333333335,0.476072087780469,0.762913922365341
resnet50,dpp_subspace,3,18,555.0054650710713,2.1852198890800083,3.0,0.0,2.0,0.05555555555555555,0.0,0.008713105796939798,0.07990850094291899
resnet50,dpp_subspace,5,18,826.5302804779188,7.756215125571545,5.0,0.0,3.6666666666666665,0.05555555555555555,0.0,0.008713105796939798,0.2168830232694745
resnet50,dpp_subspace,8,18,1117.8568734524288,2.2975031492564337,7.944444444444445,0.05555555555555555,4.0,0.1111111111111111,0.005555555555555556,0.008713105796939798,0.6226732075835267
resnet50,dpp_subspace,10,18,1206.7585559213667,7.271455542894313,9.61111111111111,0.3888888888888889,4.0,0.6111111111111112,0.08577777777777779,0.008713105796939798,0.7493716139967243
resnet50,exact_merged_rank_greedy,3,18,555.626847766588,1.902317329341553,3.0,0.0,2.0,0.0,0.0,61.46089253015816,0.08600098391373952
resnet50,exact_merged_rank_greedy,5,18,837.1035688983118,1.8999177548245427,5.0,0.0,3.0,0.0,0.0,61.46089253015816,0.2338343220245507
resnet50,exact_merged_rank_greedy,8,18,1130.936948115717,2.4669757476024476,8.0,0.0,3.0,0.1111111111111111,0.0,61.46089253015816,0.6488229017704725
resnet50,exact_merged_rank_greedy,10,18,1217.2472883581238,1.8897241523127817,10.0,0.0,3.0,0.1111111111111111,0.0,61.46089253015816,0.7674710359424353
resnet50,facility_subspace,3,18,530.4106952584624,3.372181081482817,3.0,0.0,3.0,0.0,0.0,0.0016358706893192397,0.08570055332448748
resnet50,facility_subspace,5,18,768.8040246343498,3.258520854361427,5.0,0.0,5.0,0.0,0.0,0.0016358706893192397,0.2192856885699762
resnet50,facility_subspace,8,18,1085.8162972614143,6.461679676411471,7.944444444444445,0.05555555555555555,5.0,0.05555555555555555,0.005555555555555556,0.0016358706893192397,0.6221370969174637
resnet50,facility_subspace,10,18,1184.552462423425,4.466961617105096,9.88888888888889,0.1111111111111111,5.0,0.2777777777777778,0.011111111111111112,0.0016358706893192397,0.7635117513645027
resnet50,lineage_deduplicated_rank,3,18,524.9490462667923,3.300709033112696,3.0,0.0,1.0,0.1111111111111111,0.0,4.244181844923231e-05,0.08074414378239049
resnet50,lineage_deduplicated_rank,5,18,798.9393081357579,18.59694113544982,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,4.244181844923231e-05,0.22157488577067852
resnet50,lineage_deduplicated_rank,8,18,1120.6815454549296,4.614544539982509,8.0,0.0,2.0,0.2222222222222222,0.0,4.244181844923231e-05,0.6252345828753378
resnet50,lineage_deduplicated_rank,10,18,1214.9176522759612,3.684128256880511,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,4.244181844923231e-05,0.7715372330405645
resnet50,random,3,1800,489.13532747784825,43.124990395641035,2.9677777777777776,0.03222222222222222,2.528888888888889,0.03944444444444444,0.0183,0.0,0.08320179115566942
resnet50,random,5,1800,739.732391457515,54.69460971880958,4.873333333333333,0.12666666666666668,3.5344444444444445,0.15388888888888888,0.06260444444444445,0.0,0.2209750557763295
resnet50,random,8,1800,1008.9817867289682,58.62834868220777,7.6338888888888885,0.3661111111111111,4.410555555555556,0.445,0.16482888888888889,0.0,0.6220677485999961
resnet50,random,10,1800,1101.7905125778207,49.40833816776895,9.394444444444444,0.6055555555555555,4.703888888888889,0.7227777777777777,0.2528888888888889,0.0,0.7639512005903655
resnet50,rank_l_gram,3,18,531.3309957204098,2.487941885781639,3.0,0.0,3.0,0.0,0.0,9.496578043844137,0.08219899847689602
resnet50,rank_l_gram,5,18,819.0135458556579,1.4638413952833222,5.0,0.0,4.0,0.0,0.0,9.496578043844137,0.2166907572084003
resnet50,rank_l_gram,8,18,1083.499825240446,2.1733046529915523,7.944444444444445,0.05555555555555555,5.0,0.16666666666666666,0.005555555555555556,9.496578043844137,0.6016863782165779
resnet50,rank_l_gram,10,18,1181.9520313293656,8.483319040903536,9.61111111111111,0.3888888888888889,5.0,0.5555555555555556,0.08577777777777779,9.496578043844137,0.7389999471811785
resnet50,rank_only,3,18,487.040870238523,55.92998638980406,2.5555555555555554,0.4444444444444444,1.0,0.5555555555555556,0.24733333333333332,2.1265302267339495e-05,0.07835734966728422
resnet50,rank_only,5,18,708.1928736124605,43.62610481549218,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,2.1265302267339495e-05,0.2090288137810098
resnet50,rank_only,8,18,1061.7016356980453,52.47575790015088,6.888888888888889,1.1111111111111112,2.0,1.3333333333333333,0.43333333333333335,2.1265302267339495e-05,0.6106933816853497
resnet50,rank_only,10,18,1167.7502467324305,36.98378413693167,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.1265302267339495e-05,0.7481327606365085
vit_b16,agglomerative_subspace,3,18,480.85341011393604,2.3043217349826244,2.9444444444444446,0.05555555555555555,1.0,0.1111111111111111,0.005555555555555556,0.05814023926440212,0.0712330291668574
