encoder,target_domain,readout,method,shortlist_size,repeat_count,score_seconds,resident_seconds,median_resident_seconds,test_brier_score,test_nll,test_error_rate,feature_seconds,source_blocks_charged,raw_additive_seconds,resident_vs_full_seconds,raw_vs_full_seconds,paired_test_brier_score,paired_test_nll,paired_test_error_rate
resnet50,clipart,logistic,target_a,10,3,0.35238224516312283,1.2020489027102788,1.2031148448586464,0.9189575911027767,3.744197685691736,0.740234375,29.080323055386543,15.0,30.28237195809682,-43.25990457832813,-39.93120367825033,0.009439159745180947,0.10628887708884527,0.03173828125
resnet50,clipart,logistic,target_a,25,3,0.35238224516312283,2.489025709529718,2.4993462190032005,0.9095184313575958,3.637908808602891,0.70849609375,29.080323055386543,15.0,31.56934876491626,-41.972927771508694,-38.64422687143089,0.0,0.0,0.0
resnet50,clipart,logistic,target_a,50,3,0.35238224516312283,4.672351208825906,4.673927873373032,0.9095184313575958,3.637908808602891,0.70849609375,29.080323055386543,15.0,33.75267426421245,-39.789602272212505,-36.46090137213469,0.0,0.0,0.0
resnet50,clipart,logistic,target_a,100,3,0.35238224516312283,9.109062656760216,9.185521833598614,0.9095184313575958,3.637908808602891,0.70849609375,29.080323055386543,15.0,38.18938571214676,-35.3528908242782,-32.024189924200385,0.0,0.0,0.0
resnet50,clipart,logistic,target_a,227,3,0.35238224516312283,21.491686339179676,21.744432769715786,0.9095184313575958,3.637908808602891,0.70849609375,29.080323055386543,15.0,50.57200939456622,-22.970267141858738,-19.64156624178092,0.0,0.0,0.0
resnet50,clipart,ridge,exhaustive,455,3,0.0002714147170384725,1.4793642659982045,1.488087236881256,0.9876549562829151,4.501292195377818,0.69775390625,25.751622155308723,15.0,27.230986421306927,0.0,0.0,0.0,0.0,0.0
resnet50,clipart,ridge,random,10,3,0.000507064163684845,0.04788469523191452,0.043918758630752563,0.9878359068717666,4.509208611007071,0.75146484375,22.690854395429294,13.0,22.73873909066121,-1.43147957076629,-4.492247330645718,0.00018095058885148063,0.007916415629252604,0.0537109375
resnet50,clipart,ridge,random,25,3,0.000507064163684845,0.10640890896320343,0.0964011400938034,0.9877850594706504,4.507060264912256,0.7257486979166666,25.751622155308723,15.0,25.858031064271927,-1.372955357035001,-1.372955357035,0.00013010318773531981,0.0057680695344375366,0.02799479166666663
resnet50,clipart,ridge,random,50,3,0.000507064163684845,0.19523201634486517,0.16929138451814651,0.9877292807645688,4.504697687381367,0.7151692708333334,25.751622155308723,15.0,25.946854171653587,-1.2841322496533394,-1.2841322496533394,7.432448165367589e-05,0.0034054920035488934,0.01741536458333337
resnet50,clipart,ridge,random,100,3,0.000507064163684845,0.3799222633242607,0.3341699689626694,0.9876714017277898,4.502285081780432,0.6979166666666666,25.751622155308723,15.0,26.131544418632984,-1.0994420026739438,-1.0994420026739427,1.6445444874668702e-05,0.0009928864026136353,0.00016276041666662966
resnet50,clipart,ridge,random,227,3,0.000507064163684845,0.8440248171488444,0.7538239881396294,0.9876313225945671,4.5004767492623925,0.69091796875,25.751622155308723,15.0,26.59564697245757,-0.6353394488493601,-0.6353394488493578,-2.3633688348012605e-05,-0.000815446115425722,-0.0068359375
resnet50,clipart,ridge,second_moment_mmd,10,3,0.040625087916851044,0.0808282196521759,0.06897640228271484,0.9877458769681001,4.505275694632553,0.70849609375,29.080323055386543,15.0,29.16115127503872,-1.3985360463460286,1.9301648537317924,9.092068518501417e-05,0.003983499254735179,0.0107421875
resnet50,clipart,ridge,second_moment_mmd,25,3,0.040625087916851044,0.13716319451729456,0.12267084419727325,0.9877181938581159,4.50346451975573,0.69775390625,29.080323055386543,15.0,29.21748624990384,-1.3422010714809098,1.9864998285969122,6.323757520076967e-05,0.0021723243779119272,0.0
resnet50,clipart,ridge,second_moment_mmd,50,3,0.040625087916851044,0.22902599473794302,0.20343341678380966,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.309349050124485,-1.2503382712602615,2.0783626288175583,0.0,0.0,0.0
resnet50,clipart,ridge,second_moment_mmd,100,3,0.040625087916851044,0.41066180169582367,0.3560841381549835,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.490984857082367,-1.0687024643023808,2.25999843577544,0.0,0.0,0.0
resnet50,clipart,ridge,second_moment_mmd,227,3,0.040625087916851044,0.8424607217311859,0.7910085022449493,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.92278377711773,-0.6369035442670186,2.6917973558108024,0.0,0.0,0.0
resnet50,clipart,ridge,target_a,10,3,0.3500972067316373,0.3871479481458664,0.38268810510635376,0.9876987362325087,4.503656954533616,0.70751953125,29.080323055386543,15.0,29.46747100353241,-1.092216317852338,2.236484582225483,4.3779949593591994e-05,0.002364759155797813,0.009765625
resnet50,clipart,ridge,target_a,25,3,0.3500972067316373,0.4356182739138603,0.43203055113554,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.515941329300404,-1.0437459920843442,2.284954907993477,0.0,0.0,0.0
resnet50,clipart,ridge,target_a,50,3,0.3500972067316373,0.5116513421138128,0.507446862757206,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.591974397500355,-0.9677129238843917,2.360987976193428,0.0,0.0,0.0
resnet50,clipart,ridge,target_a,100,3,0.3500972067316373,0.6774088715513548,0.6811993271112442,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,29.757731926937897,-0.8019553944468497,2.52674550563097,0.0,0.0,0.0
resnet50,clipart,ridge,target_a,227,3,0.3500972067316373,1.0936250785986583,1.090452417731285,0.9876549562829151,4.501292195377818,0.69775390625,29.080323055386543,15.0,30.173948133985203,-0.38573918739954616,2.942961712678276,0.0,0.0,0.0
resnet50,infograph,logistic,exhaustive,455,3,0.0003296956419944763,43.82631875574589,43.5423302128911,0.9458332829732794,4.030120444196607,0.8115234375,25.800483629107475,15.0,69.62680238485336,0.0,0.0,0.0,0.0,0.0
resnet50,infograph,logistic,random,10,3,0.0005432441830635071,0.940913071235021,0.9718755334615707,0.9493641499360003,4.056957471056444,0.8346354166666666,23.16828553378582,13.0,24.10919860502084,-42.885405684510864,-45.51760377983253,0.003530866962720869,0.026837026859837465,0.02311197916666663
resnet50,infograph,logistic,random,25,3,0.0005432441830635071,2.3866364558537803,2.4334914088249207,0.9502013425749118,4.056957471056444,0.8346354166666666,25.800483629107475,15.0,28.187120084961254,-41.439682299892105,-41.43968229989211,0.004368059601632446,0.026837026859837465,0.02311197916666663
resnet50,infograph,logistic,random,50,3,0.0005432441830635071,4.787434230248134,4.842750132083893,0.949017257491057,4.031261841814791,0.8268229166666666,25.800483629107475,15.0,30.58791785935561,-39.03888452549776,-39.03888452549775,0.0031839745177776324,0.0011413976181842145,0.01529947916666663
resnet50,infograph,logistic,random,100,3,0.0005432441830635071,9.620817345877489,9.578557021915913,0.9477224681255295,4.031261841814791,0.833984375,25.800483629107475,15.0,35.421300974984966,-34.2055014098684,-34.2055014098684,0.0018891851522501169,0.0011413976181842145,0.0224609375
resnet50,infograph,logistic,random,227,3,0.0005432441830635071,21.775582211712997,21.951659977436066,0.9458332829732794,4.030120444196607,0.822265625,25.800483629107475,15.0,47.576065840820476,-22.05073654403289,-22.050736544032887,0.0,0.0,0.0107421875
resnet50,infograph,logistic,second_moment_mmd,10,3,0.03587813923756281,0.917243721584479,0.9235294163227081,0.9504713823053148,4.11063497927369,0.84912109375,30.756155267357826,15.0,31.673398988942306,-42.90907503416141,-37.95340339591105,0.004638099332035406,0.08051453507708306,0.03759765625
resnet50,infograph,logistic,second_moment_mmd,25,3,0.03587813923756281,2.3106389741102853,2.329125091433525,0.9504713823053148,4.052856531954573,0.84423828125,30.756155267357826,15.0,33.06679424146811,-41.515679781635605,-36.560008143385254,0.004638099332035406,0.022736087757966317,0.03271484375
resnet50,infograph,logistic,second_moment_mmd,50,3,0.03587813923756281,4.555043416718642,4.603849150240421,0.9477779503999844,4.035485808108016,0.82421875,30.756155267357826,15.0,35.311198684076466,-39.27127533902725,-34.3156037007769,0.0019446674267049602,0.005365363911408849,0.0126953125
resnet50,infograph,logistic,second_moment_mmd,100,3,0.03587813923756281,8.993561871349812,9.015417881309986,0.9458332829732794,4.030120444196607,0.8115234375,30.756155267357826,15.0,39.74971713870764,-34.832756884396076,-29.877085246145725,0.0,0.0,0.0
resnet50,infograph,logistic,second_moment_mmd,227,3,0.03587813923756281,21.021018085380394,21.201196044683456,0.9458332829732794,4.030120444196607,0.8115234375,30.756155267357826,15.0,51.77717335273822,-22.805300670365494,-17.849629032115146,0.0,0.0,0.0
resnet50,infograph,logistic,target_a,10,3,0.34697937468687695,1.20222161958615,1.1534916013479233,0.9458332829732794,4.030120444196607,0.828125,30.756155267357826,15.0,31.958376886943977,-42.62409713615974,-37.66842549790938,0.0,0.0,0.0166015625
resnet50,infograph,logistic,target_a,25,3,0.34697937468687695,2.4758296509583793,2.4029677137732506,0.9458332829732794,4.030120444196607,0.8310546875,30.756155267357826,15.0,33.23198491831621,-41.350489104787506,-36.394817466537155,0.0,0.0,0.01953125
resnet50,infograph,logistic,target_a,50,3,0.34697937468687695,4.864545531570911,4.541538938879967,0.9458332829732794,4.030120444196607,0.8310546875,30.756155267357826,15.0,35.62070079892874,-38.961773224174976,-34.006101585924625,0.0,0.0,0.01953125
resnet50,infograph,logistic,target_a,100,3,0.34697937468687695,9.247700666387876,8.864249996840954,0.9458332829732794,4.030120444196607,0.8115234375,30.756155267357826,15.0,40.003855933745704,-34.57861808935801,-29.62294645110766,0.0,0.0,0.0
resnet50,infograph,logistic,target_a,227,3,0.34697937468687695,21.12037868797779,20.773389279842377,0.9458332829732794,4.030120444196607,0.8115234375,30.756155267357826,15.0,51.87653395533562,-22.705940067768097,-17.750268429517746,0.0,0.0,0.0
resnet50,infograph,ridge,exhaustive,455,3,0.0003348216414451599,1.477321354051431,1.4714489355683327,0.9885394314893222,4.540177943925894,0.7958984375,25.800483629107475,15.0,27.277804983158905,0.0,0.0,0.0,0.0,0.0
resnet50,infograph,ridge,random,10,3,0.00042601923147837323,0.04202384750048319,0.041108787059783936,0.9886054274178816,4.542585984471751,0.81689453125,23.16828553378582,13.0,23.210309381286304,-1.4352975065509477,-4.067495601872601,6.599592855938141e-05,0.002408040545857304,0.02099609375
resnet50,infograph,ridge,random,25,3,0.00042601923147837323,0.09076767414808273,0.08963505923748016,0.9886017254761249,4.542585984471751,0.8154296875,25.800483629107475,15.0,25.891251303255558,-1.3865536799033482,-1.386553679903347,6.229398680268616e-05,0.002408040545857304,0.01953125
resnet50,infograph,ridge,random,50,3,0.00042601923147837323,0.16941392918427786,0.1674729660153389,0.9885736027893973,4.5412976831586205,0.80615234375,25.800483629107475,15.0,25.969897558291752,-1.3079074248671532,-1.3079074248671532,3.417130007510316e-05,0.0011197392327266797,0.01025390625
resnet50,infograph,ridge,random,100,3,0.00042601923147837323,0.32035062710444134,0.3110204264521599,0.9885784032655159,4.541615489436742,0.810546875,25.800483629107475,15.0,26.120834256211918,-1.1569707269469895,-1.1569707269469873,3.8971776193719165e-05,0.0014375455108481816,0.0146484375
resnet50,infograph,ridge,random,227,3,0.00042601923147837323,0.7203225567936897,0.7130072638392448,0.9885500887480253,4.540479517869108,0.8055013020833334,25.800483629107475,15.0,26.520806185901165,-0.7569987972577412,-0.7569987972577401,1.0657258703083983e-05,0.00030157394321417286,0.00960286458333337
resnet50,infograph,ridge,second_moment_mmd,10,3,0.03804685175418854,0.07650007804234822,0.07823853194713593,0.9886114819472706,4.543402844078066,0.8134765625,30.756155267357826,15.0,30.832655345400173,-1.4008212760090828,3.554850362241268,7.205045794833609e-05,0.0032249001521718057,0.017578125
resnet50,infograph,ridge,second_moment_mmd,25,3,0.03804685175418854,0.12729064375162125,0.12786756455898285,0.9885951012831239,4.542942257036374,0.81640625,30.756155267357826,15.0,30.883445911109447,-1.3500307102998097,3.6056409279505424,5.5669793801671474e-05,0.002764313110480643,0.0205078125
resnet50,infograph,ridge,second_moment_mmd,50,3,0.03804685175418854,0.2170011724034945,0.22342699766159058,0.9885778001505011,4.542482373031035,0.81640625,30.756155267357826,15.0,30.973156439761322,-1.2603201816479364,3.695351456602417,3.8368661178900254e-05,0.0023044291051412813,0.0205078125
resnet50,infograph,ridge,second_moment_mmd,100,3,0.03804685175418854,0.39000673592090607,0.39763370156288147,0.9885394314893222,4.540177943925894,0.7958984375,30.756155267357826,15.0,31.146162003278732,-1.0873146181305249,3.868357020119827,0.0,0.0,0.0
resnet50,infograph,ridge,second_moment_mmd,227,3,0.03804685175418854,0.800644651055336,0.8020473420619965,0.9885394314893222,4.540177943925894,0.7958984375,30.756155267357826,15.0,31.556799918413162,-0.676676702996095,4.278994935254257,0.0,0.0,0.0
resnet50,infograph,ridge,target_a,10,3,0.37580518921216327,0.42045489450295764,0.42177921533584595,0.988555417377377,4.540630304840715,0.806640625,30.756155267357826,15.0,31.176610161860783,-1.0568664595484734,3.8988051787018776,1.5985888054736996e-05,0.0004523609148208152,0.0107421875
resnet50,infograph,ridge,target_a,25,3,0.37580518921216327,0.4685150310397148,0.46968186646699905,0.988555417377377,4.540630304840715,0.81396484375,30.756155267357826,15.0,31.22467029839754,-1.0088063230117161,3.946865315238636,1.5985888054736996e-05,0.0004523609148208152,0.01806640625
resnet50,infograph,ridge,target_a,50,3,0.37580518921216327,0.5480926732222239,0.551153652369976,0.988555417377377,4.540630304840715,0.81396484375,30.756155267357826,15.0,31.30424794058005,-0.9292286808292071,4.026442957421146,1.5985888054736996e-05,0.0004523609148208152,0.01806640625
resnet50,infograph,ridge,target_a,100,3,0.37580518921216327,0.7065769111116728,0.7094381377100945,0.9885394314893222,4.540177943925894,0.7958984375,30.756155267357826,15.0,31.462732178469498,-0.7707444429397582,4.184927195310593,0.0,0.0,0.0
resnet50,infograph,ridge,target_a,227,3,0.37580518921216327,1.1424613744020462,1.1571960896253586,0.9885394314893222,4.540177943925894,0.7958984375,30.756155267357826,15.0,31.898616641759872,-0.33485997964938474,4.620811658600967,0.0,0.0,0.0
resnet50,painting,logistic,exhaustive,455,3,0.0003201340635617574,46.67118030786514,46.97715723514557,0.8769524435853114,3.344786459627462,0.60107421875,26.15356297045946,15.0,72.8247432783246,0.0,0.0,0.0,0.0,0.0
resnet50,painting,logistic,random,10,3,0.0006146033604939779,1.083048810561498,1.0993076711893082,0.8808964337989421,3.4697448910077493,0.6297200520833334,23.61741230885188,13.333333333333334,24.700461119413376,-45.58813149730364,-48.12428215891123,0.003943990213630677,0.1249584313802874,0.02864583333333337
resnet50,painting,logistic,random,25,3,0.0006146033604939779,2.565516911447048,2.5162800326943398,0.8786990934706643,3.3783901425660487,0.61376953125,25.779890914758045,14.666666666666666,28.345407826205093,-44.105663396418095,-44.479335452119514,0.0017466498853528911,0.03360368293858684,0.0126953125
resnet50,painting,logistic,random,50,3,0.0006146033604939779,5.164837710559368,5.0242432579398155,0.8798019202073794,3.3783901425660487,0.61376953125,26.15356297045946,15.0,31.31840068101883,-41.506342597305775,-41.506342597305775,0.0028494766220679146,0.03360368293858684,0.0126953125
resnet50,painting,logistic,random,100,3,0.0006146033604939779,10.135347105562687,9.976733535528183,0.8779101741578005,3.3783901425660487,0.6066080729166666,26.15356297045946,15.0,36.28891007602215,-36.535833202302456,-36.535833202302456,0.0009577305724890461,0.03360368293858684,0.00553385416666663
resnet50,painting,logistic,random,227,3,0.0006146033604939779,22.892912037670612,22.814374312758446,0.8779101741578005,3.340939521847089,0.6038411458333334,26.15356297045946,15.0,49.04647500813007,-23.77826827019453,-23.77826827019453,0.0009577305724890461,-0.0038469377803727056,0.0027669270833333703
resnet50,painting,logistic,second_moment_mmd,10,3,0.03509988139073054,0.8980972841382027,0.8677897527813911,0.8769524435853114,3.360685944343649,0.60107421875,29.794384695589542,15.0,30.692481979727745,-45.77308302372694,-42.13226129859686,0.0,0.015899484716187295,0.0
resnet50,painting,logistic,second_moment_mmd,25,3,0.03509988139073054,2.1823321332534156,2.1287464573979378,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,31.976716828842957,-44.488848174611725,-40.84802644948165,0.0,0.0,0.0
resnet50,painting,logistic,second_moment_mmd,50,3,0.03509988139073054,4.439269798497359,4.317665345966816,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,34.2336544940869,-42.231910509367786,-38.591088784237705,0.0,0.0,0.0
resnet50,painting,logistic,second_moment_mmd,100,3,0.03509988139073054,9.092012529571852,9.020634189248085,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,38.886397225161396,-37.57916777829329,-33.93834605316321,0.0,0.0,0.0
resnet50,painting,logistic,second_moment_mmd,227,3,0.03509988139073054,22.007021104296047,22.01781327277422,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,51.801405799885586,-24.664159203569096,-21.023337478439018,0.0,0.0,0.0
resnet50,painting,logistic,target_a,10,3,0.37607713292042416,1.261716974278291,1.2701162844896317,0.8769524435853114,3.3173461615701583,0.60107421875,29.794384695589542,15.0,31.056101669867832,-45.40946333358685,-41.768641608456775,0.0,-0.027440298057303636,0.0
resnet50,painting,logistic,target_a,25,3,0.37607713292042416,2.5651531716187796,2.577744796872139,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,32.359537867208324,-44.10602713624636,-40.46520541111628,0.0,0.0,0.0
resnet50,painting,logistic,target_a,50,3,0.37607713292042416,4.865059547126293,4.882654927670956,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,34.659444242715836,-41.80612076073885,-38.16529903560877,0.0,0.0,0.0
resnet50,painting,logistic,target_a,100,3,0.37607713292042416,9.560929598907629,9.636606395244598,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,39.35531429449717,-37.110250708957516,-33.469428983827434,0.0,0.0,0.0
resnet50,painting,logistic,target_a,227,3,0.37607713292042416,22.207999664048355,22.460887797176838,0.8769524435853114,3.344786459627462,0.60107421875,29.794384695589542,15.0,52.0023843596379,-24.463180643816788,-20.822358918686703,0.0,0.0,0.0
resnet50,painting,ridge,exhaustive,455,3,0.0002958824237187703,1.4738652631640434,1.473461002111435,0.9865873441090725,4.4581008595434,0.5830078125,26.15356297045946,15.0,27.627428233623505,0.0,0.0,0.0,0.0,0.0
resnet50,painting,ridge,random,10,3,0.00043059637149175006,0.04243931174278259,0.04200304299592972,0.9867531616159356,4.4651813798189295,0.6193033854166666,23.61741230885188,13.333333333333334,23.65985162059466,-1.4314259514212608,-3.967576613028843,0.0001658175068631751,0.007080520275529523,0.03629557291666663
resnet50,painting,ridge,random,25,3,0.00043059637149175006,0.09112890809774399,0.0919472798705101,0.9866890705209165,4.462007309733249,0.5983072916666666,25.779890914758045,14.666666666666666,25.87101982285579,-1.3827363550662994,-1.7564084107677154,0.00010172641184402753,0.003906450189848698,0.01529947916666663
resnet50,painting,ridge,random,50,3,0.00043059637149175006,0.17286452651023865,0.17339864373207092,0.9866603761330511,4.460926088556229,0.5968424479166666,26.15356297045946,15.0,26.3264274969697,-1.3010007366538048,-1.3010007366538048,7.30320239786808e-05,0.0028252290128287783,0.01383463541666663
resnet50,painting,ridge,random,100,3,0.00043059637149175006,0.3301800787448883,0.32808852940797806,0.9866261925818006,4.459633771422097,0.5921223958333334,26.15356297045946,15.0,26.48374304920435,-1.1436851844191551,-1.1436851844191551,3.884847272817016e-05,0.0015329118786970852,0.00911458333333337
resnet50,painting,ridge,random,227,3,0.00043059637149175006,0.7441508993506432,0.7432118803262711,0.9866261925818006,4.459393176677532,0.5904947916666666,26.15356297045946,15.0,26.897713869810104,-0.7297143638134003,-0.7297143638134003,3.884847272817016e-05,0.001292317134131693,0.00748697916666663
resnet50,painting,ridge,second_moment_mmd,10,3,0.03782495359579722,0.07617264240980148,0.07729357481002808,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,29.870557337999344,-1.397692620754242,2.2431291043758392,0.0,0.0,0.0
resnet50,painting,ridge,second_moment_mmd,25,3,0.03782495359579722,0.12530933568874994,0.12962790578603745,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,29.919694031278294,-1.3485559274752934,2.292265797654789,0.0,0.0,0.0
resnet50,painting,ridge,second_moment_mmd,50,3,0.03782495359579722,0.20755966752767563,0.2135782614350319,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.001944363117218,-1.2663055956363678,2.3745161294937134,0.0,0.0,0.0
resnet50,painting,ridge,second_moment_mmd,100,3,0.03782495359579722,0.3700362990299861,0.3746704161167145,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.16442099461953,-1.1038289641340573,2.536992760996025,0.0,0.0,0.0
resnet50,painting,ridge,second_moment_mmd,227,3,0.03782495359579722,0.7997625668843588,0.7952200993895531,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.5941472624739,-0.6741026962796847,2.9667190288503953,0.0,0.0,0.0
resnet50,painting,ridge,target_a,10,3,0.35758065929015476,0.396802452703317,0.4017723724246025,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.191187148292858,-1.0770628104607265,2.5637589146693536,0.0,0.0,0.0
resnet50,painting,ridge,target_a,25,3,0.35758065929015476,0.44757166008154553,0.45455431938171387,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.24195635567109,-1.0262936030824978,2.6145281220475844,0.0,0.0,0.0
resnet50,painting,ridge,target_a,50,3,0.35758065929015476,0.5339417060216268,0.5404564291238785,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.328326401611168,-0.9399235571424166,2.7008981679876634,0.0,0.0,0.0
resnet50,painting,ridge,target_a,100,3,0.35758065929015476,0.706035315990448,0.7142787650227547,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.50042001157999,-0.7678299471735954,2.8729917779564857,0.0,0.0,0.0
resnet50,painting,ridge,target_a,227,3,0.35758065929015476,1.1252186472217243,1.1269733756780624,0.9865873441090725,4.4581008595434,0.5830078125,29.794384695589542,15.0,30.919603342811268,-0.34864661594231916,3.292175109187763,0.0,0.0,0.0
resnet50,quickdraw,logistic,exhaustive,455,3,0.00030631572008132935,44.202139434715114,43.962654300034046,0.9873621158050826,4.491808814009789,0.9599609375,26.62325482815504,15.0,70.82539426287016,0.0,0.0,0.0,0.0,0.0
resnet50,quickdraw,logistic,random,10,3,0.0004993329445521036,0.9487863034009933,0.9558593183755875,0.9893264944268744,4.5384264932370435,0.9723307291666666,24.43208592881759,13.666666666666666,25.380872232218582,-43.25335313131412,-45.444522030651584,0.0019643786217917736,0.04661767922725435,0.01236979166666663
resnet50,quickdraw,logistic,random,25,3,0.0004993329445521036,2.3834367468953133,2.366475962102413,0.9891606180885623,4.5264442666273625,0.9679361979166666,26.62325482815504,15.0,29.006691575050354,-41.8187026878198,-41.81870268781981,0.0017985022834796638,0.03463545261757339,0.00797526041666663
resnet50,quickdraw,logistic,random,50,3,0.0004993329445521036,4.795737432936828,4.722823902964592,0.9882370316843838,4.527282416402746,0.9684244791666666,26.62325482815504,15.0,31.41899226109187,-39.40640200177829,-39.40640200177829,0.0008749158793012191,0.035473602392956494,0.00846354166666663
resnet50,quickdraw,logistic,random,100,3,0.0004993329445521036,9.523779814442,9.501816347241402,0.9886304807085305,4.520935746521727,0.9617513020833334,26.62325482815504,15.0,36.14703464259704,-34.67835962027311,-34.67835962027312,0.0012683649034479494,0.029126932511937653,0.0017903645833333703
resnet50,quickdraw,logistic,random,227,3,0.0004993329445521036,21.751901427904766,21.76799662411213,0.988059524965086,4.509406008991071,0.9617513020833334,26.62325482815504,15.0,48.37515625605981,-22.45023800681035,-22.450238006810352,0.0006974091600033816,0.017597194981282094,0.0017903645833333703
resnet50,quickdraw,logistic,second_moment_mmd,10,3,0.04333799332380295,0.9931852867205938,0.9939438104629517,0.987464046895668,4.5284815520743615,0.9599609375,29.364743761718273,15.0,30.357929048438866,-43.20895414799452,-40.4674652144313,0.0001019310905854276,0.036672738064572385,0.0
resnet50,quickdraw,logistic,second_moment_mmd,25,3,0.04333799332380295,2.388474889099598,2.375691495835781,0.9888546134304946,4.530127852923615,0.9599609375,29.364743761718273,15.0,31.75321865081787,-41.81366454561552,-39.07217561205229,0.001492497625412037,0.03831903891382549,0.0
resnet50,quickdraw,logistic,second_moment_mmd,50,3,0.04333799332380295,4.99696517487367,4.87082976847887,0.9873621158050826,4.491808814009789,0.9599609375,29.364743761718273,15.0,34.361708936591945,-39.20517425984144,-36.46368532627822,0.0,0.0,0.0
resnet50,quickdraw,logistic,second_moment_mmd,100,3,0.04333799332380295,9.841090589761734,9.81036426126957,0.9873621158050826,4.491808814009789,0.9599609375,29.364743761718273,15.0,39.20583435148001,-34.36104884495338,-31.619559911390155,0.0,0.0,0.0
resnet50,quickdraw,logistic,second_moment_mmd,227,3,0.04333799332380295,22.20516484727462,21.765144661068916,0.9873621158050826,4.491808814009789,0.9599609375,29.364743761718273,15.0,51.56990860899289,-21.996974587440494,-19.255485653877273,0.0,0.0,0.0
resnet50,quickdraw,logistic,target_a,10,3,0.35223639756441116,1.2670823285977046,1.2659612596035004,0.9895766423335233,4.554576958724436,0.96435546875,29.364743761718273,15.0,30.63182609031598,-42.93505710611741,-40.19356817255418,0.0022145265284406745,0.06276814471464665,0.00439453125
resnet50,quickdraw,logistic,target_a,25,3,0.35223639756441116,2.543451026082039,2.5351305305957794,0.9900143699364095,4.573419728372224,0.96435546875,29.364743761718273,15.0,31.908194787800312,-41.658688408633076,-38.91719947506985,0.002652254131326859,0.08161091436243506,0.00439453125
resnet50,quickdraw,logistic,target_a,50,3,0.35223639756441116,4.693225339055061,4.709560737013817,0.9883105895673592,4.573419728372224,0.96435546875,29.364743761718273,15.0,34.057969100773335,-39.50891409566005,-36.76742516209683,0.0009484737622765804,0.08161091436243506,0.00439453125
resnet50,quickdraw,logistic,target_a,100,3,0.35223639756441116,9.48589576780796,9.52584183216095,0.9888546134304946,4.530127852923615,0.9599609375,29.364743761718273,15.0,38.850639529526234,-34.716243666907154,-31.97475473334393,0.001492497625412037,0.03831903891382549,0.0
resnet50,quickdraw,logistic,target_a,227,3,0.35223639756441116,21.412786334753036,21.342742547392845,0.9873621158050826,4.491808814009789,0.9599609375,29.364743761718273,15.0,50.77753009647131,-22.789353099962078,-20.047864166398853,0.0,0.0,0.0
resnet50,quickdraw,ridge,exhaustive,455,3,0.0002782493829727173,1.5191937983036041,1.516991063952446,0.9895551406144666,4.583740943217499,0.95654296875,26.62325482815504,15.0,28.142448626458645,0.0,0.0,0.0,0.0,0.0
resnet50,quickdraw,ridge,random,10,3,0.000460989773273468,0.04630564898252487,0.04740511626005173,0.989623376569119,4.586846231855735,0.9544270833333334,24.43208592881759,13.666666666666666,24.478391577800114,-1.4728881493210793,-3.664057048658531,6.823595465244026e-05,0.0031052886382356704,-0.0021158854166666297
resnet50,quickdraw,ridge,random,25,3,0.000460989773273468,0.09534306824207306,0.09657929837703705,0.9895991989711709,4.5857424836032665,0.951171875,26.62325482815504,15.0,26.718597896397114,-1.423850730061531,-1.423850730061531,4.40583567042907e-05,0.0020015403857671643,-0.00537109375
resnet50,quickdraw,ridge,random,50,3,0.000460989773273468,0.17850019534428915,0.18506649881601334,0.9895847506495268,4.585132619423017,0.9630533854166666,26.62325482815504,15.0,26.80175502349933,-1.340693602959315,-1.3406936029593162,2.961003506019022e-05,0.0013916762055172782,0.00651041666666663
resnet50,quickdraw,ridge,random,100,3,0.000460989773273468,0.3426368907094002,0.3506518006324768,0.9895909538333635,4.585203266986579,0.9606119791666666,26.62325482815504,15.0,26.96589171886444,-1.176556907594204,-1.176556907594204,3.581321889689626e-05,0.001462323769080065,0.00406901041666663
