dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,dinov2_b14,Art,3,random,13,Clipart__block_00|Product__block_00|Product__block_02,3388,0.9645655417328258,0.9614760406499735,0.0032132897256220523,203,10,0,165
office_home,dinov2_b14,Art,3,random,14,Clipart__block_02|Clipart__block_03|Product__block_01,3262,0.9639527937827373,0.9614760406499735,0.002575990485513844,176,10,0,211
office_home,dinov2_b14,Art,3,random,15,Clipart__block_02|Product__block_00|Real World__block_01,3266,0.9625714346646309,0.9614760406499735,0.001139283734950805,132,10,0,95
office_home,dinov2_b14,Art,3,random,16,Clipart__block_00|Product__block_02|Real World__block_01,3311,0.9624591114003175,0.9614760406499735,0.0010224599561310048,125,10,0,90
office_home,dinov2_b14,Art,3,random,17,Clipart__block_00|Product__block_00|Real World__block_00,3317,0.9624887951120258,0.9614760406499735,0.0010533330205167166,128,10,0,72
office_home,dinov2_b14,Art,3,random,18,Clipart__block_00|Product__block_01|Real World__block_03,3371,0.962147876399444,0.9614760406499735,0.0006987545410037709,37,10,0,61
office_home,dinov2_b14,Art,3,random,19,Clipart__block_02|Real World__block_00|Real World__block_02,3195,0.961857620188792,0.9614760406499735,0.00039686848416992386,25,10,0,26
office_home,dinov2_b14,Art,3,second_moment_mmd,-1,Real World__block_00|Real World__block_01|Real World__block_03,3262,0.9618448320976364,0.9614760406499735,0.00038356800593135646,24,10,0,12
office_home,dinov2_b14,Art,3,size,-1,Clipart__block_00|Product__block_00|Real World__block_03,3414,0.9622467019119078,0.9614760406499735,0.0008015397465476917,53,10,0,38
office_home,dinov2_b14,Art,3,spectrum_rank_l,-1,Clipart__block_01|Product__block_00|Real World__block_03,3366,0.9621284341862572,0.9614760406499735,0.0006785333265742419,34,10,0,44
office_home,dinov2_b14,Art,3,target_a,-1,Clipart__block_00|Real World__block_02|Real World__block_03,3358,0.9615708963419488,0.9614760406499735,9.865632419835567e-05,9,10,1,1
office_home,dinov2_b14,Art,3,target_energy,-1,Clipart__block_00|Clipart__block_02|Clipart__block_03,3288,0.9654368088038774,0.9614760406499735,0.004119466306436871,216,10,0,217
office_home,dinov2_b14,Art,5,bayesian_d,-1,Clipart__block_00|Product__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5565,0.9606431087233517,0.9603660846031591,0.0002884567922940179,64,10,0,5
office_home,dinov2_b14,Art,5,collapse_4s,-1,Clipart__block_00|Clipart__block_01|Product__block_00|Real World__block_02|Real World__block_03,5577,0.9606998198046557,0.9603660846031591,0.00034750831672122656,104,10,0,94
office_home,dinov2_b14,Art,5,domain_balance,-1,Clipart__block_00|Clipart__block_03|Product__block_00|Product__block_02|Real World__block_03,5639,0.9614647139841485,0.9603660846031591,0.0011439693660603837,548,10,0,433
office_home,dinov2_b14,Art,5,dpp_subspace,-1,Clipart__block_00|Clipart__block_03|Product__block_00|Real World__block_00|Real World__block_03,5568,0.960804626286975,0.9603660846031591,0.0004566401196864176,190,10,0,122
office_home,dinov2_b14,Art,5,effective_rank,-1,Clipart__block_00|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5473,0.9604610749835166,0.9603660846031591,9.891059449146627e-05,12,10,0,1
