seed,target,accuracy,config,construction_seed,overlap,budget,method,selected
2,food101,0.22772276401519775,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,gtsrb,0.6279069781303406,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,oxford_pets,0.8603603839874268,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,beans,0.8407959938049316,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,dtd,0.5404255390167236,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,eurosat,0.8100000023841858,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,fgvc_aircraft,0.13999998569488525,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,flowers102,0.6666667461395264,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,food101,0.26237624883651733,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,gtsrb,0.5906976461410522,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,oxford_pets,0.8648648858070374,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,beans,0.7910447716712952,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,dtd,0.5106382966041565,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,eurosat,0.8699999451637268,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,fgvc_aircraft,0.13999998569488525,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,flowers102,0.6568628549575806,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,food101,0.23762375116348267,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,gtsrb,0.6093023419380188,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
1,oxford_pets,0.8873873949050903,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,beans,0.8805969953536987,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,dtd,0.5106382966041565,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,eurosat,0.809999942779541,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,fgvc_aircraft,0.14499999582767487,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,flowers102,0.6764706373214722,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,food101,0.21287128329277039,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,gtsrb,0.5674418807029724,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
2,oxford_pets,0.8738739490509033,seed20260831_overlap0.25_k3,20260831,0.25,3,random_1,pathmnist|retinamnist|tiny_imagenet
0,beans,0.8208955526351929,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,dtd,0.5617021322250366,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,eurosat,0.8450000286102295,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,fgvc_aircraft,0.12999999523162842,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,flowers102,0.6911765336990356,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,food101,0.2574257254600525,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,gtsrb,0.6139534711837769,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,oxford_pets,0.8603603839874268,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,beans,0.8059701323509216,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,dtd,0.548936128616333,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,eurosat,0.8449999690055847,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,fgvc_aircraft,0.14999999105930328,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,flowers102,0.6225490570068359,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,food101,0.21782177686691284,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,gtsrb,0.5767441987991333,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
1,oxford_pets,0.8648649454116821,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,beans,0.8457711338996887,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,dtd,0.5404255390167236,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,eurosat,0.8349999189376831,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,flowers102,0.6813726425170898,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
