encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,cifar10,general_vision,2,beans,0.8423597627036576,0.02766439722844181,0.8798077106|0.8502415419|0.8599033356|0.8155339956|0.8058252335,1034,stratified_5_fold,5,20260907,0.8359375,500,600,256,128,0.01,1.1725491285324097,0.04264789633452892,npu:6
vit_b16,cifar10,general_vision,2,dtd,0.5994681239128112,0.018376090628973166,0.5944149494|0.5744681358|0.6316489577|0.5984042883|0.5984042883,3760,stratified_5_fold,5,20260907,0.6106382608413696,500,600,256,128,0.01,1.1725491285324097,0.05365656316280365,npu:6
vit_b16,cifar10,general_vision,2,eurosat,0.8811999835014344,0.006172181454375346,0.8886679411|0.8832335472|0.8698698878|0.8826479316|0.8815260530,5000,stratified_5_fold,5,20260907,0.8781481385231018,500,600,256,128,0.01,1.1725491285324097,0.0558350533246994,npu:6
vit_b16,cifar10,general_vision,2,flowers102,0.6813726186752319,0.02257033272355857,0.6568627954|0.7205883265|0.6666667461|0.6715686917|0.6911765337,1020,stratified_5_fold,5,20260907,0.7087999582290649,500,600,256,128,0.01,1.1725491285324097,0.06179735250771046,npu:6
vit_b16,cifar10,general_vision,2,food101,0.42840001022815705,0.008950061824998015,0.4148514867|0.4386138916|0.4336633682|0.4336633682|0.4208333492,5000,stratified_5_fold,5,20260907,0.46859997510910034,500,600,256,128,0.01,1.1725491285324097,0.05838101916015148,npu:6
vit_b16,cifar10,general_vision,2,gtsrb,0.6103999968886376,0.022503539103258387,0.5781710744|0.5890547037|0.6273726225|0.6338028312|0.6246185303,5000,stratified_5_fold,5,20260907,0.5059999227523804,500,600,256,128,0.01,1.1725491285324097,0.04901601001620293,npu:6
vit_b16,cifar10,general_vision,2,oxford_pets,0.911956514450519,0.0030979581837628275,0.9147495627|0.9116848111|0.9130434990|0.9061225057|0.9141688943,3680,stratified_5_fold,5,20260907,0.894794225692749,500,600,256,128,0.01,1.1725491285324097,0.0458807572722435,npu:6
vit_b16,cifar10,general_vision,3,beans,0.8394584377914148,0.025354214295008524,0.8461539149|0.8599033356|0.8695652485|0.8009709120|0.8203883767,1034,stratified_5_fold,5,20260907,0.8515625,500,600,256,128,0.01,1.1373133528977633,0.0440815445035696,npu:6
vit_b16,cifar10,general_vision,3,dtd,0.6053191661834717,0.021498196571803203,0.6210106611|0.5638297796|0.6196808815|0.6050531864|0.6170213223,3760,stratified_5_fold,5,20260907,0.6159573793411255,500,600,256,128,0.01,1.1373133528977633,0.045609138906002045,npu:6
vit_b16,cifar10,general_vision,3,eurosat,0.8921999586820603,0.00911988694860715,0.9025844336|0.8872255683|0.8928928375|0.8776328564|0.9006023407,5000,stratified_5_fold,5,20260907,0.8929629325866699,500,600,256,128,0.01,1.1373133528977633,0.0761568434536457,npu:6
vit_b16,cifar10,general_vision,3,flowers102,0.6980392694473266,0.015686269104484635,0.7107843757|0.7009804249|0.7156863213|0.6911765337|0.6715686917,1020,stratified_5_fold,5,20260907,0.7079999446868896,500,600,256,128,0.01,1.1373133528977633,0.062227968126535416,npu:6
vit_b16,cifar10,general_vision,3,food101,0.4358000147342682,0.02066331697620346,0.3960396051|0.4564356804|0.4415841699|0.4435643554|0.4416666925,5000,stratified_5_fold,5,20260907,0.4803999662399292,500,600,256,128,0.01,1.1373133528977633,0.05464506894350052,npu:6
vit_b16,cifar10,general_vision,3,gtsrb,0.6186000035047531,0.01658940955874107,0.6165191531|0.6049751043|0.6113886237|0.6096579432|0.6510682106,5000,stratified_5_fold,5,20260907,0.49859994649887085,500,600,256,128,0.01,1.1373133528977633,0.05759559012949467,npu:6
vit_b16,cifar10,general_vision,3,oxford_pets,0.9179347898973071,0.0054519504514415435,0.9255750179|0.9225543737|0.9103261232|0.9156463146|0.9155313373,3680,stratified_5_fold,5,20260907,0.8904333114624023,500,600,256,128,0.01,1.1373133528977633,0.05156431719660759,npu:6
vit_b16,cifar10,general_vision,4,beans,0.8346228333229714,0.017942138245526262,0.8413462043|0.8164250851|0.8357487917|0.8640776873|0.8155339956,1034,stratified_5_fold,5,20260907,0.859375,500,600,256,128,0.01,1.1376649960875511,0.03509352169930935,npu:6
