encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,cifar10,general_vision,2,flowers102,0.6862745881080627,0.6843999624252319,500,600,256,128,0.01,1.2415442261844873,0.012711742892861366,npu:6
resnet50,cifar10,general_vision,2,food101,0.4099010229110718,0.4490000009536743,500,600,256,128,0.01,1.2415442261844873,0.01802670955657959,npu:6
resnet50,cifar10,general_vision,2,gtsrb,0.6617502570152283,0.5848000049591064,500,600,256,128,0.01,1.2415442261844873,0.02622305043041706,npu:6
resnet50,cifar10,general_vision,2,oxford_pets,0.9093368649482727,0.8912509679794312,500,600,256,128,0.01,1.2415442261844873,0.013590263202786446,npu:6
resnet50,cifar10,general_vision,3,beans,0.8701924085617065,0.8828125,500,600,256,128,0.01,1.3345089703798294,0.00870518758893013,npu:6
resnet50,cifar10,general_vision,3,dtd,0.6156915426254272,0.6335106492042542,500,600,256,128,0.01,1.3345089703798294,0.011647891253232956,npu:6
resnet50,cifar10,general_vision,3,eurosat,0.8996022939682007,0.8962963223457336,500,600,256,128,0.01,1.3345089703798294,0.01407838799059391,npu:6
resnet50,cifar10,general_vision,3,flowers102,0.6568627953529358,0.6741999387741089,500,600,256,128,0.01,1.3345089703798294,0.014865092933177948,npu:6
resnet50,cifar10,general_vision,3,food101,0.4108911156654358,0.451200008392334,500,600,256,128,0.01,1.3345089703798294,0.02530953660607338,npu:6
resnet50,cifar10,general_vision,3,gtsrb,0.6597837209701538,0.584399938583374,500,600,256,128,0.01,1.3345089703798294,0.01764168031513691,npu:6
resnet50,cifar10,general_vision,3,oxford_pets,0.9025709629058838,0.8898881673812866,500,600,256,128,0.01,1.3345089703798294,0.012676242738962173,npu:6
resnet50,cifar10,general_vision,4,beans,0.836538553237915,0.8828125,500,600,256,128,0.01,1.230950940400362,0.008636118844151497,npu:6
resnet50,cifar10,general_vision,4,dtd,0.6382979154586792,0.6255319118499756,500,600,256,128,0.01,1.230950940400362,0.011322109028697014,npu:6
resnet50,cifar10,general_vision,4,eurosat,0.8926440477371216,0.9029629826545715,500,600,256,128,0.01,1.230950940400362,0.01305750384926796,npu:6
resnet50,cifar10,general_vision,4,flowers102,0.6519608497619629,0.6840000152587891,500,600,256,128,0.01,1.230950940400362,0.012408722192049026,npu:6
resnet50,cifar10,general_vision,4,food101,0.39702972769737244,0.4509999752044678,500,600,256,128,0.01,1.230950940400362,0.016760697588324547,npu:6
resnet50,cifar10,general_vision,4,gtsrb,0.6617502570152283,0.5595999956130981,500,600,256,128,0.01,1.230950940400362,0.01542719267308712,npu:6
resnet50,cifar10,general_vision,4,oxford_pets,0.8958050608634949,0.8866175413131714,500,600,256,128,0.01,1.230950940400362,0.02496824413537979,npu:6
resnet50,cifar100,general_vision,0,beans,0.8173077702522278,0.8828125,500,600,256,128,0.01,1.2579301409423351,0.008672140538692474,npu:6
resnet50,cifar100,general_vision,0,dtd,0.6356382966041565,0.6420212388038635,500,600,256,128,0.01,1.2579301409423351,0.0118800587952137,npu:6
resnet50,cifar100,general_vision,0,eurosat,0.8946322202682495,0.9118518829345703,500,600,256,128,0.01,1.2579301409423351,0.013419883325695992,npu:6
resnet50,cifar100,general_vision,0,flowers102,0.6911765336990356,0.6845999956130981,500,600,256,128,0.01,1.2579301409423351,0.022693945094943047,npu:6
resnet50,cifar100,general_vision,0,food101,0.4306930899620056,0.44259998202323914,500,600,256,128,0.01,1.2579301409423351,0.018141452223062515,npu:6
resnet50,cifar100,general_vision,0,gtsrb,0.6715831160545349,0.5885999202728271,500,600,256,128,0.01,1.2579301409423351,0.017888618633151054,npu:6
