encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,organsmnist,medical,2,flowers102,0.6457516988118489,0.03179187107982878,0.6421568990|0.6176471710|0.6519608498|0.6274510622|0.6813726425|0.6617647409|0.6813726425|0.6029412150|0.6862745881|0.6127451658|0.6813726425|0.6862745881|0.6470588446|0.6078431606|0.5980392694,0.6441177249|0.6490196705|0.6441177011,0.0023108049318565703,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6741999387741089,500,600,256,128,0.01,1.3768799118697643,0.1475305613130331,npu:6
resnet50,organsmnist,medical,2,food101,0.40393335930506385,0.009255379185088454,0.4069307148|0.4059406221|0.3910891414|0.4019802213|0.4052083492|0.4049504995|0.3970296979|0.4198020101|0.4069307148|0.3989583850|0.3831683397|0.4079208076|0.3980198503|0.4178218246|0.4135417044,0.4022000244|0.4056000202|0.4040000333,0.0013888429323118047,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4408000111579895,500,600,256,128,0.01,1.3768799118697643,0.13899103179574013,npu:6
resnet50,organsmnist,medical,2,gtsrb,0.666533350110054,0.011833250851950715,0.6686332226|0.6825870275|0.6513487101|0.6841046214|0.6632757187|0.6784660816|0.6686567068|0.6693307161|0.6770623922|0.6571719646|0.6519174576|0.6606965065|0.6473526955|0.6810865402|0.6561546326,0.6700000068|0.6702000203|0.6594000233,0.005044684675054619,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5648000240325928,500,600,256,128,0.01,1.3768799118697643,0.14050543121993542,npu:6
resnet50,organsmnist,medical,2,oxford_pets,0.9072463874205731,0.010279009372437775,0.9133964181|0.8940217495|0.9144022465|0.9006803036|0.9059945345|0.9052773118|0.9116848707|0.8913043737|0.9251701236|0.9100817442|0.9120432138|0.9062500000|0.9144022465|0.9183673859|0.8855586052,0.9057065287|0.9086956680|0.9073369656,0.0012219906915008692,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8819841742515564,500,600,256,128,0.01,1.3768799118697643,0.15009201876819134,npu:6
resnet50,organsmnist,medical,3,beans,0.8687943321593264,0.026071289938108238,0.8846154213|0.8502415419|0.8792270422|0.9174757004|0.9029126167|0.8269231319|0.8502415419|0.8840579987|0.8495146036|0.8883495331|0.8846154213|0.8309178352|0.8357487917|0.8786407709|0.8689320087,0.8868471933|0.8597679192|0.8597678840,0.012765300520110556,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.875,500,600,256,128,0.01,1.2800819370895624,0.09589597955346107,npu:6
resnet50,organsmnist,medical,3,dtd,0.623492940266927,0.015453531646831947,0.6090425849|0.6356383562|0.6329787374|0.6117021441|0.6210106611|0.6196808815|0.6196808815|0.6170213223|0.6303192377|0.6250000596|0.6117021441|0.5904255509|0.6569148898|0.6462766528|0.6250000000,0.6220744967|0.6223404765|0.6260638475,0.0018211460624423398,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6228723526000977,500,600,256,128,0.01,1.2800819370895624,0.09614252112805843,npu:6
resnet50,organsmnist,medical,3,eurosat,0.893266665148735,0.007214215824090156,0.8936381340|0.8982036114|0.8948948979|0.8886659741|0.8855421543|0.8996023536|0.8932136297|0.8928928971|0.8956870437|0.8875502348|0.8956261873|0.8902195692|0.9129129648|0.8796389103|0.8905622363,0.8921999893|0.8938000091|0.8937999971,0.0007542537463744049,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9014815092086792,500,600,256,128,0.01,1.2800819370895624,0.10684678889811039,npu:6
resnet50,organsmnist,medical,3,flowers102,0.6581699927647908,0.0379056874094495,0.7254902124|0.6372549534|0.6715686321|0.5833333731|0.6960785389|0.6274510026|0.6960785389|0.6470589042|0.6960784793|0.6078431606|0.6666667461|0.6813726425|0.6715686917|0.6519608498|0.6127451658,0.6627451420|0.6549020171|0.6568628192,0.003332684500958713,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6825999617576599,500,600,256,128,0.01,1.2800819370895624,0.1306510753929615,npu:6
resnet50,organsmnist,medical,3,food101,0.3949333550532659,0.013767070658965644,0.4009901285|0.4148514867|0.3663366437|0.4118812084|0.3885416985|0.3930693269|0.4108911157|0.4000000358|0.3851485252|0.3854166865|0.3772277236|0.4059406221|0.4079208076|0.3811881542|0.3937500417,0.3966000185|0.3950000225|0.3932000241,0.0013888421674307719,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4283999800682068,500,600,256,128,0.01,1.2800819370895624,0.14122520200908184,npu:6
resnet50,organsmnist,medical,3,gtsrb,0.6713333383758863,0.009413481801372069,0.6745329499|0.6796020269|0.6603395939|0.6911468506|0.6541200876|0.6735496521|0.6666666269|0.6743257046|0.6710261703|0.6714140773|0.6568338871|0.6656715870|0.6703296900|0.6800804734|0.6805697083,0.6719999992|0.6714000075|0.6706000083,0.00057348480077193,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5771999955177307,500,600,256,128,0.01,1.2800819370895624,0.14785058423876762,npu:6
resnet50,organsmnist,medical,3,oxford_pets,0.9068840422762046,0.009415682497245706,0.9120432138|0.8967391253|0.9130434990|0.9006803036|0.9046320915|0.9188090563|0.9076087475|0.8845108747|0.9183673859|0.9100817442|0.9215154648|0.9021739364|0.9048913121|0.9102041125|0.8978201151,0.9054347622|0.9078804248|0.9073369398,0.0010485398145335674,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.880348801612854,500,600,256,128,0.01,1.2800819370895624,0.1402990873903036,npu:6
resnet50,organsmnist,medical,4,beans,0.8549323190150148,0.01686036600647334,0.8413462639|0.8502415419|0.8695652485|0.8495146036|0.8883495331|0.8269231319|0.8405796885|0.8550724983|0.8543689251|0.8543689251|0.8750000000|0.8743960857|0.8599033356|0.8592233658|0.8252427578,0.8597679310|0.8462282507|0.8588007753,0.0061673576693118334,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8515625,500,600,256,128,0.01,1.4604619517922401,0.0998478140681982,npu:6
resnet50,organsmnist,medical,4,dtd,0.626063859462738,0.010761705197004739,0.6329787374|0.6289893985|0.6236702204|0.6050531864|0.6356382966|0.6210106611|0.6263298392|0.6210106611|0.6409574747|0.6276596189|0.6343085766|0.6063829660|0.6382979155|0.6356383562|0.6130319834,0.6252659678|0.6273936510|0.6255319595,0.0009465541228011275,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.645212709903717,500,600,256,128,0.01,1.4604619517922401,0.12188312783837318,npu:6
resnet50,organsmnist,medical,4,eurosat,0.8898666473269463,0.006376479858160503,0.8926440477|0.8902195692|0.8868868947|0.8916749954|0.8895581961|0.8886679411|0.8952096105|0.8928928971|0.8976930380|0.8835340738|0.9015904069|0.8842315674|0.8868868947|0.8736208677|0.8925702572,0.8901999724|0.8915999758|0.8877999938,0.0015691388375122107,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9051852226257324,500,600,256,128,0.01,1.4604619517922401,0.15383128449320793,npu:6
resnet50,organsmnist,medical,4,flowers102,0.6702615102132161,0.03412491699512149,0.6715686917|0.7058824301|0.6813726425|0.5784314275|0.6862745881|0.6666667461|0.7107844353|0.6225491166|0.7058824301|0.6519608498|0.6911765337|0.6862745881|0.6470588446|0.6911765337|0.6568627954,0.6647059560|0.6715687156|0.6745098591,0.004107774612517456,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6739999651908875,500,600,256,128,0.01,1.4604619517922401,0.1954837627708912,npu:6
resnet50,organsmnist,medical,4,food101,0.39866668921709064,0.012220780437129916,0.3990099430|0.4138613939|0.3881188333|0.3940594196|0.3958333731|0.3930693269|0.4217821956|0.3851485252|0.3980198205|0.3885416985|0.3732673526|0.4148515165|0.4039604068|0.4049504995|0.4052083790,0.3982000248|0.3974000195|0.4004000234,0.0012684209792676877,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.437999963760376,500,600,256,128,0.01,1.4604619517922401,0.18691451661288738,npu:6
resnet50,organsmnist,medical,4,gtsrb,0.6704000109394391,0.008988098472909323,0.6755162477|0.6736317873|0.6673326492|0.6680080891|0.6795524359|0.6647000909|0.6835820675|0.6713286638|0.6820926070|0.6500508785|0.6666667461|0.6616915464|0.6763237119|0.6770623326|0.6581892371,0.6728000074|0.6704000055|0.6680000199,0.0019595867133966253,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5748000144958496,500,600,256,128,0.01,1.4604619517922401,0.19196799956262112,npu:6
resnet50,organsmnist,medical,4,oxford_pets,0.9006340449810892,0.008869006012340126,0.9120432138|0.8926630616|0.8980978727|0.8938776255|0.9046320915|0.9039241076|0.9062500000|0.8845108747|0.9102041125|0.9005449414|0.9201623201|0.8994565010|0.8940217495|0.8911564946|0.8978201151,0.9002717371|0.9010869372|0.9005434606,0.0003389119388429842,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8743526935577393,500,600,256,128,0.01,1.4604619517922401,0.1660149861127138,npu:6
resnet50,pathmnist,medical,0,beans,0.8478401110757942,0.024379805173902362,0.8509615660|0.8019323349|0.8357487917|0.8786407709|0.8592233062|0.8221154213|0.8309178352|0.8792270422|0.8592233062|0.8592233062|0.8701923490|0.8260869980|0.8792270422|0.8543689251|0.8106796741,0.8452611207|0.8500967112|0.8481625013,0.001987240215046755,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.438131906092167,0.16006158478558064,npu:6
resnet50,pathmnist,medical,0,dtd,0.6168440063794454,0.015121959688483335,0.6329787970|0.6183511019|0.6090425849|0.5930851102|0.6223404408|0.6316490173|0.5970745087|0.6183511019|0.6090425849|0.6329787970|0.6343085766|0.5864361525|0.6329787374|0.6103723645|0.6236702204,0.6151596069|0.6178192019|0.6175532103,0.0011959902492301167,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6223404407501221,500,600,256,128,0.01,1.438131906092167,0.16586575284600258,npu:6
resnet50,pathmnist,medical,0,eurosat,0.8977333274324736,0.008244223471435498,0.9015904069|0.8942116499|0.9019019604|0.8916749954|0.8925702572|0.9035785198|0.8902195692|0.9019019008|0.8996990919|0.8965862989|0.8956261873|0.9101796150|0.8978978992|0.8766298890|0.9116466045,0.8964000055|0.8983999893|0.8983999875,0.000942800974675597,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9022222757339478,500,600,256,128,0.01,1.438131906092167,0.17974866181612015,npu:6
resnet50,pathmnist,medical,0,flowers102,0.6715686877568562,0.031565997521411246,0.6862745285|0.6715686917|0.6764706373|0.6862745881|0.6715687513|0.6617647409|0.7205883265|0.6666667461|0.6470589042|0.6225490570|0.6372549534|0.7450981140|0.6470588446|0.6960784793|0.6372549534,0.6784314394|0.6637255549|0.6725490689,0.0060435431022524974,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6749999523162842,500,600,256,128,0.01,1.438131906092167,0.17355434037745,npu:6
resnet50,pathmnist,medical,0,food101,0.39906668627262115,0.012955115338724876,0.3960396051|0.4019802213|0.3792079389|0.3910891414|0.4135417342|0.3940594196|0.4138613939|0.4009901285|0.3821782172|0.4052083492|0.3841584325|0.4000000358|0.4227722883|0.3861386180|0.4166666865,0.3962000281|0.3992000132|0.4018000175,0.002288129111912551,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4485999643802643,500,600,256,128,0.01,1.438131906092167,0.19899566657841206,npu:6
resnet50,pathmnist,medical,0,gtsrb,0.6688666668772698,0.010752239985987571,0.6725663543|0.6815920472|0.6523476839|0.6680080891|0.6724313498|0.6705998182|0.6796019673|0.6763236523|0.6609658003|0.6510681510|0.6568338275|0.6597014666|0.6663336754|0.6901408434|0.6744658947,0.6694000157|0.6677999932|0.6693999917,0.0007542521701305176,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5733999609947205,500,600,256,128,0.01,1.438131906092167,0.1690497137606144,npu:6
resnet50,pathmnist,medical,0,oxford_pets,0.9079710045532473,0.00941835520141212,0.9161027670|0.8994565606|0.9103261232|0.8979592323|0.9141688943|0.9269281626|0.9008152485|0.9089673758|0.9074830413|0.9087193012|0.9161027670|0.8994565010|0.9116848111|0.9142857790|0.8869209290,0.9076086968|0.9105978060|0.9057065109,0.0020132299401081507,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8934314250946045,500,600,256,128,0.01,1.438131906092167,0.14070023968815804,npu:6
resnet50,pathmnist,medical,1,beans,0.8517085823376359,0.019428340958366614,0.8365385532|0.8164250851|0.8647342920|0.8495145440|0.8446601629|0.8173077106|0.8792270422|0.8792270422|0.8737864494|0.8592233062|0.8557692766|0.8357487917|0.8550724983|0.8398058414|0.8689320087,0.8423597677|0.8617021363|0.8510638430,0.007909638540734176,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.4090725909918547,0.17354075983166695,npu:6
resnet50,pathmnist,medical,1,dtd,0.6166666865348815,0.011738999033581426,0.6263297796|0.6210106611|0.6196808815|0.5997340679|0.6263297796|0.6183511019|0.6010638475|0.6196808815|0.6276595592|0.6010638475|0.6250000000|0.5957447290|0.6343085170|0.6090425849|0.6250000596,0.6186170340|0.6135638475|0.6178191781,0.0022180848877132444,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6218085289001465,500,600,256,128,0.01,1.4090725909918547,0.1590553093701601,npu:6
resnet50,pathmnist,medical,1,eurosat,0.8969333317081133,0.008970976904470752,0.8966202736|0.8922156096|0.9009009600|0.8986960649|0.8925702572|0.9055665731|0.8972055912|0.9069069624|0.8996990919|0.8825300932|0.8976142406|0.8902195692|0.9129129648|0.8766298890|0.9036144018,0.8962000096|0.8983999996|0.8961999860,0.0010370907915318607,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9092592597007751,500,600,256,128,0.01,1.4090725909918547,0.17400654964148998,npu:6
resnet50,pathmnist,medical,1,flowers102,0.6735294898351034,0.03309216564173843,0.7107843757|0.6813726425|0.6911765337|0.6176471710|0.6764706373|0.6127451658|0.7254902720|0.6617648005|0.6813726425|0.6715686917|0.6813726425|0.6960785389|0.6127451658|0.6960784793|0.6862745881,0.6754902720|0.6705883145|0.6745098829,0.0021178880711713397,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6827999353408813,500,600,256,128,0.01,1.4090725909918547,0.17242827638983727,npu:6
resnet50,pathmnist,medical,1,food101,0.40320001868406935,0.014301941149237713,0.4207921028|0.4089109302|0.3851485252|0.3831683397|0.4260417223|0.4029703140|0.4019802213|0.4198020101|0.3990098834|0.3979166746|0.3762376308|0.4049504995|0.4227722883|0.4019802213|0.3968750238,0.4046000301|0.4044000121|0.4006000139,0.0018402935703504982,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4421999752521515,500,600,256,128,0.01,1.4090725909918547,0.18632320314645767,npu:6
resnet50,pathmnist,medical,1,gtsrb,0.680733337521553,0.01124977233025894,0.6764994860|0.6895522475|0.6713286638|0.7052313685|0.6683622003|0.6991150379|0.6686567068|0.6873127222|0.6760563254|0.6826043129|0.6892822385|0.6656716466|0.6703296304|0.6800804734|0.6805697083,0.6822000003|0.6828000092|0.6772000031,0.0025104238699471906,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5866000056266785,500,600,256,128,0.01,1.4090725909918547,0.12753928638994694,npu:6
resnet50,pathmnist,medical,1,oxford_pets,0.9047101457157861,0.007658124246328817,0.9106900692|0.8967391253|0.9062500000|0.9034014344|0.9073569179|0.9147496223|0.9048913717|0.8913043737|0.9197279215|0.8964577317|0.9039241672|0.9021739364|0.9144021869|0.9034013748|0.8950953484,0.9048913014|0.9054347927|0.9038043430,0.0006778419316469937,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8931588530540466,500,600,256,128,0.01,1.4090725909918547,0.10036319680511951,npu:6
resnet50,pathmnist,medical,2,beans,0.8484848635493364,0.02166914917137083,0.8653846979|0.8164250851|0.8743960857|0.8300970793|0.8786408305|0.8509615660|0.8357487917|0.8695652485|0.8737864494|0.8495146036|0.8653846979|0.8067632914|0.8454105854|0.8349514604|0.8300970793,0.8529980744|0.8558994477|0.8365570685,0.00851699136979564,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.3395997788757086,0.1703587882220745,npu:6
resnet50,pathmnist,medical,2,dtd,0.6250886797904968,0.012823704845339477,0.6303191781|0.6236702204|0.6343085766|0.6090425849|0.6263297796|0.6369681358|0.6010638475|0.6183511019|0.6449468732|0.6130319834|0.6396276951|0.6117020845|0.6422872543|0.6156915426|0.6289893389,0.6247340679|0.6228723884|0.6276595831,0.0019703841467546956,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6234042644500732,500,600,256,128,0.01,1.3395997788757086,0.16734429076313972,npu:6
resnet50,pathmnist,medical,2,eurosat,0.9021333162943522,0.009013035706476404,0.9005963802|0.9081836343|0.9089089632|0.8956871033|0.9026104212|0.9135187864|0.8932135701|0.9009009004|0.9117351770|0.8875501156|0.9025844336|0.9051896334|0.9059059024|0.8816449642|0.9136545658,0.9032000072|0.9013999565|0.9017999852,0.0007717416607163523,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9077777862548828,500,600,256,128,0.01,1.3395997788757086,0.15825851820409298,npu:6
resnet50,pathmnist,medical,2,flowers102,0.6568628152211508,0.03728928725250118,0.6568628550|0.6715686917|0.6666667461|0.6813726425|0.6372549534|0.5588235855|0.6911765337|0.6666667461|0.6911765337|0.6029412746|0.6225490570|0.7107843757|0.6764706373|0.6666667461|0.6519608498,0.6627451777|0.6421569347|0.6656863332,0.010467721477833761,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6733999252319336,500,600,256,128,0.01,1.3395997788757086,0.1613926999270916,npu:6
resnet50,pathmnist,medical,2,food101,0.39946668297052385,0.011337096134636479,0.4039604068|0.3980197906|0.3871287107|0.4009901285|0.3958333433|0.3990099132|0.3990099430|0.4118812084|0.3881188333|0.3958333731|0.3801980317|0.3960396051|0.4316831827|0.4039604068|0.4000000358,0.3972000073|0.3988000270|0.4024000146,0.002174602109208895,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4411999583244324,500,600,256,128,0.01,1.3395997788757086,0.14029609970748425,npu:6
resnet50,pathmnist,medical,2,gtsrb,0.678466675623258,0.014505317336685072,0.6705998182|0.6885572076|0.6743257046|0.7112675905|0.6632757187|0.6922320724|0.6736318469|0.6923077106|0.6619718671|0.6785351038|0.6843658090|0.6507462263|0.6673326492|0.6820925474|0.6856561899,0.6816000111|0.6798000170|0.6739999988,0.0032427762034446697,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5741999745368958,500,600,256,128,0.01,1.3395997788757086,0.11881768703460693,npu:6
resnet50,pathmnist,medical,2,oxford_pets,0.9057065173983574,0.008906844893949087,0.9066305161|0.9035326242|0.9103261232|0.8979592323|0.8978201151|0.9188091159|0.9062500000|0.8858696222|0.9142857790|0.9155312777|0.9133964181|0.9130434990|0.8994565010|0.9088436365|0.8937329054,0.9032608668|0.9081521696|0.9057065159,0.0019968659967395616,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8907058835029602,500,600,256,128,0.01,1.3395997788757086,0.12263405881822109,npu:6
resnet50,pathmnist,medical,3,beans,0.854287569596643,0.020254944154362263,0.8653846383|0.8647342920|0.8502415419|0.8300970793|0.8640776873|0.8365385532|0.8309178352|0.8309178948|0.8495146036|0.8689320683|0.8942308426|0.8647342920|0.8888888955|0.8446601629|0.8300970793,0.8549323059|0.8433269145|0.8646034884,0.008698080717647643,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.859375,500,600,256,128,0.01,1.301470709964633,0.1869053039699793,npu:6
resnet50,pathmnist,medical,3,dtd,0.6187943498293559,0.01664212868206488,0.6422872543|0.6276595592|0.6090425849|0.6050531864|0.6223404408|0.6369681358|0.5917553306|0.5957447290|0.6382979155|0.6077128053|0.6223404408|0.6103723645|0.6303191781|0.5997340679|0.6422872543,0.6212766051|0.6140957832|0.6210106611,0.0033241618085454827,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6382979154586792,500,600,256,128,0.01,1.301470709964633,0.1729968599975109,npu:6
resnet50,pathmnist,medical,3,eurosat,0.898466648387909,0.008752289386778973,0.8817096949|0.9111776352|0.8998999596|0.8956870437|0.9046184421|0.9035784602|0.9061876535|0.9029029012|0.9037110806|0.8805220723|0.9045724869|0.8882235289|0.9009009004|0.8916750550|0.9016063809,0.8985999908|0.8993999779|0.8973999765,0.0008219231679096717,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9029629826545715,500,600,256,128,0.01,1.301470709964633,0.15655439160764217,npu:6
resnet50,pathmnist,medical,3,flowers102,0.6748366594314575,0.03200279709080052,0.6813725829|0.6617647409|0.6666667461|0.6617648005|0.7156863213|0.6225490570|0.7450981140|0.7156863213|0.6911765337|0.6421568990|0.6911765337|0.6813726425|0.6372549534|0.6519608498|0.6568627954,0.6774510384|0.6833333850|0.6637255549,0.008215553650761294,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6823999881744385,500,600,256,128,0.01,1.301470709964633,0.1579407174140215,npu:6
resnet50,pathmnist,medical,3,food101,0.4004000217914581,0.014439559525612685,0.4039604068|0.3910891414|0.3900990188|0.3980198503|0.4104167223|0.4099010229|0.4138613939|0.4000000060|0.3752475381|0.3968750238|0.3712871671|0.4049504995|0.4217821956|0.3960396051|0.4239583611,0.3986000310|0.3992000167|0.4034000177,0.002135412134563281,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.43719998002052307,500,600,256,128,0.01,1.301470709964633,0.14351367019116879,npu:6
resnet50,pathmnist,medical,3,gtsrb,0.6698000025312106,0.012996050689060581,0.6666666269|0.6597014666|0.6703296900|0.6971830726|0.6754832268|0.6764995456|0.6716418266|0.6763236523|0.6800804138|0.6449644566|0.6647001505|0.6517412663|0.6533466578|0.6760563254|0.6826043129,0.6737999878|0.6700000083|0.6656000114,0.0033506123882329404,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.58079993724823,500,600,256,128,0.01,1.301470709964633,0.13991818763315678,npu:6
resnet50,pathmnist,medical,3,oxford_pets,0.9115036228428716,0.006494277062268034,0.9188091159|0.9008152485|0.9239130616|0.9061225057|0.9032697678|0.9161027670|0.9062500000|0.9076086879|0.9142857790|0.9182561040|0.9147496223|0.9048913717|0.9144021273|0.9156463146|0.9073569179,0.9105978326|0.9124999910|0.9114130449,0.0007791897150087473,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8877077698707581,500,600,256,128,0.01,1.301470709964633,0.11731487326323986,npu:6
resnet50,pathmnist,medical,4,beans,0.8423597903923401,0.023142122446460862,0.8413462043|0.8164251447|0.8454106450|0.8543689251|0.8495146036|0.8413462639|0.7922705412|0.8937197924|0.8543689251|0.8640776873|0.8605769873|0.8115942478|0.8405796885|0.8349514604|0.8349514604,0.8413926749|0.8491296171|0.8365570792,0.0051780731182037645,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.875,500,600,256,128,0.01,1.3537801932543516,0.17285003699362278,npu:6
resnet50,pathmnist,medical,4,dtd,0.6170213262240092,0.010196960643458538,0.6263298392|0.6156915426|0.6170213223|0.6010638475|0.6369681358|0.6130319834|0.6037234068|0.6117022038|0.6356383562|0.6170213223|0.6117022038|0.6077128649|0.6250000000|0.6103724241|0.6223404408,0.6194149375|0.6162234545|0.6154255867,0.0017235969053692218,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6265957355499268,500,600,256,128,0.01,1.3537801932543516,0.1444442719221115,npu:6
resnet50,pathmnist,medical,4,eurosat,0.9006666605949402,0.0082985587718191,0.8916500807|0.9041916132|0.9049049616|0.9007020593|0.9096385241|0.9115307927|0.8892215490|0.9099099040|0.8986960649|0.8865461349|0.9055665731|0.9011976719|0.9029029608|0.8856569529|0.9076305032,0.9021999915|0.8991999782|0.9006000122,0.0012256566757977967,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9100000262260437,500,600,256,128,0.01,1.3537801932543516,0.1557757519185543,npu:6
resnet50,pathmnist,medical,4,flowers102,0.6522876540819803,0.02384501352027229,0.6421569586|0.6519608498|0.6862745881|0.6127451658|0.6666667461|0.6225491166|0.6862745881|0.6470589042|0.6568627954|0.6372549534|0.6617647409|0.6911765337|0.6127451658|0.6519608498|0.6568628550,0.6519608617|0.6500000715|0.6549020290,0.0020145126484585915,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6669999361038208,500,600,256,128,0.01,1.3537801932543516,0.15899937227368355,npu:6
resnet50,pathmnist,medical,4,food101,0.3962000233928363,0.014455914350999672,0.4099010229|0.3900990486|0.3712871671|0.3960396051|0.3979167044|0.3851485252|0.4009901285|0.3930693269|0.3663366437|0.4020833671|0.3871287107|0.4099010229|0.4099009931|0.4019802213|0.4229167104,0.3930000297|0.3894000206|0.4062000199,0.0072221863678846665,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4413999617099762,500,600,256,128,0.01,1.3537801932543516,0.14320683851838112,npu:6
resnet50,pathmnist,medical,4,gtsrb,0.6698000176707904,0.011610088072842877,0.6529006958|0.6815920472|0.6873127222|0.6710261106|0.6541200876|0.6902655363|0.6796020269|0.6643356681|0.6619718075|0.6541200876|0.6696165204|0.6616915464|0.6653347015|0.6730382442|0.6795524359,0.6694000100|0.6702000228|0.6698000202,0.0003266038494771336,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5776000022888184,500,600,256,128,0.01,1.3537801932543516,0.11846042796969414,npu:6
resnet50,pathmnist,medical,4,oxford_pets,0.9020833368858566,0.007896546661670657,0.9025709629|0.9076087475|0.8926630616|0.8965986967|0.9046320915|0.9120432138|0.9048913717|0.8858696222|0.9170068502|0.9100817442|0.9012177587|0.8953804970|0.9021739364|0.9047619700|0.8937329054,0.9008152148|0.9059782776|0.8994565182,0.0028094408373207634,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8890705108642578,500,600,256,128,0.01,1.3537801932543516,0.10720717906951904,npu:6
resnet50,pneumoniamnist,medical,0,beans,0.8546099441040722,0.018422497627979463,0.8509615660|0.8550724387|0.8502415419|0.8349514604|0.8592233062|0.8798077703|0.8454106450|0.8985507488|0.8300970793|0.8640776873|0.8365384936|0.8309178948|0.8599033952|0.8737863898|0.8495146036,0.8500967134|0.8636363894|0.8500967296,0.006382660681277323,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8828125,500,600,256,128,0.01,1.3199014998972416,0.19059499725699425,npu:6
