dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,dinov2_b14,sketch,3,domain_balance,-1,art_painting__block_01|cartoon__block_00|photo__block_00,1551,0.6756821191017551,0.6670337784933424,0.01296537130090632,112,10,0,107
pacs,dinov2_b14,sketch,3,dpp_subspace,-1,art_painting__block_03|cartoon__block_00|photo__block_00,1548,0.6718217524452474,0.6670337784933424,0.007178008230287528,39,10,0,72
pacs,dinov2_b14,sketch,3,effective_rank,-1,art_painting__block_02|art_painting__block_03|photo__block_00,1453,0.68806379363905,0.6670337784933424,0.0315276614524814,180,10,0,181
pacs,dinov2_b14,sketch,3,facility_subspace,-1,art_painting__block_01|cartoon__block_03|photo__block_00,1550,0.6764884733108943,0.6670337784933424,0.014174236931310468,120,10,0,93
pacs,dinov2_b14,sketch,3,kcenter_subspace,-1,art_painting__block_03|cartoon__block_00|photo__block_02,1510,0.6715356821689595,0.6670337784933424,0.006749138980316308,36,10,0,116
pacs,dinov2_b14,sketch,3,random,0,art_painting__block_00|cartoon__block_03|photo__block_01,1516,0.6734404669801224,0.6670337784933424,0.009604743707659008,72,10,0,84
pacs,dinov2_b14,sketch,3,random,1,art_painting__block_02|photo__block_00|photo__block_03,1361,0.7001839964796496,0.6670337784933424,0.04969795991619035,216,10,0,211
pacs,dinov2_b14,sketch,3,random,2,art_painting__block_03|cartoon__block_00|photo__block_03,1542,0.6725935993779243,0.6670337784933424,0.008335141433376957,55,10,0,70
pacs,dinov2_b14,sketch,3,random,3,art_painting__block_02|cartoon__block_00|cartoon__block_01,1666,0.6725335402632006,0.6670337784933424,0.008245102342913816,53,10,0,9
pacs,dinov2_b14,sketch,3,random,4,art_painting__block_03|cartoon__block_00|photo__block_01,1530,0.6704522902889224,0.6670337784933424,0.005124945551185558,21,10,0,79
pacs,dinov2_b14,sketch,3,random,5,art_painting__block_00|photo__block_01|photo__block_03,1348,0.6943957921999386,0.6670337784933424,0.041020431931348265,201,10,0,206
pacs,dinov2_b14,sketch,3,random,6,cartoon__block_03|photo__block_00|photo__block_02,1423,0.680342773272756,0.6670337784933424,0.019952504968301907,158,10,0,151
pacs,dinov2_b14,sketch,3,random,7,art_painting__block_00|art_painting__block_03|photo__block_03,1452,0.6848548804757896,0.6670337784933424,0.026716940816251332,170,10,0,173
pacs,dinov2_b14,sketch,3,random,8,cartoon__block_00|cartoon__block_03|photo__block_02,1586,0.6774078185618189,0.6670337784933424,0.015552495844976106,131,10,0,89
pacs,dinov2_b14,sketch,3,random,9,art_painting__block_00|cartoon__block_03|photo__block_01,1516,0.6734404669801224,0.6670337784933424,0.009604743707659008,72,10,0,84
pacs,dinov2_b14,sketch,3,random,10,art_painting__block_01|cartoon__block_00|photo__block_02,1513,0.6752125208589064,0.6670337784933424,0.012261361612057492,101,10,0,135
pacs,dinov2_b14,sketch,3,random,11,art_painting__block_00|art_painting__block_03|photo__block_01,1440,0.6832049563975501,0.6670337784933424,0.024243416788778165,165,10,0,176
pacs,dinov2_b14,sketch,3,random,12,art_painting__block_01|art_painting__block_02|cartoon__block_02,1607,0.6739139796792147,0.6670337784933424,0.010314621849305585,81,10,0,52
pacs,dinov2_b14,sketch,3,random,13,art_painting__block_00|cartoon__block_01|photo__block_03,1502,0.6732613674162703,0.6670337784933424,0.009336242216989928,69,10,0,85
pacs,dinov2_b14,sketch,3,random,14,art_painting__block_03|cartoon__block_01|cartoon__block_02,1672,0.6690761656757109,0.6670337784933424,0.003061894686925323,8,10,1,4
pacs,dinov2_b14,sketch,3,random,15,art_painting__block_00|cartoon__block_01|cartoon__block_03,1670,0.6707060347095876,0.6670337784933424,0.0055053527042360564,23,10,0,6
pacs,dinov2_b14,sketch,3,random,16,art_painting__block_03|photo__block_00|photo__block_02,1347,0.6922873650108836,0.6670337784933424,0.037859531753523065,195,10,0,199
pacs,dinov2_b14,sketch,3,random,17,art_painting__block_00|art_painting__block_03|photo__block_02,1420,0.6841362135088852,0.6670337784933424,0.025639533659258994,168,10,0,182
pacs,dinov2_b14,sketch,3,random,18,cartoon__block_00|cartoon__block_01|cartoon__block_02,1749,0.6796890479202962,0.6670337784933424,0.018972456620620793,154,10,0,26
pacs,dinov2_b14,sketch,3,random,19,cartoon__block_02|photo__block_00|photo__block_03,1444,0.6803183344718903,0.6670337784933424,0.01991586694238217,156,10,0,154
pacs,dinov2_b14,sketch,3,second_moment_mmd,-1,art_painting__block_02|cartoon__block_00|cartoon__block_03,1692,0.6731282626214148,0.6670337784933424,0.009136694908971794,65,10,0,15
pacs,dinov2_b14,sketch,3,size,-1,cartoon__block_00|cartoon__block_02|cartoon__block_03,1775,0.6803318232204841,0.6670337784933424,0.019936088929676916,157,10,0,27
pacs,dinov2_b14,sketch,3,spectrum_rank_l,-1,art_painting__block_02|cartoon__block_02|photo__block_02,1480,0.6742418577497099,0.6670337784933424,0.01080616827628828,85,10,0,139
pacs,dinov2_b14,sketch,3,target_a,-1,art_painting__block_03|cartoon__block_01|cartoon__block_03,1683,0.6681756294625901,0.6670337784933424,0.0017118338022203753,4,10,1,2
pacs,dinov2_b14,sketch,3,target_energy,-1,cartoon__block_00|cartoon__block_02|cartoon__block_03,1775,0.6803318232204841,0.6670337784933424,0.019936088929676916,157,10,0,27
pacs,dinov2_b14,sketch,5,bayesian_d,-1,art_painting__block_01|art_painting__block_02|art_painting__block_03|cartoon__block_02|photo__block_00,2559,0.6704818262983466,0.6657329689624749,0.007133276489630171,342,10,0,463
pacs,dinov2_b14,sketch,5,collapse_4s,-1,art_painting__block_01|art_painting__block_02|art_painting__block_03|cartoon__block_00|cartoon__block_02,2722,0.6686948744897702,0.6657329689624749,0.004449089447847674,123,10,0,48
pacs,dinov2_b14,sketch,5,domain_balance,-1,art_painting__block_01|art_painting__block_03|cartoon__block_00|cartoon__block_03|photo__block_00,2665,0.6698426204863539,0.6657329689624749,0.006173123032022521,259,10,0,128
pacs,dinov2_b14,sketch,5,dpp_subspace,-1,art_painting__block_01|art_painting__block_03|cartoon__block_00|cartoon__block_02|photo__block_00,2654,0.6694707657976808,0.6657329689624749,0.005614558703666375,206,10,0,161
pacs,dinov2_b14,sketch,5,effective_rank,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02|art_painting__block_03|photo__block_00,2481,0.683014918683463,0.6657329689624749,0.025959281764160593,745,10,0,738
pacs,dinov2_b14,sketch,5,facility_subspace,-1,art_painting__block_01|art_painting__block_02|cartoon__block_03|photo__block_00|photo__block_01,2466,0.6738344163499241,0.6657329689624749,0.012169214632820557,644,10,0,576
pacs,dinov2_b14,sketch,5,kcenter_subspace,-1,art_painting__block_03|cartoon__block_00|photo__block_01|photo__block_02|photo__block_03,2352,0.6716948984863511,0.6657329689624749,0.008955436791973345,474,10,0,684
pacs,dinov2_b14,sketch,5,random,0,art_painting__block_00|art_painting__block_01|art_painting__block_02|cartoon__block_03|photo__block_01,2539,0.6720144507696797,0.6657329689624749,0.009435437480277241,517,10,0,459
pacs,dinov2_b14,sketch,5,random,1,art_painting__block_01|art_painting__block_02|art_painting__block_03|photo__block_00|photo__block_03,2402,0.6866257168631406,0.6657329689624749,0.03138307530904827,766,10,0,746
pacs,dinov2_b14,sketch,5,random,2,art_painting__block_03|cartoon__block_00|cartoon__block_03|photo__block_00|photo__block_03,2570,0.6713850856571599,0.6657329689624749,0.00849006577441053,446,10,0,274
pacs,dinov2_b14,sketch,5,random,3,art_painting__block_01|art_painting__block_02|cartoon__block_00|cartoon__block_01|photo__block_01,2603,0.6700356191281078,0.6657329689624749,0.006463027018683584,280,10,0,178
pacs,dinov2_b14,sketch,5,random,4,art_painting__block_00|art_painting__block_03|cartoon__block_00|photo__block_01|photo__block_02,2431,0.6684387304016794,0.6657329689624749,0.004064334448422141,105,10,0,587
pacs,dinov2_b14,sketch,5,random,5,art_painting__block_00|art_painting__block_01|cartoon__block_02|photo__block_01|photo__block_03,2454,0.6723626853093623,0.6657329689624749,0.009958521893875222,544,10,0,609
pacs,dinov2_b14,sketch,5,random,6,cartoon__block_03|photo__block_00|photo__block_01|photo__block_02|photo__block_03,2265,0.6803523719050227,0.6657329689624749,0.021959860220430012,736,10,0,733
pacs,dinov2_b14,sketch,5,random,7,art_painting__block_00|art_painting__block_03|cartoon__block_01|cartoon__block_02|photo__block_03,2605,0.6679556713452043,0.6657329689624749,0.003338729620366233,68,10,0,134
pacs,dinov2_b14,sketch,5,random,8,art_painting__block_03|cartoon__block_00|cartoon__block_03|photo__block_01|photo__block_02,2520,0.6692980031370358,0.6657329689624749,0.005355051260442889,187,10,0,350
pacs,dinov2_b14,sketch,5,random,9,art_painting__block_00|art_painting__block_02|art_painting__block_03|cartoon__block_03|photo__block_01,2536,0.6691849110667097,0.6657329689624749,0.005185175235672312,173,10,0,379
pacs,dinov2_b14,sketch,5,random,10,art_painting__block_01|art_painting__block_02|cartoon__block_00|photo__block_01|photo__block_02,2429,0.672975788134376,0.6657329689624749,0.010879465956431118,583,10,0,630
pacs,dinov2_b14,sketch,5,random,11,art_painting__block_00|art_painting__block_02|art_painting__block_03|photo__block_01|photo__block_02,2336,0.6825085751037233,0.6657329689624749,0.025198701166013582,741,10,0,763
pacs,dinov2_b14,sketch,5,random,12,art_painting__block_01|art_painting__block_02|cartoon__block_02|cartoon__block_03|photo__block_03,2629,0.6730398259542801,0.6657329689624749,0.010975657406892048,587,10,0,223
pacs,dinov2_b14,sketch,5,random,13,art_painting__block_00|cartoon__block_01|photo__block_00|photo__block_02|photo__block_03,2330,0.6723847466342497,0.6657329689624749,0.009991660293077307,546,10,0,697
pacs,dinov2_b14,sketch,5,random,14,art_painting__block_01|art_painting__block_03|cartoon__block_00|cartoon__block_01|cartoon__block_02,2790,0.6687409298655662,0.6657329689624749,0.004518269401287303,128,10,0,5
pacs,dinov2_b14,sketch,5,random,15,art_painting__block_00|cartoon__block_00|cartoon__block_01|cartoon__block_03|photo__block_02,2661,0.6698631656573019,0.6657329689624749,0.006203984010681847,260,10,0,125
pacs,dinov2_b14,sketch,5,random,16,art_painting__block_00|art_painting__block_02|art_painting__block_03|photo__block_00|photo__block_02,2354,0.6837166818944875,0.6657329689624749,0.027013402926461195,749,10,0,761
pacs,dinov2_b14,sketch,5,random,17,art_painting__block_00|art_painting__block_02|art_painting__block_03|cartoon__block_02|photo__block_02,2505,0.6686349198451214,0.6657329689624749,0.004359031350316098,122,10,0,496
pacs,dinov2_b14,sketch,5,random,18,art_painting__block_00|art_painting__block_02|cartoon__block_00|cartoon__block_01|cartoon__block_02,2756,0.6695853662040586,0.6657329689624749,0.00578670040570103,230,10,0,18
pacs,dinov2_b14,sketch,5,random,19,art_painting__block_00|cartoon__block_02|photo__block_00|photo__block_01|photo__block_03,2365,0.6734826563120304,0.6657329689624749,0.011640834555081685,624,10,0,710
pacs,dinov2_b14,sketch,5,second_moment_mmd,-1,art_painting__block_02|art_painting__block_03|cartoon__block_00|cartoon__block_01|cartoon__block_03,2780,0.667272314410601,0.6657329689624749,0.002312256595200754,37,10,0,3
pacs,dinov2_b14,sketch,5,size,-1,art_painting__block_01|cartoon__block_00|cartoon__block_01|cartoon__block_02|cartoon__block_03,2866,0.6717547091266287,0.6657329689624749,0.009045278579996575,488,10,0,27
pacs,dinov2_b14,sketch,5,spectrum_rank_l,-1,art_painting__block_02|art_painting__block_03|cartoon__block_02|photo__block_01|photo__block_02,2414,0.6693970559747786,0.6657329689624749,0.005503838901074806,199,10,0,635
pacs,dinov2_b14,sketch,5,target_a,-1,art_painting__block_02|art_painting__block_03|cartoon__block_00|cartoon__block_01|cartoon__block_03,2780,0.667272314410601,0.6657329689624749,0.002312256595200754,37,10,0,3
pacs,dinov2_b14,sketch,5,target_energy,-1,art_painting__block_01|cartoon__block_00|cartoon__block_01|cartoon__block_02|cartoon__block_03,2866,0.6717547091266287,0.6657329689624749,0.009045278579996575,488,10,0,27
