encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
resnet50,rank_l_gram,0.0,5,10,17.156675321921295,2.9753124816115646,10,0,0,1.0,63.373013374451126,6.328374475645208,10,0,0,1.0
resnet50,rank_l_gram,0.0,8,10,-28.971099952419216,2.464446025874696,0,0,10,0.0,-6.30169360856064,11.883364733065038,4,0,6,0.4
resnet50,rank_l_gram,0.0,10,10,-25.777956278628427,1.9760985109510547,0,0,10,0.0,-23.09126510234271,2.9894657877124904,0,0,10,0.0
resnet50,rank_l_gram,0.1,3,10,13.768933657007597,7.82615548173169,10,0,0,1.0,37.83400204243172,8.784237718860286,10,0,0,1.0
resnet50,rank_l_gram,0.1,5,10,26.730023989560483,6.0259848945331,10,0,0,1.0,74.59321798310981,6.155228294599943,10,0,0,1.0
resnet50,rank_l_gram,0.1,8,10,-21.73282391641451,6.011010820727679,0,0,10,0.0,1.0279176915832977,11.748320322059493,5,0,5,0.5
resnet50,rank_l_gram,0.1,10,10,-22.091048268169267,1.2058582401457736,0,0,10,0.0,-19.850525083624188,1.794349838740567,0,0,10,0.0
resnet50,rank_l_gram,0.25,3,10,19.36947150739875,20.252711580440558,9,0,1,0.9,42.10654116020963,21.851248812927725,10,0,0,1.0
resnet50,rank_l_gram,0.25,5,10,45.49609961736506,3.2365371519126365,10,0,0,1.0,91.98602630394372,6.407186382318354,10,0,0,1.0
resnet50,rank_l_gram,0.25,8,10,-7.822333542092315,7.095684379311755,1,0,9,0.1,14.83378106466355,20.501573759560053,7,0,3,0.7
resnet50,rank_l_gram,0.25,10,10,-15.891586657742845,1.4240920501290901,0,0,10,0.0,-10.431807160253015,7.966540891211908,2,0,8,0.2
resnet50,rank_l_gram,0.5,3,10,42.923563413163755,38.36862620804485,9,0,1,0.9,65.26954347052632,42.475950863748395,10,0,0,1.0
resnet50,rank_l_gram,0.5,5,10,74.92654954465796,4.613166443134394,10,0,0,1.0,122.13388555003189,5.671188229539981,10,0,0,1.0
resnet50,rank_l_gram,0.5,8,10,30.12150842987545,24.506928801979285,10,0,0,1.0,61.37181330908917,28.882637362602466,10,0,0,1.0
resnet50,rank_l_gram,0.5,10,10,3.836518558147122,14.158303408518174,3,0,7,0.3,16.813592496312616,14.972277414837917,7,0,3,0.7
resnet50,rank_l_gram,0.75,3,10,73.61134846728552,57.68115880883659,10,0,0,1.0,95.7916133681291,58.013448253958884,10,0,0,1.0
resnet50,rank_l_gram,0.75,5,10,104.92745634101175,2.798846616583829,10,0,0,1.0,150.36054460594036,5.87224265479401,10,0,0,1.0
resnet50,rank_l_gram,0.75,8,10,70.29634936469168,39.44283792662441,10,0,0,1.0,101.99449831381389,36.84656825845952,10,0,0,1.0
resnet50,rank_l_gram,0.75,10,10,49.99435503414097,2.3738437966971597,10,0,0,1.0,51.61902125790957,2.3129289055114386,10,0,0,1.0
resnet50,rank_l_gram,1.0,3,10,96.327688460115,77.0335534509205,10,0,0,1.0,118.33729946029867,77.47989084698278,10,0,0,1.0
resnet50,rank_l_gram,1.0,5,10,134.20952818339268,2.6918262187229525,10,0,0,1.0,179.7936767563083,5.5365323742931025,10,0,0,1.0
resnet50,rank_l_gram,1.0,8,10,107.2086907924602,54.30878423622958,10,0,0,1.0,138.30940451409984,51.45308377775174,10,0,0,1.0
resnet50,rank_l_gram,1.0,10,10,80.79711766577114,2.239736697116624,10,0,0,1.0,82.17323667966191,2.3505677108370375,10,0,0,1.0
vit_b16,rank_l_gram,0.0,3,10,-0.008561620754147726,19.754631663334834,7,0,3,0.7,17.931779267585917,13.810342744451734,10,0,0,1.0
vit_b16,rank_l_gram,0.0,5,10,-0.4317403493649522,10.059391634932194,5,0,5,0.5,1.6224704040265805,9.940211811597008,5,0,5,0.5
vit_b16,rank_l_gram,0.0,8,10,-11.560751406944723,1.5157812931149053,0,0,10,0.0,0.26108814120028684,1.2909776464943703,6,0,4,0.6
vit_b16,rank_l_gram,0.0,10,10,-7.434476797763102,0.9667905060420345,0,0,10,0.0,-1.3671206781491834,3.3131023053567707,6,0,4,0.6
vit_b16,rank_l_gram,0.1,3,10,0.5851333166277868,21.279239861887113,6,0,4,0.6,21.119268837347768,14.881286342797015,10,0,0,1.0
vit_b16,rank_l_gram,0.1,5,10,0.8566489010157966,10.628311912229787,5,0,5,0.5,2.332282280271363,10.40485864015122,5,0,5,0.5
vit_b16,rank_l_gram,0.1,8,10,-10.382524071812123,1.2283269902345695,0,0,10,0.0,0.6845123944254283,1.3047939906848138,6,0,4,0.6
vit_b16,rank_l_gram,0.1,10,10,-6.76097868690141,1.0522080607269997,0,0,10,0.0,-0.7183512676840451,3.8947809167859417,7,0,3,0.7
vit_b16,rank_l_gram,0.25,3,10,10.429220714153946,21.546238247555824,9,0,1,0.9,28.00066457951881,18.585954831872552,10,0,0,1.0
vit_b16,rank_l_gram,0.25,5,10,6.206298003104666,10.250932534348735,9,0,1,0.9,7.379027652099228,9.979845159680613,9,0,1,0.9
vit_b16,rank_l_gram,0.25,8,10,-8.948571839830413,1.8285091351883762,0,0,10,0.0,2.0033464341717035,1.5510810747631225,9,0,1,0.9
vit_b16,rank_l_gram,0.25,10,10,-4.68636653933712,1.306657853653124,0,0,10,0.0,2.357267088624917,2.5388442530588993,9,0,1,0.9
vit_b16,rank_l_gram,0.5,3,10,18.99269629116992,28.782425762551036,9,0,1,0.9,36.449804477832714,24.707164535662198,10,0,0,1.0
vit_b16,rank_l_gram,0.5,5,10,3.116349648098833,7.849252907281126,7,0,3,0.7,4.435962639226932,7.394315007345093,7,0,3,0.7
vit_b16,rank_l_gram,0.5,8,10,-5.930924832104199,2.4981562312306966,0,0,10,0.0,5.278828538077994,2.2473278419343465,10,0,0,1.0
vit_b16,rank_l_gram,0.5,10,10,-1.7487602894987504,0.7233407409153416,0,0,10,0.0,1.6421618850438222,4.0302219512711925,4,0,6,0.4
vit_b16,rank_l_gram,0.75,3,10,33.932543063727636,39.56320074461244,9,0,1,0.9,54.34779404954445,43.39474338268171,10,0,0,1.0
vit_b16,rank_l_gram,0.75,5,10,12.944056850458129,15.053362733230134,8,0,2,0.8,14.028622299334597,14.646537977313706,8,0,2,0.8
vit_b16,rank_l_gram,0.75,8,10,-2.9621566115082603,3.8994676258400247,3,0,7,0.3,8.177767400754021,3.547793110277523,10,0,0,1.0
vit_b16,rank_l_gram,0.75,10,10,1.2177044759289402,0.9682758635468266,9,0,1,0.9,4.683297410440036,4.420709340877433,9,0,1,0.9
vit_b16,rank_l_gram,1.0,3,10,58.72783537602447,68.31942365530142,8,0,2,0.8,76.61956922089387,65.68333191714791,10,0,0,1.0
vit_b16,rank_l_gram,1.0,5,10,24.517139588958752,12.519752464445451,10,0,0,1.0,25.69804658371754,11.93585839923001,10,0,0,1.0
vit_b16,rank_l_gram,1.0,8,10,4.049264248286624,6.27060601539621,6,0,4,0.6,14.992300113469048,6.266997691764265,10,0,0,1.0
vit_b16,rank_l_gram,1.0,10,10,4.298261203023253,0.6666012887371197,10,0,0,1.0,7.666060504022869,4.026679756785943,10,0,0,1.0
