excluded_encoder,method,shortlist_size,rows,encoders,encoder_target_pairs,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean,passing_encoders,passes_overall
resnet50,dpp_subspace,5,21,3,21,0.8095238095238095,0.6666666666666666,0.00028833006215137996,0.016210708840188496,-0.000634405158814926,0.5,0.9523809523809523,0.8492063492063492,4.666666666666667,0.4166666666666667,0,False
resnet50,facility_subspace,5,21,3,21,0.3333333333333333,0.42857142857142855,0.0025224441132025445,0.11029874083910285,0.003144156365167527,0.5,0.38095238095238093,0.6190476190476191,5.0,0.375,0,False
resnet50,full_merged_rank,5,21,3,21,0.9047619047619048,0.8095238095238095,0.000313161948677989,0.020739731937383203,0.0004464285714285725,0.5,0.9047619047619048,0.8174603174603176,4.0,0.5,1,True
resnet50,kcenter_subspace,5,21,3,21,0.5238095238095238,0.42857142857142855,0.002042415643542768,0.100682083594631,0.002454465911501941,0.5,0.5238095238095238,0.492063492063492,5.0,0.375,0,False
resnet50,pool_vendi_subspace,5,21,3,21,0.5238095238095238,0.42857142857142855,0.002042415643542768,0.100682083594631,0.002454465911501941,0.5,0.5238095238095238,0.492063492063492,5.0,0.375,0,False
resnet50,rank_only,5,21,3,21,0.9047619047619048,0.8095238095238095,0.000313161948677989,0.020739731937383203,0.0004464285714285725,0.5,0.9047619047619048,0.8174603174603176,4.0,0.5,1,True
vit_b16,dpp_subspace,3,21,3,21,0.7142857142857143,0.44444444444444436,0.0015144167638141309,0.06429026132084517,-0.0014468720981052922,0.7,0.7619047619047619,0.6349206349206349,3.0,0.625,0,False
vit_b16,facility_subspace,3,21,3,21,0.14285714285714285,0.31746031746031744,0.003928239101957808,0.15117489196995537,0.0036710347448076458,0.7,0.19047619047619047,0.5396825396825397,3.0,0.625,0,False
vit_b16,full_merged_rank,3,21,3,21,0.8095238095238095,0.5396825396825397,0.001454824688707554,0.05814742312709674,-0.0009290490831647547,0.7,0.8095238095238095,0.626984126984127,3.0,0.625,0,False
vit_b16,kcenter_subspace,3,21,3,21,0.5714285714285714,0.3492063492063492,0.002064351721841421,0.1053600990484528,0.0028924408413115036,0.7,0.5714285714285714,0.39682539682539675,3.0,0.625,1,False
vit_b16,pool_vendi_subspace,3,21,3,21,0.5714285714285714,0.3492063492063492,0.002064351721841421,0.1053600990484528,0.0028924408413115036,0.7,0.5714285714285714,0.39682539682539675,3.0,0.625,1,False
vit_b16,rank_only,3,21,3,21,0.7619047619047619,0.5396825396825397,0.001667175095000293,0.07276673134407319,2.297560373942269e-05,0.7,0.7619047619047619,0.5476190476190477,2.3333333333333335,0.7083333333333334,0,False
vit_b16,dpp_subspace,5,21,3,21,0.8571428571428571,0.6666666666666666,0.0010219241460076578,0.03881968405028261,-0.0012266681307838065,0.5,0.9047619047619048,0.8333333333333334,4.666666666666667,0.4166666666666667,0,False
vit_b16,facility_subspace,5,21,3,21,0.19047619047619047,0.39682539682539675,0.003389819058844599,0.1318056386763793,0.0028832747822716037,0.5,0.23809523809523808,0.6190476190476191,5.0,0.375,0,False
vit_b16,full_merged_rank,5,21,3,21,0.8571428571428571,0.7936507936507937,0.0011329091531102778,0.046016635040676435,-0.000744047619047619,0.5,0.8571428571428571,0.8015873015873015,4.0,0.5,0,False
vit_b16,kcenter_subspace,5,21,3,21,0.6190476190476191,0.4603174603174603,0.0020176667906464476,0.09990755614961412,0.002903869606199726,0.5,0.6190476190476191,0.5079365079365079,5.0,0.375,1,False
vit_b16,pool_vendi_subspace,5,21,3,21,0.6190476190476191,0.4603174603174603,0.0020176667906464476,0.09990755614961412,0.002903869606199726,0.5,0.6190476190476191,0.5079365079365079,5.0,0.375,1,False
vit_b16,rank_only,5,21,3,21,0.8571428571428571,0.7936507936507937,0.0011329091531102778,0.046016635040676435,-0.000744047619047619,0.5,0.8571428571428571,0.8015873015873015,4.0,0.5,0,False
