encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
resnet50,rank_l_gram,0.1,10,10,-20.111108803963816,1.1997480225040529,0,0,10,0.0,4.596134740026946,1.1805355167536689,10,0,0,1.0
resnet50,rank_l_gram,0.25,3,10,44.00881977155558,19.004985802853987,10,0,0,1.0,45.01075086921112,19.61006822033064,10,0,0,1.0
resnet50,rank_l_gram,0.25,5,10,90.69019306041542,2.964649914714786,10,0,0,1.0,104.02873617031874,2.718666960904589,10,0,0,1.0
resnet50,rank_l_gram,0.25,8,10,27.47715367491794,7.965924943427802,10,0,0,1.0,27.946783389471534,7.651573014215591,10,0,0,1.0
resnet50,rank_l_gram,0.25,10,10,-3.597697452466696,9.86216052564662,6,0,4,0.6,10.597451733968887,1.2754297890338264,10,0,0,1.0
resnet50,rank_l_gram,0.5,3,10,66.99467044010358,38.70053924920357,10,0,0,1.0,68.04810687096027,39.363986530461005,10,0,0,1.0
resnet50,rank_l_gram,0.5,5,10,119.18896705074285,3.467466398605182,10,0,0,1.0,132.32526470747501,2.028156322990885,10,0,0,1.0
resnet50,rank_l_gram,0.5,8,10,63.905969147309825,25.20073289766894,10,0,0,1.0,64.53792156866402,24.917264373296028,10,0,0,1.0
resnet50,rank_l_gram,0.5,10,10,25.000078835831392,1.874021382060241,10,0,0,1.0,47.96343332345835,1.4831709714999948,10,0,0,1.0
resnet50,rank_l_gram,0.75,3,10,97.61068769532321,58.23502603128044,10,0,0,1.0,98.76970526206087,58.530425616869465,10,0,0,1.0
resnet50,rank_l_gram,0.75,5,10,149.0860455581233,2.5765956906268044,10,0,0,1.0,162.56145669956427,1.7536244073799678,10,0,0,1.0
resnet50,rank_l_gram,0.75,8,10,104.51304209955018,39.566215487876796,10,0,0,1.0,105.33218956090255,39.54027146526158,10,0,0,1.0
resnet50,rank_l_gram,0.75,10,10,51.60940678219131,2.4303571080480326,10,0,0,1.0,74.49950383439045,1.7199184391975832,10,0,0,1.0
resnet50,rank_l_gram,1.0,3,10,120.6598231949511,77.76603723745137,10,0,0,1.0,121.71525860968165,77.93912845649062,10,0,0,1.0
resnet50,rank_l_gram,1.0,5,10,179.07649475936051,2.360755823997621,10,0,0,1.0,192.4497983777319,1.7096605579003687,10,0,0,1.0
resnet50,rank_l_gram,1.0,8,10,141.39509893423798,54.633302413116084,10,0,0,1.0,141.7704781613936,54.69355807175458,10,0,0,1.0
resnet50,rank_l_gram,1.0,10,10,82.20407213582351,1.924726321270942,10,0,0,1.0,105.00454356691031,1.28061355807044,10,0,0,1.0
