encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
resnet50,real,nll,bayesian_d,-1,10,0.6,0.57495,0.5,0.7
resnet50,real,nll,bayesian_d,-1,25,1.0,0.92825,0.7,1.0
resnet50,real,nll,bayesian_d,-1,50,1.0,0.9949000000000001,0.9,1.0
resnet50,real,nll,bayesian_d,-1,100,1.0,1.0,1.0,1.0
resnet50,real,nll,bayesian_d,-1,227,1.0,1.0,1.0,1.0
resnet50,real,nll,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,real,nll,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,real,nll,domain_balance,-1,50,0.0,0.0,0.0,0.0
resnet50,real,nll,domain_balance,-1,100,0.0,0.009450000000000002,0.0,0.1
resnet50,real,nll,domain_balance,-1,227,0.0,0.009450000000000002,0.0,0.1
resnet50,real,nll,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,real,nll,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,real,nll,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
resnet50,real,nll,dpp_subspace,-1,100,0.0,0.0,0.0,0.0
resnet50,real,nll,dpp_subspace,-1,227,0.3,0.25595,0.1,0.4
resnet50,real,nll,merged_effective_rank,-1,10,0.6,0.57495,0.5,0.7
resnet50,real,nll,merged_effective_rank,-1,25,1.0,0.92825,0.7,1.0
resnet50,real,nll,merged_effective_rank,-1,50,1.0,0.9949000000000001,0.9,1.0
resnet50,real,nll,merged_effective_rank,-1,100,1.0,1.0,1.0,1.0
resnet50,real,nll,merged_effective_rank,-1,227,1.0,1.0,1.0,1.0
resnet50,real,nll,random,0,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,0,25,0.0,0.010850000000000002,0.0,0.1
resnet50,real,nll,random,0,50,0.0,0.010850000000000002,0.0,0.1
resnet50,real,nll,random,0,100,0.1,0.12555000000000002,0.0,0.2
resnet50,real,nll,random,0,227,0.5,0.46540000000000004,0.3,0.6
resnet50,real,nll,random,1,10,0.0,0.0004,0.0,0.0
resnet50,real,nll,random,1,25,0.0,0.0010500000000000002,0.0,0.0
resnet50,real,nll,random,1,50,0.0,0.00285,0.0,0.1
resnet50,real,nll,random,1,100,0.2,0.2063,0.1,0.3
resnet50,real,nll,random,1,227,0.6,0.6054499999999998,0.5,0.7
resnet50,real,nll,random,2,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,2,25,0.0,0.0007,0.0,0.0
resnet50,real,nll,random,2,50,0.0,0.00075,0.0,0.0
resnet50,real,nll,random,2,100,0.1,0.09305000000000001,0.0,0.2
resnet50,real,nll,random,2,227,0.5,0.43675,0.3,0.6
resnet50,real,nll,random,3,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,3,25,0.1,0.10055000000000001,0.1,0.1
resnet50,real,nll,random,3,50,0.1,0.12070000000000003,0.1,0.2
resnet50,real,nll,random,3,100,0.2,0.20845000000000005,0.1,0.3
resnet50,real,nll,random,3,227,0.2,0.2564,0.2,0.4
resnet50,real,nll,random,4,10,0.1,0.10000000000000002,0.1,0.1
resnet50,real,nll,random,4,25,0.1,0.10000000000000002,0.1,0.1
resnet50,real,nll,random,4,50,0.1,0.11015000000000003,0.1,0.2
resnet50,real,nll,random,4,100,0.2,0.21050000000000002,0.2,0.3
resnet50,real,nll,random,4,227,0.5,0.5067999999999999,0.4,0.6
resnet50,real,nll,random,5,10,0.0,0.005050000000000001,0.0,0.1
resnet50,real,nll,random,5,25,0.0,0.0051,0.0,0.1
resnet50,real,nll,random,5,50,0.0,0.0058000000000000005,0.0,0.1
resnet50,real,nll,random,5,100,0.1,0.10585000000000003,0.1,0.2
resnet50,real,nll,random,5,227,0.2,0.22450000000000006,0.2,0.30249999999998634
resnet50,real,nll,random,6,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,6,25,0.1,0.07629999999999999,0.0,0.1
resnet50,real,nll,random,6,50,0.1,0.07645,0.0,0.1
resnet50,real,nll,random,6,100,0.2,0.17655000000000004,0.1,0.2
resnet50,real,nll,random,6,227,0.7,0.6428499999999999,0.5,0.8
resnet50,real,nll,random,7,10,0.1,0.10675000000000001,0.1,0.2
resnet50,real,nll,random,7,25,0.1,0.11185000000000002,0.1,0.2
resnet50,real,nll,random,7,50,0.1,0.11250000000000003,0.1,0.2
resnet50,real,nll,random,7,100,0.3,0.27814999999999995,0.2,0.4
resnet50,real,nll,random,7,227,0.7,0.6743999999999999,0.6,0.8
resnet50,real,nll,random,8,10,0.1,0.09990000000000002,0.1,0.1
resnet50,real,nll,random,8,25,0.1,0.11075000000000003,0.1,0.2
resnet50,real,nll,random,8,50,0.1,0.13775,0.1,0.2
resnet50,real,nll,random,8,100,0.1,0.1385,0.1,0.2
resnet50,real,nll,random,8,227,0.4,0.41015000000000007,0.3,0.5
resnet50,real,nll,random,9,10,0.1,0.0711,0.0,0.1
resnet50,real,nll,random,9,25,0.2,0.17090000000000002,0.1,0.2
resnet50,real,nll,random,9,50,0.2,0.17095000000000005,0.1,0.2
resnet50,real,nll,random,9,100,0.3,0.319,0.2,0.4
resnet50,real,nll,random,9,227,0.5,0.568,0.5,0.7
resnet50,real,nll,random,10,10,0.1,0.09995000000000001,0.1,0.1
resnet50,real,nll,random,10,25,0.2,0.18275000000000005,0.1,0.2
resnet50,real,nll,random,10,50,0.3,0.26789999999999997,0.1,0.4
resnet50,real,nll,random,10,100,0.4,0.3677,0.2,0.5
resnet50,real,nll,random,10,227,0.6,0.6353499999999999,0.5,0.8
resnet50,real,nll,random,11,10,0.0,0.0051,0.0,0.1
resnet50,real,nll,random,11,25,0.0,0.00515,0.0,0.1
resnet50,real,nll,random,11,50,0.1,0.061799999999999994,0.0,0.1
resnet50,real,nll,random,11,100,0.1,0.06259999999999999,0.0,0.2
resnet50,real,nll,random,11,227,0.5,0.5150999999999999,0.4,0.7
resnet50,real,nll,random,12,10,0.1,0.05664999999999999,0.0,0.1
resnet50,real,nll,random,12,25,0.1,0.05669999999999999,0.0,0.1
resnet50,real,nll,random,12,50,0.1,0.07755,0.0,0.2
resnet50,real,nll,random,12,100,0.3,0.2909999999999999,0.2,0.4
resnet50,real,nll,random,12,227,0.6,0.64215,0.5,0.8
resnet50,real,nll,random,13,10,0.1,0.08780000000000002,0.0,0.1
resnet50,real,nll,random,13,25,0.1,0.09465000000000001,0.0,0.2
resnet50,real,nll,random,13,50,0.1,0.09465000000000001,0.0,0.2
resnet50,real,nll,random,13,100,0.3,0.28274999999999995,0.2,0.4
resnet50,real,nll,random,13,227,0.7,0.6367999999999999,0.5,0.7
resnet50,real,nll,random,14,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,14,25,0.0,0.0,0.0,0.0
resnet50,real,nll,random,14,50,0.1,0.10005000000000001,0.1,0.1
resnet50,real,nll,random,14,100,0.3,0.3218499999999999,0.3,0.4
resnet50,real,nll,random,14,227,0.5,0.49284999999999995,0.4,0.6
resnet50,real,nll,random,15,10,0.0,0.0,0.0,0.0
resnet50,real,nll,random,15,25,0.0,0.0,0.0,0.0
resnet50,real,nll,random,15,50,0.0,0.0008,0.0,0.0
resnet50,real,nll,random,15,100,0.0,0.01645,0.0,0.1
resnet50,real,nll,random,15,227,0.4,0.40620000000000006,0.3,0.5
resnet50,real,nll,random,16,10,0.0,0.0007,0.0,0.0
resnet50,real,nll,random,16,25,0.1,0.0835,0.0,0.1
resnet50,real,nll,random,16,50,0.1,0.0836,0.0,0.1
resnet50,real,nll,random,16,100,0.1,0.0836,0.0,0.1
resnet50,real,nll,random,16,227,0.5,0.46090000000000003,0.3,0.6
resnet50,real,nll,random,17,10,0.1,0.07640000000000001,0.0,0.1
resnet50,real,nll,random,17,25,0.1,0.07640000000000001,0.0,0.1
resnet50,real,nll,random,17,50,0.1,0.09655000000000001,0.0,0.2
resnet50,real,nll,random,17,100,0.3,0.28014999999999995,0.2,0.4
resnet50,real,nll,random,17,227,0.6,0.5914499999999998,0.5,0.7
resnet50,real,nll,random,18,10,0.0,0.0007000000000000001,0.0,0.0
resnet50,real,nll,random,18,25,0.2,0.1768,0.1,0.2
resnet50,real,nll,random,18,50,0.2,0.1768,0.1,0.2
resnet50,real,nll,random,18,100,0.2,0.1953,0.1,0.3
resnet50,real,nll,random,18,227,0.3,0.38089999999999996,0.2,0.6
resnet50,real,nll,random,19,10,0.0,0.0001,0.0,0.0
resnet50,real,nll,random,19,25,0.0,0.0274,0.0,0.1
resnet50,real,nll,random,19,50,0.1,0.08475000000000002,0.0,0.2
resnet50,real,nll,random,19,100,0.1,0.08475000000000002,0.0,0.2
resnet50,real,nll,random,19,227,0.7,0.68155,0.6,0.8
resnet50,real,nll,second_moment_mmd,-1,10,0.6,0.57495,0.5,0.7
resnet50,real,nll,second_moment_mmd,-1,25,0.8,0.7919500000000002,0.7,0.9
resnet50,real,nll,second_moment_mmd,-1,50,1.0,0.99995,1.0,1.0
resnet50,real,nll,second_moment_mmd,-1,100,1.0,0.99995,1.0,1.0
resnet50,real,nll,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
resnet50,real,nll,target_a,-1,10,0.7,0.6459999999999999,0.5,0.8
resnet50,real,nll,target_a,-1,25,1.0,0.9484000000000001,0.8,1.0
resnet50,real,nll,target_a,-1,50,1.0,0.99995,1.0,1.0
resnet50,real,nll,target_a,-1,100,1.0,1.0,1.0,1.0
resnet50,real,nll,target_a,-1,227,1.0,1.0,1.0,1.0
resnet50,real,nll,target_energy,-1,10,0.0,0.0050999999999999995,0.0,0.1
resnet50,real,nll,target_energy,-1,25,0.0,0.02525,0.0,0.2
resnet50,real,nll,target_energy,-1,50,0.0,0.062400000000000004,0.0,0.2
resnet50,real,nll,target_energy,-1,100,0.2,0.29015,0.2,0.5
resnet50,real,nll,target_energy,-1,227,0.7,0.7101999999999998,0.6,0.8
resnet50,real,error_rate,bayesian_d,-1,10,0.3,0.22265000000000004,0.1,0.3
resnet50,real,error_rate,bayesian_d,-1,25,0.4,0.31675,0.2,0.5
resnet50,real,error_rate,bayesian_d,-1,50,0.6,0.6068,0.4,0.8
resnet50,real,error_rate,bayesian_d,-1,100,1.0,0.96245,0.8,1.0
resnet50,real,error_rate,bayesian_d,-1,227,1.0,1.0,1.0,1.0
resnet50,real,error_rate,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,domain_balance,-1,25,0.0,0.03445,0.0,0.2
resnet50,real,error_rate,domain_balance,-1,50,0.0,0.03605,0.0,0.2
resnet50,real,error_rate,domain_balance,-1,100,0.2,0.24844999999999998,0.1,0.4
resnet50,real,error_rate,domain_balance,-1,227,0.3,0.4681,0.3,0.7
resnet50,real,error_rate,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,real,error_rate,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
resnet50,real,error_rate,dpp_subspace,-1,100,0.0,5e-05,0.0,0.0
resnet50,real,error_rate,dpp_subspace,-1,227,0.4,0.39125,0.2,0.6
resnet50,real,error_rate,merged_effective_rank,-1,10,0.3,0.22265000000000004,0.1,0.3
resnet50,real,error_rate,merged_effective_rank,-1,25,0.4,0.31675,0.2,0.5
resnet50,real,error_rate,merged_effective_rank,-1,50,0.6,0.6134499999999999,0.4,0.8
resnet50,real,error_rate,merged_effective_rank,-1,100,1.0,0.96245,0.8,1.0
resnet50,real,error_rate,merged_effective_rank,-1,227,1.0,1.0,1.0,1.0
resnet50,real,error_rate,random,0,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,0,25,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,0,50,0.0,0.01255,0.0,0.1
resnet50,real,error_rate,random,0,100,0.0,0.10220000000000001,0.0,0.3
resnet50,real,error_rate,random,0,227,0.3,0.33355,0.1,0.5
resnet50,real,error_rate,random,1,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,1,25,0.0,0.0066500000000000005,0.0,0.1
resnet50,real,error_rate,random,1,50,0.2,0.16185000000000002,0.1,0.3
resnet50,real,error_rate,random,1,100,0.3,0.23645000000000002,0.1,0.4
resnet50,real,error_rate,random,1,227,0.8,0.7082999999999999,0.5,0.9
resnet50,real,error_rate,random,2,10,0.0,0.0185,0.0,0.1
resnet50,real,error_rate,random,2,25,0.0,0.0185,0.0,0.1
resnet50,real,error_rate,random,2,50,0.0,0.02065,0.0,0.1
resnet50,real,error_rate,random,2,100,0.1,0.1129,0.0,0.3
resnet50,real,error_rate,random,2,227,0.6,0.548,0.3,0.8
resnet50,real,error_rate,random,3,10,0.0,0.01765,0.0,0.1
resnet50,real,error_rate,random,3,25,0.0,0.01765,0.0,0.1
resnet50,real,error_rate,random,3,50,0.0,0.05715,0.0,0.2
resnet50,real,error_rate,random,3,100,0.1,0.14715000000000003,0.0,0.3
resnet50,real,error_rate,random,3,227,0.2,0.26125,0.1,0.4
resnet50,real,error_rate,random,4,10,0.1,0.09995000000000001,0.1,0.1
resnet50,real,error_rate,random,4,25,0.1,0.10345000000000001,0.1,0.2
resnet50,real,error_rate,random,4,50,0.1,0.12145000000000002,0.1,0.2
resnet50,real,error_rate,random,4,100,0.1,0.1923,0.1,0.3
resnet50,real,error_rate,random,4,227,0.3,0.45225,0.3,0.7
resnet50,real,error_rate,random,5,10,0.1,0.06604999999999998,0.0,0.1
resnet50,real,error_rate,random,5,25,0.1,0.06604999999999998,0.0,0.1
resnet50,real,error_rate,random,5,50,0.2,0.15995000000000004,0.0,0.3
resnet50,real,error_rate,random,5,100,0.3,0.22094999999999998,0.0,0.4
resnet50,real,error_rate,random,5,227,0.4,0.43335,0.2,0.6
resnet50,real,error_rate,random,6,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,6,25,0.0,5e-05,0.0,0.0
resnet50,real,error_rate,random,6,50,0.0,0.0256,0.0,0.1
resnet50,real,error_rate,random,6,100,0.1,0.1443,0.1,0.3
resnet50,real,error_rate,random,6,227,0.4,0.44265,0.3,0.6
resnet50,real,error_rate,random,7,10,0.0,0.038099999999999995,0.0,0.1
resnet50,real,error_rate,random,7,25,0.0,0.0422,0.0,0.2
resnet50,real,error_rate,random,7,50,0.0,0.045399999999999996,0.0,0.2
resnet50,real,error_rate,random,7,100,0.2,0.23445,0.1,0.4
resnet50,real,error_rate,random,7,227,0.3,0.363,0.2,0.5
resnet50,real,error_rate,random,8,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,8,25,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,8,50,0.1,0.182,0.0,0.3
resnet50,real,error_rate,random,8,100,0.1,0.18415000000000004,0.0,0.3
resnet50,real,error_rate,random,8,227,0.3,0.34604999999999997,0.2,0.5
resnet50,real,error_rate,random,9,10,0.0,0.030850000000000002,0.0,0.1
resnet50,real,error_rate,random,9,25,0.0,0.048549999999999996,0.0,0.2
resnet50,real,error_rate,random,9,50,0.1,0.12045,0.0,0.3
resnet50,real,error_rate,random,9,100,0.2,0.2195,0.1,0.4
resnet50,real,error_rate,random,9,227,0.5,0.50885,0.3,0.7
resnet50,real,error_rate,random,10,10,0.0,0.00125,0.0,0.0
resnet50,real,error_rate,random,10,25,0.1,0.06284999999999999,0.0,0.1
resnet50,real,error_rate,random,10,50,0.2,0.13240000000000002,0.0,0.2
resnet50,real,error_rate,random,10,100,0.2,0.17135000000000003,0.0,0.3
resnet50,real,error_rate,random,10,227,0.6,0.5799,0.4,0.7
resnet50,real,error_rate,random,11,10,0.0,0.0006500000000000002,0.0,0.0
resnet50,real,error_rate,random,11,25,0.0,0.0006500000000000002,0.0,0.0
resnet50,real,error_rate,random,11,50,0.0,0.0021500000000000004,0.0,0.0
resnet50,real,error_rate,random,11,100,0.0,0.0405,0.0,0.1
resnet50,real,error_rate,random,11,227,0.5,0.48260000000000003,0.3,0.7
resnet50,real,error_rate,random,12,10,0.0,0.0010500000000000002,0.0,0.0
resnet50,real,error_rate,random,12,25,0.0,0.0010500000000000002,0.0,0.0
resnet50,real,error_rate,random,12,50,0.0,0.052199999999999996,0.0,0.2
resnet50,real,error_rate,random,12,100,0.2,0.23895000000000002,0.1,0.4
resnet50,real,error_rate,random,12,227,0.6,0.5190499999999999,0.3,0.7
resnet50,real,error_rate,random,13,10,0.0,0.0255,0.0,0.1
resnet50,real,error_rate,random,13,25,0.0,0.0329,0.0,0.1
resnet50,real,error_rate,random,13,50,0.0,0.0332,0.0,0.1
resnet50,real,error_rate,random,13,100,0.3,0.263,0.1,0.4
resnet50,real,error_rate,random,13,227,0.5,0.5659500000000001,0.4,0.8
resnet50,real,error_rate,random,14,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,14,25,0.0,5e-05,0.0,0.0
resnet50,real,error_rate,random,14,50,0.1,0.10535000000000003,0.1,0.2
resnet50,real,error_rate,random,14,100,0.5,0.4275,0.3,0.6
resnet50,real,error_rate,random,14,227,0.5,0.43595000000000006,0.3,0.6
resnet50,real,error_rate,random,15,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,15,25,0.0,0.0032,0.0,0.1
resnet50,real,error_rate,random,15,50,0.1,0.05495,0.0,0.1
resnet50,real,error_rate,random,15,100,0.2,0.16405,0.0,0.3
resnet50,real,error_rate,random,15,227,0.6,0.49665000000000004,0.3,0.7
resnet50,real,error_rate,random,16,10,0.0,0.01765,0.0,0.1
resnet50,real,error_rate,random,16,25,0.1,0.07925,0.0,0.2
resnet50,real,error_rate,random,16,50,0.2,0.1565,0.0,0.4
resnet50,real,error_rate,random,16,100,0.2,0.19290000000000004,0.0,0.4
resnet50,real,error_rate,random,16,227,0.5,0.46855,0.3,0.6
resnet50,real,error_rate,random,17,10,0.0,0.025549999999999996,0.0,0.1
resnet50,real,error_rate,random,17,25,0.0,0.02585,0.0,0.1
resnet50,real,error_rate,random,17,50,0.0,0.07745,0.0,0.2
resnet50,real,error_rate,random,17,100,0.3,0.32520000000000004,0.2,0.5
resnet50,real,error_rate,random,17,227,0.5,0.5636499999999999,0.4,0.7
resnet50,real,error_rate,random,18,10,0.0,0.0,0.0,0.0
resnet50,real,error_rate,random,18,25,0.0,0.0006500000000000002,0.0,0.0
resnet50,real,error_rate,random,18,50,0.0,0.0384,0.0,0.1
resnet50,real,error_rate,random,18,100,0.1,0.11025000000000001,0.0,0.3
resnet50,real,error_rate,random,18,227,0.3,0.39745,0.2,0.6
resnet50,real,error_rate,random,19,10,0.0,0.0255,0.0,0.1
resnet50,real,error_rate,random,19,25,0.1,0.0905,0.0,0.2
resnet50,real,error_rate,random,19,50,0.2,0.1809,0.0,0.4
resnet50,real,error_rate,random,19,100,0.2,0.2058,0.0,0.4
resnet50,real,error_rate,random,19,227,0.4,0.44310000000000005,0.2,0.7
resnet50,real,error_rate,second_moment_mmd,-1,10,0.3,0.22265000000000004,0.1,0.3
resnet50,real,error_rate,second_moment_mmd,-1,25,0.4,0.35585,0.2,0.6
resnet50,real,error_rate,second_moment_mmd,-1,50,0.7,0.6728,0.5,0.9
resnet50,real,error_rate,second_moment_mmd,-1,100,0.8,0.8195,0.7,1.0
resnet50,real,error_rate,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
resnet50,real,error_rate,target_a,-1,10,0.3,0.22265000000000004,0.1,0.3
resnet50,real,error_rate,target_a,-1,25,0.4,0.35679999999999995,0.2,0.6
resnet50,real,error_rate,target_a,-1,50,0.7,0.6797499999999999,0.5,0.9
resnet50,real,error_rate,target_a,-1,100,1.0,0.96855,0.9,1.0
resnet50,real,error_rate,target_a,-1,227,1.0,1.0,1.0,1.0
resnet50,real,error_rate,target_energy,-1,10,0.1,0.06604999999999998,0.0,0.1
resnet50,real,error_rate,target_energy,-1,25,0.2,0.18535000000000001,0.0,0.3
resnet50,real,error_rate,target_energy,-1,50,0.3,0.25070000000000003,0.1,0.4
resnet50,real,error_rate,target_energy,-1,100,0.4,0.37815,0.2,0.6
resnet50,real,error_rate,target_energy,-1,227,1.0,0.9699500000000001,0.9,1.0
resnet50,sketch,brier_score,bayesian_d,-1,10,0.2,0.12355000000000001,0.0,0.2
resnet50,sketch,brier_score,bayesian_d,-1,25,0.6,0.4718,0.3,0.6
resnet50,sketch,brier_score,bayesian_d,-1,50,0.6,0.5657,0.4,0.7
resnet50,sketch,brier_score,bayesian_d,-1,100,0.9,0.8690000000000002,0.7,0.9
resnet50,sketch,brier_score,bayesian_d,-1,227,1.0,0.9959,0.9,1.0
resnet50,sketch,brier_score,domain_balance,-1,10,0.0,0.0023000000000000004,0.0,0.0
resnet50,sketch,brier_score,domain_balance,-1,25,0.0,0.0023000000000000004,0.0,0.0
resnet50,sketch,brier_score,domain_balance,-1,50,0.0,0.00385,0.0,0.1
resnet50,sketch,brier_score,domain_balance,-1,100,0.3,0.37010000000000004,0.2,0.5
resnet50,sketch,brier_score,domain_balance,-1,227,0.3,0.39094999999999996,0.2,0.6
resnet50,sketch,brier_score,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,dpp_subspace,-1,100,0.0,0.0040999999999999995,0.0,0.1
resnet50,sketch,brier_score,dpp_subspace,-1,227,0.4,0.41120000000000007,0.2,0.6
resnet50,sketch,brier_score,merged_effective_rank,-1,10,0.2,0.12355000000000001,0.0,0.2
resnet50,sketch,brier_score,merged_effective_rank,-1,25,0.6,0.4718,0.3,0.6
resnet50,sketch,brier_score,merged_effective_rank,-1,50,0.6,0.5657,0.4,0.7
resnet50,sketch,brier_score,merged_effective_rank,-1,100,0.9,0.8690000000000002,0.7,0.9
resnet50,sketch,brier_score,merged_effective_rank,-1,227,1.0,0.9959,0.9,1.0
resnet50,sketch,brier_score,random,0,10,0.0,0.0128,0.0,0.1
resnet50,sketch,brier_score,random,0,25,0.0,0.0128,0.0,0.1
resnet50,sketch,brier_score,random,0,50,0.0,0.0128,0.0,0.1
resnet50,sketch,brier_score,random,0,100,0.1,0.12685000000000002,0.1,0.2
resnet50,sketch,brier_score,random,0,227,0.5,0.5223,0.4,0.6
resnet50,sketch,brier_score,random,1,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,1,25,0.0,0.0002,0.0,0.0
resnet50,sketch,brier_score,random,1,50,0.1,0.07,0.0,0.1
resnet50,sketch,brier_score,random,1,100,0.3,0.20995000000000005,0.1,0.3
resnet50,sketch,brier_score,random,1,227,0.6,0.5475999999999999,0.4,0.7
resnet50,sketch,brier_score,random,2,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,2,25,0.0,0.0055,0.0,0.1
resnet50,sketch,brier_score,random,2,50,0.0,0.007850000000000001,0.0,0.1
resnet50,sketch,brier_score,random,2,100,0.1,0.060349999999999994,0.0,0.1
resnet50,sketch,brier_score,random,2,227,0.4,0.3617,0.3,0.4
resnet50,sketch,brier_score,random,3,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,3,25,0.1,0.07575,0.0,0.1
resnet50,sketch,brier_score,random,3,50,0.1,0.07575,0.0,0.1
resnet50,sketch,brier_score,random,3,100,0.5,0.37415,0.2,0.5
resnet50,sketch,brier_score,random,3,227,0.6,0.51515,0.4,0.7
resnet50,sketch,brier_score,random,4,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,4,25,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,4,50,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,4,100,0.0,0.013850000000000001,0.0,0.1
resnet50,sketch,brier_score,random,4,227,0.2,0.23905,0.2,0.4
resnet50,sketch,brier_score,random,5,10,0.0,0.00155,0.0,0.0
resnet50,sketch,brier_score,random,5,25,0.0,0.0054,0.0,0.1
resnet50,sketch,brier_score,random,5,50,0.2,0.1811,0.1,0.3
resnet50,sketch,brier_score,random,5,100,0.3,0.25395,0.1,0.4
resnet50,sketch,brier_score,random,5,227,0.6,0.5332,0.3,0.7
resnet50,sketch,brier_score,random,6,10,0.1,0.10120000000000001,0.1,0.1
resnet50,sketch,brier_score,random,6,25,0.1,0.10355000000000003,0.1,0.2
resnet50,sketch,brier_score,random,6,50,0.1,0.10510000000000003,0.1,0.2
resnet50,sketch,brier_score,random,6,100,0.4,0.3986,0.3,0.5
resnet50,sketch,brier_score,random,6,227,0.5,0.5222,0.4,0.7
resnet50,sketch,brier_score,random,7,10,0.2,0.24915,0.2,0.3
resnet50,sketch,brier_score,random,7,25,0.3,0.34914999999999996,0.3,0.4
resnet50,sketch,brier_score,random,7,50,0.4,0.4225500000000001,0.3,0.5
resnet50,sketch,brier_score,random,7,100,0.5,0.5280999999999999,0.4,0.6
resnet50,sketch,brier_score,random,7,227,0.5,0.5825,0.5,0.7
resnet50,sketch,brier_score,random,8,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,8,25,0.0,5e-05,0.0,0.0
resnet50,sketch,brier_score,random,8,50,0.0,0.0038000000000000004,0.0,0.1
resnet50,sketch,brier_score,random,8,100,0.4,0.32339999999999997,0.2,0.4
resnet50,sketch,brier_score,random,8,227,0.5,0.5044,0.4,0.6
resnet50,sketch,brier_score,random,9,10,0.2,0.20000000000000004,0.2,0.2
resnet50,sketch,brier_score,random,9,25,0.2,0.20000000000000004,0.2,0.2
resnet50,sketch,brier_score,random,9,50,0.3,0.27344999999999997,0.2,0.3
resnet50,sketch,brier_score,random,9,100,0.4,0.33,0.2,0.4
resnet50,sketch,brier_score,random,9,227,0.7,0.6391499999999999,0.5,0.8
resnet50,sketch,brier_score,random,10,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,10,25,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,10,50,0.0,0.00235,0.0,0.0
resnet50,sketch,brier_score,random,10,100,0.0,0.09290000000000001,0.0,0.2
resnet50,sketch,brier_score,random,10,227,0.4,0.505,0.3,0.7
resnet50,sketch,brier_score,random,11,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,11,25,0.1,0.0525,0.0,0.1
resnet50,sketch,brier_score,random,11,50,0.1,0.10265,0.0,0.2
resnet50,sketch,brier_score,random,11,100,0.3,0.274,0.1,0.4
resnet50,sketch,brier_score,random,11,227,0.4,0.4085,0.2,0.6
resnet50,sketch,brier_score,random,12,10,0.1,0.05245,0.0,0.1
resnet50,sketch,brier_score,random,12,25,0.3,0.19700000000000004,0.0,0.3
resnet50,sketch,brier_score,random,12,50,0.3,0.23855,0.1,0.4
resnet50,sketch,brier_score,random,12,100,0.4,0.2894,0.1,0.4
resnet50,sketch,brier_score,random,12,227,0.4,0.31475,0.2,0.4
resnet50,sketch,brier_score,random,13,10,0.1,0.07339999999999999,0.0,0.1
resnet50,sketch,brier_score,random,13,25,0.1,0.07339999999999999,0.0,0.1
resnet50,sketch,brier_score,random,13,50,0.1,0.11120000000000002,0.0,0.2
resnet50,sketch,brier_score,random,13,100,0.2,0.2126,0.1,0.3
resnet50,sketch,brier_score,random,13,227,0.3,0.39365,0.3,0.5
resnet50,sketch,brier_score,random,14,10,0.0,0.0,0.0,0.0
resnet50,sketch,brier_score,random,14,25,0.0,5e-05,0.0,0.0
resnet50,sketch,brier_score,random,14,50,0.1,0.10050000000000003,0.1,0.1
resnet50,sketch,brier_score,random,14,100,0.1,0.10500000000000001,0.1,0.2
resnet50,sketch,brier_score,random,14,227,0.6,0.5689999999999998,0.4,0.7
resnet50,sketch,brier_score,random,15,10,0.0,0.00155,0.0,0.0
resnet50,sketch,brier_score,random,15,25,0.0,0.00155,0.0,0.0
resnet50,sketch,brier_score,random,15,50,0.0,0.00155,0.0,0.0
