dataset,encoder,target_domain,budget,method,repeat,selected,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,evaluation_cache_hit,squared_loss,brier_score,nll,accuracy,macro_f1,ece
pacs,dinov2_b14,art_painting,5,random,0,cartoon__block_00|cartoon__block_01|photo__block_02|sketch__block_00|sketch__block_02,3555,c8790c8aa2cbe07ac8f24fd5a6fa1720ec315cbbabb6ede04e4412a1f95fa389,1415,1.0,primal,0.0987931601703167,0,0.17668859844748264,0.6252087220320957,1.3272608381663265,0.9795053003533569,0.9789426169926857,0.7086612426095046
pacs,dinov2_b14,art_painting,5,random,1,cartoon__block_03|photo__block_03|sketch__block_00|sketch__block_01|sketch__block_02,3993,50c1c3a1e630c5e19d4d7006cab8ab0f6bc1232a03543f3e6a3ae3aee7361660,1415,1.0,primal,0.09582825191318989,0,0.18389016108898354,0.6293618082177531,1.3367404479679248,0.9773851590106007,0.9774276455510273,0.7088390391538348
pacs,dinov2_b14,art_painting,5,random,2,cartoon__block_01|cartoon__block_02|sketch__block_00|sketch__block_02|sketch__block_03,4106,75c2adfedc8784c62d0de17ba36a01ec78b9e1c128a07b963cfc3261c544b9ac,1415,1.0,primal,0.0988494735211134,0,0.24586182574746882,0.6530440717662868,1.3885339057856632,0.9660777385159011,0.9664223504638187,0.7112189644377399
pacs,dinov2_b14,art_painting,5,random,3,cartoon__block_01|photo__block_00|photo__block_03|sketch__block_00|sketch__block_02,3424,58c5b8ee763fee2e5cbc8924b60554b1cb667eca7c666adebb3d373f3c19af38,1415,1.0,primal,0.0919292289763689,0,0.1654993464536594,0.6214182859338923,1.3189690851503626,0.984452296819788,0.9835196178787425,0.7113989780749942
pacs,dinov2_b14,art_painting,5,random,4,cartoon__block_02|photo__block_00|photo__block_01|photo__block_02|sketch__block_03,2785,0388a1fa78c004f3a15a1bd8c67f4840673d3bef231d0dde10b8fcf337b797c4,1415,1.0,primal,0.09299540147185326,0,0.15101235060767718,0.6164168285930716,1.3086465801281502,0.984452296819788,0.9830926240880585,0.7085793997817068
pacs,dinov2_b14,art_painting,5,random,5,cartoon__block_02|photo__block_01|photo__block_02|photo__block_03|sketch__block_01,2797,9314b5b3dc725653bd2142e140b467e1828db2dc96a5c38558a543e112f07030,1415,1.0,primal,0.08670132048428059,0,0.15029985301787313,0.6146986295337676,1.3052710575557107,0.9830388692579505,0.981884908387945,0.7061162086037124
pacs,dinov2_b14,art_painting,5,random,6,cartoon__block_01|cartoon__block_02|cartoon__block_03|sketch__block_00|sketch__block_01,3756,e7b47dbd0d034682954c361340e70f483492997b4e5c5ce0dd3b90399911e750,1415,1.0,primal,0.09735224395990372,0,0.23358262075845534,0.6522023765590256,1.386450550895831,0.9681978798586572,0.9681050537549393,0.7130296277572672
pacs,dinov2_b14,art_painting,5,random,7,cartoon__block_03|photo__block_03|sketch__block_00|sketch__block_01|sketch__block_02,3993,50c1c3a1e630c5e19d4d7006cab8ab0f6bc1232a03543f3e6a3ae3aee7361660,1415,1.0,primal,0.09582825191318989,1,0.18389016108898354,0.6293618082177531,1.3367404479679248,0.9773851590106007,0.9774276455510273,0.7088390391538348
pacs,dinov2_b14,art_painting,5,random,8,cartoon__block_02|photo__block_00|sketch__block_00|sketch__block_02|sketch__block_03,3970,b04f65debb45f49164394e61e1c7187fe755d6e7e9baea1497d4c8de96435749,1415,1.0,primal,0.09649813547730446,0,0.17633826992261076,0.6255651845790701,1.3280401990648854,0.9795053003533569,0.9781052431947191,0.7088562180222048
pacs,dinov2_b14,art_painting,5,random,9,cartoon__block_02|photo__block_03|sketch__block_00|sketch__block_02|sketch__block_03,3964,c92425e438d91683f5161bcce274dd2459a7aef1cade5fb213d734b85ded8d68,1415,1.0,primal,0.1016946230083704,0,0.18578156273802537,0.6272394218526749,1.332384911036744,0.9745583038869258,0.9742440386375907,0.7047157504958492
