excluded_encoder,method,shortlist_size,rows,encoders,encoder_target_pairs,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean,passing_encoders,passes_overall
dinov2_b14,facility_subspace,5,21,3,21,0.2857142857142857,0.39682539682539675,0.0027781469981655103,0.0950926052230183,0.002627724125271754,0.7619047619047619,0.2857142857142857,0.4603174603174603,5.0,0.7058823529411764,0,False
dinov2_b14,full_merged_rank,5,21,3,21,0.8571428571428571,0.7142857142857143,0.0011048340302046975,0.03853495425266144,-0.0005987655548822312,0.7619047619047619,0.8571428571428571,0.7142857142857143,4.0,0.7647058823529411,1,False
dinov2_b14,kcenter_subspace,5,21,3,21,0.42857142857142855,0.31746031746031744,0.0025137448908351917,0.08562317249171854,0.0035186398596990694,0.7619047619047619,0.42857142857142855,0.373015873015873,5.0,0.7058823529411764,0,False
dinov2_b14,pool_vendi_subspace,5,21,3,21,0.5238095238095238,0.39682539682539675,0.0020659080075557576,0.07227327135694138,0.0025109041304815453,0.7619047619047619,0.5238095238095238,0.4206349206349206,5.0,0.7058823529411764,0,False
dinov2_b14,rank_only,5,21,3,21,0.8571428571428571,0.7142857142857143,0.0011048340302046975,0.03853495425266144,-0.0005987655548822312,0.7619047619047619,0.8571428571428571,0.7142857142857143,4.0,0.7647058823529411,1,False
dinov2_b14,dpp_subspace,10,21,3,21,0.9047619047619048,0.8253968253968254,0.0007888196171221987,0.025881589073031678,-0.0009252650397164502,0.5238095238095238,0.9047619047619048,0.8412698412698413,8.666666666666666,0.4901960784313726,2,True
dinov2_b14,facility_subspace,10,21,3,21,0.38095238095238093,0.5396825396825397,0.0021705205102136214,0.06822160776663144,0.0013129807653881266,0.5238095238095238,0.38095238095238093,0.6190476190476191,10.0,0.4117647058823529,0,False
dinov2_b14,full_merged_rank,10,21,3,21,0.9047619047619048,0.8730158730158729,0.0006964957783804851,0.023651605387045783,-0.0006731703167869942,0.5238095238095238,0.9047619047619048,0.8730158730158729,8.333333333333334,0.5098039215686274,2,True
dinov2_b14,kcenter_subspace,10,21,3,21,0.5714285714285714,0.5396825396825397,0.0008819797040782491,0.037771832053707606,0.0015407352220444457,0.5238095238095238,0.5714285714285714,0.6031746031746031,9.666666666666666,0.4313725490196078,0,False
dinov2_b14,pool_vendi_subspace,10,21,3,21,0.7619047619047619,0.5873015873015872,0.0004907385138561862,0.016721984939774427,0.00022604408718291365,0.5238095238095238,0.7619047619047619,0.6190476190476191,9.666666666666666,0.4313725490196078,0,False
dinov2_b14,rank_only,10,21,3,21,0.9047619047619048,0.8095238095238095,0.0008008829025184093,0.026870382112113227,-0.0010451941263108038,0.5238095238095238,0.9047619047619048,0.8095238095238095,7.333333333333333,0.5686274509803921,2,True
resnet50,dpp_subspace,3,21,3,21,0.6666666666666666,0.42857142857142855,0.0005997843359812587,0.029029907588154654,1.6423634120399905e-05,0.8571428571428571,0.7619047619047619,0.5952380952380952,3.0,0.8235294117647058,0,False
resnet50,facility_subspace,3,21,3,21,0.14285714285714285,0.30158730158730157,0.0033813180602770936,0.12993545033628798,0.004210101422809415,0.8571428571428571,0.19047619047619047,0.373015873015873,3.0,0.8235294117647058,0,False
resnet50,full_merged_rank,3,21,3,21,0.7142857142857143,0.5238095238095238,0.0005401922608746819,0.022893567320091887,0.0005342466490609374,0.8571428571428571,0.8095238095238095,0.611111111111111,3.0,0.8235294117647058,0,False
resnet50,kcenter_subspace,3,21,3,21,0.3333333333333333,0.2698412698412698,0.002837923121099201,0.11592088285771898,0.003428948493230909,0.8571428571428571,0.3333333333333333,0.2857142857142857,3.0,0.8235294117647058,0,False
resnet50,pool_vendi_subspace,3,21,3,21,0.3333333333333333,0.2698412698412698,0.002837923121099201,0.11592088285771898,0.003428948493230909,0.8571428571428571,0.3333333333333333,0.2857142857142857,3.0,0.8235294117647058,0,False
resnet50,rank_only,3,21,3,21,0.6666666666666666,0.5079365079365079,0.0011044674893530427,0.048925860638778476,0.001583172593797953,0.8571428571428571,0.6666666666666666,0.5158730158730158,2.3333333333333335,0.8627450980392156,0,False
resnet50,dpp_subspace,5,21,3,21,0.7619047619047619,0.5238095238095238,0.00031055254477968796,0.013806192996950002,-0.0005673856962294758,0.7619047619047619,0.9047619047619048,0.8015873015873015,5.0,0.7058823529411764,0,False
resnet50,facility_subspace,5,21,3,21,0.23809523809523808,0.4603174603174603,0.002367451175740337,0.09328756372687125,0.0042413223357427665,0.7619047619047619,0.2857142857142857,0.5317460317460317,5.0,0.7058823529411764,0,False
resnet50,full_merged_rank,5,21,3,21,0.8571428571428571,0.746031746031746,0.00031633682955347524,0.017765390335651634,0.000573413712637765,0.7619047619047619,0.8571428571428571,0.746031746031746,4.0,0.7647058823529411,1,False
resnet50,kcenter_subspace,5,21,3,21,0.3333333333333333,0.2857142857142857,0.0027273955248461428,0.10977578885801813,0.005140258017040431,0.7619047619047619,0.3333333333333333,0.3333333333333333,5.0,0.7058823529411764,0,False
resnet50,pool_vendi_subspace,5,21,3,21,0.47619047619047616,0.4126984126984127,0.0021223460709308643,0.07881530822235386,0.00287907010033018,0.7619047619047619,0.47619047619047616,0.42857142857142855,5.0,0.7058823529411764,0,False
resnet50,rank_only,5,21,3,21,0.8571428571428571,0.746031746031746,0.00031633682955347524,0.017765390335651634,0.000573413712637765,0.7619047619047619,0.8571428571428571,0.746031746031746,4.0,0.7647058823529411,1,False
resnet50,dpp_subspace,10,21,3,21,0.9047619047619048,0.8253968253968254,7.3789969546878e-05,0.007994218643285658,-2.1824382600333342e-05,0.5238095238095238,0.9047619047619048,0.8650793650793651,8.666666666666666,0.4901960784313726,2,True
