encoder,target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
resnet50,clipart,target_energy,25,0.945054945054945,0.0,0.00036494063932726036,0.00036494063932726036,-0.2031666339688598
resnet50,clipart,target_energy,50,0.8901098901098901,0.0,0.00036494063932726036,0.00036494063932726036,-0.2031666339688598
resnet50,clipart,target_energy,100,0.7802197802197802,0.0,0.00036494063932726036,0.00036494063932726036,-0.2031666339688598
resnet50,clipart,target_energy,227,0.5010989010989011,0.5,2.4873852278509225e-05,2.4873852278509225e-05,-0.2031666339688598
resnet50,infograph,bayesian_d,10,0.978021978021978,0.2,3.7849338011294894e-05,3.7849338011294894e-05,0.5885723712874188
resnet50,infograph,bayesian_d,25,0.945054945054945,0.3,1.5364802119675422e-06,1.5364802119675422e-06,0.5885723712874188
resnet50,infograph,bayesian_d,50,0.8901098901098901,0.6,1.5364802119675422e-06,1.5364802119675422e-06,0.5885723712874188
resnet50,infograph,bayesian_d,100,0.7802197802197802,0.7,1.5364802119675422e-06,1.5364802119675422e-06,0.5885723712874188
resnet50,infograph,bayesian_d,227,0.5010989010989011,1.0,1.5364802119675422e-06,0.0,0.5885723712874188
resnet50,infograph,domain_balance,10,0.978021978021978,0.0,0.0003031155085576421,0.0002790143522719478,0.05453612003577225
resnet50,infograph,domain_balance,25,0.945054945054945,0.0,0.00021007337877852218,0.00021007337877852218,0.05453612003577225
resnet50,infograph,domain_balance,50,0.8901098901098901,0.0,0.0001183204570257711,0.0001183204570257711,0.05453612003577225
resnet50,infograph,domain_balance,100,0.7802197802197802,0.0,6.679456850260122e-05,6.679456850260122e-05,0.05453612003577225
resnet50,infograph,domain_balance,227,0.5010989010989011,0.3,1.4366956335341912e-05,0.0,0.05453612003577225
resnet50,infograph,dpp_subspace,10,0.978021978021978,0.0,0.00021806606492926414,0.00021806606492926414,-0.00035746771197733406
resnet50,infograph,dpp_subspace,25,0.945054945054945,0.0,0.0001754512035333947,0.0001754512035333947,-0.00035746771197733406
resnet50,infograph,dpp_subspace,50,0.8901098901098901,0.1,2.2246398055119987e-05,2.2246398055119987e-05,-0.00035746771197733406
resnet50,infograph,dpp_subspace,100,0.7802197802197802,0.1,2.2246398055119987e-05,2.2246398055119987e-05,-0.00035746771197733406
resnet50,infograph,dpp_subspace,227,0.5010989010989011,0.5,1.5364802119675422e-06,1.5364802119675422e-06,-0.00035746771197733406
resnet50,infograph,merged_effective_rank,10,0.978021978021978,0.2,3.7849338011294894e-05,3.7849338011294894e-05,0.5837673224063208
resnet50,infograph,merged_effective_rank,25,0.945054945054945,0.3,1.5364802119675422e-06,1.5364802119675422e-06,0.5837673224063208
resnet50,infograph,merged_effective_rank,50,0.8901098901098901,0.6,1.5364802119675422e-06,1.5364802119675422e-06,0.5837673224063208
resnet50,infograph,merged_effective_rank,100,0.7802197802197802,0.7,1.5364802119675422e-06,1.5364802119675422e-06,0.5837673224063208
resnet50,infograph,merged_effective_rank,227,0.5010989010989011,1.0,1.5364802119675422e-06,0.0,0.5837673224063208
resnet50,infograph,random,10,0.9780219780219779,0.01,0.00014833805226258085,0.0001430776526204272,-0.0028304028454735615
resnet50,infograph,random,25,0.945054945054945,0.06,7.293050518692941e-05,7.102997192340066e-05,-0.0028304028454735615
resnet50,infograph,random,50,0.8901098901098902,0.12500000000000006,3.984332253925324e-05,3.926076498408126e-05,-0.0028304028454735615
resnet50,infograph,random,100,0.7802197802197803,0.24,2.4812909833672285e-05,2.3940913995708434e-05,-0.0028304028454735615
resnet50,infograph,random,227,0.5010989010989011,0.525,6.6614430059296275e-06,3.968631481439698e-06,-0.0028304028454735615
resnet50,infograph,second_moment_mmd,10,0.978021978021978,0.0,7.46079861470342e-05,7.46079861470342e-05,0.6630827322457279
