encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,bloodmnist,medical,1,flowers102,0.6578431725502014,0.009998065192279419,0.6421568990|0.6617647409|0.6617647409|0.6519608498|0.6715686321,1020,stratified_5_fold,5,20260906,0.6803999543190002,500,600,256,128,0.01,1.1732178255915642,0.044898875057697296,npu:6
resnet50,bloodmnist,medical,1,food101,0.39760002464056016,0.009315443624082473,0.3900990188|0.4099010229|0.4069307148|0.3861386478|0.3947916925,5000,stratified_5_fold,5,20260906,0.4381999969482422,500,600,256,128,0.01,1.1732178255915642,0.062315696850419044,npu:6
resnet50,bloodmnist,medical,1,gtsrb,0.6682000360250473,0.014258303385369528,0.6863324046|0.6805970073|0.6683317423|0.6569416523|0.6480163336,5000,stratified_5_fold,5,20260906,0.5767999887466431,500,600,256,128,0.01,1.1732178255915642,0.05950113758444786,npu:6
resnet50,bloodmnist,medical,1,oxford_pets,0.9019021782700134,0.014685295779004704,0.9228686690|0.8953804970|0.8858696222|0.9156463146|0.8896456957,3680,stratified_5_fold,5,20260906,0.87953120470047,500,600,256,128,0.01,1.1732178255915642,0.05867849104106426,npu:6
resnet50,bloodmnist,medical,2,beans,0.8288201166306058,0.027910204243985336,0.8173077106|0.7922705412|0.8164250851|0.8737864494|0.8446601629,1034,stratified_5_fold,5,20260906,0.890625,500,600,256,128,0.01,1.1430928446352482,0.03788898512721062,npu:6
resnet50,bloodmnist,medical,2,dtd,0.6140957832336426,0.007399159061944929,0.6236702204|0.6023936272|0.6103724241|0.6143617630|0.6196808815,3760,stratified_5_fold,5,20260906,0.6164893507957458,500,600,256,128,0.01,1.1430928446352482,0.03719623200595379,npu:6
resnet50,bloodmnist,medical,2,eurosat,0.8973999715209007,0.007710341854740421,0.8976142406|0.9101796150|0.8988988996|0.8936810493|0.8865461349,5000,stratified_5_fold,5,20260906,0.9044444561004639,500,600,256,128,0.01,1.1430928446352482,0.04418742470443249,npu:6
resnet50,bloodmnist,medical,2,flowers102,0.6490196824073792,0.025678040952110542,0.6176471710|0.6862745881|0.6568627954|0.6617648005|0.6225490570,1020,stratified_5_fold,5,20260906,0.6789999604225159,500,600,256,128,0.01,1.1430928446352482,0.0527577456086874,npu:6
resnet50,bloodmnist,medical,2,food101,0.39300001627206804,0.014956234403561301,0.3861386180|0.4158416092|0.3861386180|0.4029703140|0.3729166985,5000,stratified_5_fold,5,20260906,0.43039998412132263,500,600,256,128,0.01,1.1430928446352482,0.0562675055116415,npu:6
resnet50,bloodmnist,medical,2,gtsrb,0.6745999750375747,0.014401999032454083,0.6617502570|0.6716417670|0.6763236523|0.7012071609|0.6622583866,5000,stratified_5_fold,5,20260906,0.58160001039505,500,600,256,128,0.01,1.1430928446352482,0.054752692580223083,npu:6
resnet50,bloodmnist,medical,2,oxford_pets,0.9086956574865009,0.010999933055600753,0.9201623201|0.9089674354|0.8885869980|0.9170068502|0.9087193012,3680,stratified_5_fold,5,20260906,0.8871626853942871,500,600,256,128,0.01,1.1430928446352482,0.05068620666861534,npu:6
resnet50,bloodmnist,medical,3,beans,0.8539651726846308,0.015267079042287064,0.8413462043|0.8405796289|0.8792270422|0.8640776873|0.8446601629,1034,stratified_5_fold,5,20260906,0.8984375,500,600,256,128,0.01,1.1752599719911814,0.03596695698797703,npu:6
resnet50,bloodmnist,medical,3,dtd,0.6183511137962341,0.010704596497506682,0.6303192377|0.6010638475|0.6170213223|0.6289893985|0.6143617630,3760,stratified_5_fold,5,20260906,0.6244680881500244,500,600,256,128,0.01,1.1752599719911814,0.04462227784097195,npu:6
resnet50,bloodmnist,medical,3,eurosat,0.9025999665737152,0.0036582900142428628,0.9085485935|0.9011975527|0.9049049616|0.8986960649|0.8995983601,5000,stratified_5_fold,5,20260906,0.9048148393630981,500,600,256,128,0.01,1.1752599719911814,0.04427015595138073,npu:6
resnet50,bloodmnist,medical,3,flowers102,0.6578432083129883,0.04410675831769523,0.6323530078|0.7401961684|0.6421569586|0.6617647409|0.6127451658,1020,stratified_5_fold,5,20260906,0.6669999361038208,500,600,256,128,0.01,1.1752599719911814,0.059762440621852875,npu:6
resnet50,bloodmnist,medical,3,food101,0.3906000143289566,0.010137490029740324,0.3772277236|0.4069306850|0.3940594196|0.3831683397|0.3916667104,5000,stratified_5_fold,5,20260906,0.4368000030517578,500,600,256,128,0.01,1.1752599719911814,0.0537941362708807,npu:6
resnet50,bloodmnist,medical,3,gtsrb,0.6793999939441681,0.010534971805228817,0.6991150379|0.6756218672|0.6803196669|0.6710261106|0.6703968048,5000,stratified_5_fold,5,20260906,0.5861999988555908,500,600,256,128,0.01,1.1752599719911814,0.04982745461165905,npu:6
resnet50,bloodmnist,medical,3,oxford_pets,0.9084239125089801,0.006215556729469546,0.9120432138|0.9076087475|0.8967391849|0.9115646482|0.9141688943,3680,stratified_5_fold,5,20260906,0.8822567462921143,500,600,256,128,0.01,1.1752599719911814,0.04669759422540665,npu:6
