config,construction_seed,overlap,budget,method,replicate,selected,selection_seconds,metric_seconds,preprocessing_seconds,merged_reff,unique_families,duplicate_count
seed20260833_overlap0.50_k5,20260833,0.5,5,random,29,organcmnist|pathmnist|retinamnist|stl10__overlap_050|svhn,3.783751279115677e-05,0.31900951638817787,10.90307834558189,564.7282239155145,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,30,cifar100_coarse__overlap_050|cifar10__overlap_050|fashion_mnist|organamnist|organcmnist,3.783751279115677e-05,0.3212365712970495,10.90307834558189,648.6344847994588,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,31,cifar100_coarse__overlap_050|pathmnist|rendered_sst2|stl10|tiny_imagenet,3.783751279115677e-05,0.3182332832366228,10.90307834558189,638.5339681567397,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,32,cifar100|cifar100_coarse__overlap_050|organamnist|stl10__overlap_050|tissuemnist,3.783751279115677e-05,0.32066173292696476,10.90307834558189,691.1874095660783,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,33,cifar10__overlap_050|fashion_mnist|organcmnist|pathmnist|usps,3.783751279115677e-05,0.32037694193422794,10.90307834558189,551.882553633781,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,34,cifar10|organamnist|organcmnist|tiny_imagenet__overlap_050|tissuemnist,3.783751279115677e-05,0.3206447307020426,10.90307834558189,650.9085146023357,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,35,cifar10__overlap_050|dermamnist|organamnist|retinamnist|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3168291114270687,10.90307834558189,610.7303840859538,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,36,cifar100__overlap_050|octmnist|stl10|stl10__overlap_050|usps,3.783751279115677e-05,0.31088359095156193,10.90307834558189,573.0728870013793,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,37,cifar10|cifar100__overlap_050|organsmnist|svhn|usps,3.783751279115677e-05,0.3199807684868574,10.90307834558189,605.4627795948113,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,38,organamnist|organsmnist|rendered_sst2|retinamnist|stl10__overlap_050,3.783751279115677e-05,0.31253217719495296,10.90307834558189,495.0934787358199,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,39,cifar10|cifar100_coarse|organcmnist__overlap_050|retinamnist|tiny_imagenet,3.783751279115677e-05,0.3184980843216181,10.90307834558189,676.4100279755536,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,40,bloodmnist|cifar10|cifar100|dermamnist|svhn,3.783751279115677e-05,0.31957317888736725,10.90307834558189,596.9405766450675,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,41,cifar100|cifar100_coarse|cifar100_coarse__overlap_050|pneumoniamnist|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3121588435024023,10.90307834558189,664.7124114765679,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,42,bloodmnist|organcmnist__overlap_050|pathmnist|semeion|tissuemnist,3.783751279115677e-05,0.3178877215832472,10.90307834558189,456.34689033532567,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,43,fashion_mnist|organcmnist|rendered_sst2|stl10|stl10__overlap_050,3.783751279115677e-05,0.30859072878956795,10.90307834558189,519.4633327862003,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,44,breastmnist|cifar10|cifar100_coarse__overlap_050|stl10__overlap_050|usps,3.783751279115677e-05,0.3180320933461189,10.90307834558189,632.6107419446002,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,45,dermamnist|octmnist|stl10|stl10__overlap_050|svhn,3.783751279115677e-05,0.31179449148476124,10.90307834558189,539.3168180465788,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,46,bloodmnist|cifar100_coarse__overlap_050|organcmnist|tiny_imagenet|tissuemnist,3.783751279115677e-05,0.3205981720238924,10.90307834558189,642.478228839878,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,47,fashion_mnist|organsmnist|pneumoniamnist|stl10|svhn,3.783751279115677e-05,0.31795965507626534,10.90307834558189,603.3788445304333,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,48,cifar10|fashion_mnist|organcmnist|pathmnist|tiny_imagenet,3.783751279115677e-05,0.31779090128839016,10.90307834558189,660.2703832097271,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,49,cifar100|cifar100_coarse|fashion_mnist|semeion|stl10__overlap_050,3.783751279115677e-05,0.3304866459220648,10.90307834558189,674.64597504257,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,50,bloodmnist|cifar100__overlap_050|cifar100_coarse__overlap_050|organcmnist__overlap_050|organsmnist,3.783751279115677e-05,0.34339422918856144,10.90307834558189,632.5253079830364,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,51,bloodmnist|cifar10|organsmnist|stl10__overlap_050|svhn,3.783751279115677e-05,0.3204578720033169,10.90307834558189,647.8472634004129,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,52,cifar100|cifar100_coarse__overlap_050|organamnist|stl10__overlap_050|tissuemnist,3.783751279115677e-05,0.3234298303723335,10.90307834558189,691.1874095660783,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,53,cifar10|cifar100_coarse|organcmnist|organsmnist|usps,3.783751279115677e-05,0.32498495653271675,10.90307834558189,608.0242497438862,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,54,cifar100__overlap_050|dermamnist|organcmnist|organsmnist|usps,3.783751279115677e-05,0.32100679352879524,10.90307834558189,541.5910163744868,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,55,cifar100_coarse__overlap_050|fashion_mnist|organcmnist__overlap_050|rendered_sst2|svhn,3.783751279115677e-05,0.3211181238293648,10.90307834558189,527.9859944076156,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,56,breastmnist|cifar100_coarse|dermamnist|pathmnist|rendered_sst2,3.783751279115677e-05,0.3285923916846514,10.90307834558189,439.34960893362376,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,57,breastmnist|organamnist|pneumoniamnist|rendered_sst2|retinamnist,3.783751279115677e-05,0.3232108298689127,10.90307834558189,362.66646006435764,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,58,bloodmnist|breastmnist|dermamnist|mnist|tiny_imagenet,3.783751279115677e-05,0.31818781420588493,10.90307834558189,541.6125701240252,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,59,cifar100|organcmnist__overlap_050|rendered_sst2|stl10__overlap_050|svhn,3.783751279115677e-05,0.3169422000646591,10.90307834558189,594.0807046936017,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,60,fashion_mnist|organamnist|organcmnist|rendered_sst2|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3200544472783804,10.90307834558189,547.127088179497,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,61,mnist|organcmnist|organcmnist__overlap_050|tiny_imagenet__overlap_050|tissuemnist,3.783751279115677e-05,0.31304532289505005,10.90307834558189,552.0061968635547,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,62,bloodmnist|cifar10|mnist|stl10__overlap_050|tissuemnist,3.783751279115677e-05,0.31737722270190716,10.90307834558189,611.8987115772879,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,63,breastmnist|cifar100|dermamnist|octmnist|svhn,3.783751279115677e-05,0.3178299814462662,10.90307834558189,504.5230754238797,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,64,cifar10__overlap_050|fashion_mnist|pathmnist|tiny_imagenet__overlap_050|usps,3.783751279115677e-05,0.32343300245702267,10.90307834558189,625.47920322968,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,65,cifar10|cifar100__overlap_050|pathmnist|pneumoniamnist|tissuemnist,3.783751279115677e-05,0.3226689584553242,10.90307834558189,585.2962424428946,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,66,cifar100__overlap_050|octmnist|organcmnist__overlap_050|rendered_sst2|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3236512243747711,10.90307834558189,565.8684104586912,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,67,fashion_mnist|organamnist|organsmnist|pathmnist|svhn,3.783751279115677e-05,0.3288137000054121,10.90307834558189,531.4958498183421,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,68,cifar100_coarse|cifar100_coarse__overlap_050|cifar10__overlap_050|organsmnist|semeion,3.783751279115677e-05,0.3209338150918484,10.90307834558189,584.38444302212,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,69,cifar100__overlap_050|mnist|organcmnist|stl10__overlap_050|tiny_imagenet__overlap_050,3.783751279115677e-05,0.32851380854845047,10.90307834558189,727.4943648001341,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,70,bloodmnist|semeion|stl10|stl10__overlap_050|tiny_imagenet,3.783751279115677e-05,0.3198564201593399,10.90307834558189,612.5725916604771,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,71,cifar100_coarse__overlap_050|dermamnist|fashion_mnist|retinamnist|semeion,3.783751279115677e-05,0.3269081749022007,10.90307834558189,497.95207452314935,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,72,cifar10__overlap_050|mnist|organcmnist__overlap_050|pneumoniamnist|stl10,3.783751279115677e-05,0.32639891281723976,10.90307834558189,631.5043278917647,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,73,cifar100__overlap_050|organamnist|organcmnist__overlap_050|pneumoniamnist|semeion,3.783751279115677e-05,0.3258496876806021,10.90307834558189,541.7172769687689,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,74,cifar100__overlap_050|mnist|organcmnist|retinamnist|tissuemnist,3.783751279115677e-05,0.324214743450284,10.90307834558189,526.2225476783943,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,75,cifar100|organsmnist|rendered_sst2|svhn|usps,3.783751279115677e-05,0.32227589562535286,10.90307834558189,481.48470586594163,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,76,cifar100|cifar100_coarse|rendered_sst2|retinamnist|stl10,3.783751279115677e-05,0.32000589929521084,10.90307834558189,583.5041157383423,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,77,cifar10|cifar10__overlap_050|organsmnist|pneumoniamnist|tiny_imagenet__overlap_050,3.783751279115677e-05,0.33073009736835957,10.90307834558189,626.3310025576016,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,78,cifar10|pneumoniamnist|tiny_imagenet|tissuemnist|usps,3.783751279115677e-05,0.3271796628832817,10.90307834558189,587.1822841771669,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,79,cifar100|cifar10__overlap_050|organcmnist__overlap_050|rendered_sst2|svhn,3.783751279115677e-05,0.3218239042907953,10.90307834558189,568.7227223367954,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,80,cifar100__overlap_050|cifar10__overlap_050|stl10|tiny_imagenet|usps,3.783751279115677e-05,0.32318696938455105,10.90307834558189,732.5382930752025,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,81,octmnist|organcmnist__overlap_050|stl10__overlap_050|svhn|usps,3.783751279115677e-05,0.32171202823519707,10.90307834558189,551.6572471649357,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,82,bloodmnist|breastmnist|cifar100__overlap_050|pneumoniamnist|tissuemnist,3.783751279115677e-05,0.31937518157064915,10.90307834558189,504.2820789902436,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,83,cifar100__overlap_050|organcmnist__overlap_050|rendered_sst2|retinamnist|stl10,3.783751279115677e-05,0.31791399978101254,10.90307834558189,550.4902182267291,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,84,bloodmnist|fashion_mnist|organamnist|organcmnist__overlap_050|organsmnist,3.783751279115677e-05,0.32268399000167847,10.90307834558189,527.5989374556311,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,85,cifar100_coarse__overlap_050|mnist|organcmnist__overlap_050|stl10__overlap_050|tissuemnist,3.783751279115677e-05,0.3227281402796507,10.90307834558189,641.3449026064153,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,86,bloodmnist|organcmnist|organsmnist|semeion|stl10,3.783751279115677e-05,0.32110204361379147,10.90307834558189,563.9620000540334,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,87,bloodmnist|cifar100_coarse|fashion_mnist|organcmnist__overlap_050|pneumoniamnist,3.783751279115677e-05,0.3217296842485666,10.90307834558189,573.5497141915372,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,88,pathmnist|rendered_sst2|stl10|tiny_imagenet|tiny_imagenet__overlap_050,3.783751279115677e-05,0.313763327896595,10.90307834558189,573.2098823350569,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,89,cifar10|organamnist|rendered_sst2|stl10|tissuemnist,3.783751279115677e-05,0.3187196757644415,10.90307834558189,561.1814019271659,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,90,mnist|organsmnist|pathmnist|stl10|tissuemnist,3.783751279115677e-05,0.3196842987090349,10.90307834558189,575.4122022093644,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,91,bloodmnist|dermamnist|fashion_mnist|mnist|pneumoniamnist,3.783751279115677e-05,0.3200323320925236,10.90307834558189,470.5283960395942,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,92,cifar10|cifar100__overlap_050|cifar10__overlap_050|mnist|semeion,3.783751279115677e-05,0.3146784324198961,10.90307834558189,558.7731716828251,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,random,93,breastmnist|cifar100_coarse__overlap_050|rendered_sst2|retinamnist|tissuemnist,3.783751279115677e-05,0.31439214013516903,10.90307834558189,412.6970875427332,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,94,breastmnist|cifar10__overlap_050|dermamnist|octmnist|pneumoniamnist,3.783751279115677e-05,0.31589390709996223,10.90307834558189,480.0207461013587,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,95,bloodmnist|breastmnist|cifar10|cifar100__overlap_050|stl10__overlap_050,3.783751279115677e-05,0.3184302765876055,10.90307834558189,657.6824222617229,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,96,octmnist|organamnist|rendered_sst2|retinamnist|usps,3.783751279115677e-05,0.3153590839356184,10.90307834558189,345.255714010194,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,97,bloodmnist|breastmnist|fashion_mnist|pathmnist|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3205333910882473,10.90307834558189,569.1367050156199,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,98,cifar100_coarse|dermamnist|organamnist|pathmnist|stl10__overlap_050,3.783751279115677e-05,0.32258569821715355,10.90307834558189,631.3200827633437,5,0
seed20260833_overlap0.50_k5,20260833,0.5,5,random,99,cifar10__overlap_050|pneumoniamnist|retinamnist|tiny_imagenet|tiny_imagenet__overlap_050,3.783751279115677e-05,0.3142461199313402,10.90307834558189,591.1157309855739,4,1
seed20260833_overlap0.50_k5,20260833,0.5,5,rank_only,-1,tiny_imagenet|tiny_imagenet__overlap_050|stl10|cifar100_coarse|stl10__overlap_050,8.433125913143158e-05,0.34911705926060677,10.90307834558189,686.6342326158391,3,2
seed20260833_overlap0.75_k3,20260833,0.75,3,collapse,-1,tiny_imagenet|stl10|tiny_imagenet__overlap_075,5.11929408274591,0.08836337924003601,6.15566605143249,426.59765058764833,2,1
seed20260833_overlap0.75_k3,20260833,0.75,3,dpp_centroid,-1,tiny_imagenet|stl10__overlap_075|svhn,0.0036092251539230347,0.09156129136681557,6.15566605143249,505.88487516617727,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,dpp_sample_nn,-1,tiny_imagenet|stl10|cifar100_coarse,0.0033837128430604935,0.09284027479588985,6.15566605143249,549.228460715296,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,dpp_subspace,-1,tiny_imagenet|stl10|cifar100,0.0034053921699523926,0.09517733193933964,6.15566605143249,548.0410250601407,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,facility_centroid,-1,cifar100_coarse__overlap_075|organsmnist|stl10,0.0007137507200241089,0.09239913336932659,6.15566605143249,493.13226315251325,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,facility_sample_nn,-1,organcmnist|cifar10|stl10,0.0006319247186183929,0.09273693524301052,6.15566605143249,480.68193620730534,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,facility_subspace,-1,cifar100_coarse__overlap_075|organcmnist__overlap_075|stl10,0.0006324239075183868,0.09134036302566528,6.15566605143249,493.6048744353625,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,family_rank,-1,tiny_imagenet|stl10|cifar100_coarse,4.442967474460602e-05,0.09284049645066261,6.15566605143249,549.228460715296,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,full_merged_rank,-1,tiny_imagenet|stl10|cifar100_coarse,3.665106600150466,0.0930750947445631,6.15566605143249,549.228460715296,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kcenter_centroid,-1,tiny_imagenet|rendered_sst2|semeion,0.0004962440580129623,0.09070491045713425,6.15566605143249,297.6040762598345,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kcenter_sample_nn,-1,tiny_imagenet|rendered_sst2|usps,0.00044123269617557526,0.09098576940596104,6.15566605143249,300.85361878253633,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kcenter_subspace,-1,tiny_imagenet|rendered_sst2|retinamnist,0.00044242851436138153,0.08972544595599174,6.15566605143249,290.41816626628383,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kmedoids_centroid,-1,cifar100_coarse__overlap_075|organsmnist|stl10,0.002066485583782196,0.09131533280014992,6.15566605143249,493.13226315251325,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kmedoids_sample_nn,-1,organcmnist|cifar100_coarse__overlap_075|stl10__overlap_075,0.0029839128255844116,0.09601173549890518,6.15566605143249,492.4753912846904,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,kmedoids_subspace,-1,cifar100_coarse__overlap_075|organcmnist__overlap_075|stl10,0.002032257616519928,0.09181270375847816,6.15566605143249,493.6048744353625,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,merged_vendi,-1,stl10|tiny_imagenet|cifar100,3.6528710313141346,0.09317134693264961,6.15566605143249,548.0410250601407,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,pool_vendi_centroid,-1,tiny_imagenet|rendered_sst2|retinamnist,0.005286039784550667,0.08898150362074375,6.15566605143249,290.41816626628383,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,pool_vendi_sample_nn,-1,tiny_imagenet|rendered_sst2|stl10,0.005262438207864761,0.09092856012284756,6.15566605143249,402.0170386615218,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,pool_vendi_subspace,-1,tiny_imagenet|rendered_sst2|retinamnist,0.005295047536492348,0.09018916636705399,6.15566605143249,290.41816626628383,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,0,cifar100|cifar100_coarse__overlap_075|usps,3.399290144443512e-05,0.09320060536265373,6.15566605143249,423.18095656772056,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,1,bloodmnist|organcmnist|semeion,3.399290144443512e-05,0.0921938419342041,6.15566605143249,313.48577946584675,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,2,cifar100_coarse|stl10|stl10__overlap_075,3.399290144443512e-05,0.09044760651886463,6.15566605143249,405.72778076600827,2,1
seed20260833_overlap0.75_k3,20260833,0.75,3,random,3,bloodmnist|cifar100__overlap_075|octmnist,3.399290144443512e-05,0.09183100238442421,6.15566605143249,373.95115245438205,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,4,svhn|tiny_imagenet__overlap_075|usps,3.399290144443512e-05,0.0935086291283369,6.15566605143249,398.6092328088274,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,5,organamnist|retinamnist|semeion,3.399290144443512e-05,0.09207160212099552,6.15566605143249,276.28757598510276,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,6,octmnist|organamnist|tiny_imagenet,3.399290144443512e-05,0.09307004511356354,6.15566605143249,412.2962765550638,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,7,cifar100_coarse|cifar10__overlap_075|tissuemnist,3.399290144443512e-05,0.09251546487212181,6.15566605143249,444.23599527448675,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,8,organsmnist|pathmnist|stl10__overlap_075,3.399290144443512e-05,0.09322281554341316,6.15566605143249,423.4936917308764,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,9,cifar100|cifar100_coarse__overlap_075|organcmnist,3.399290144443512e-05,0.09309157729148865,6.15566605143249,472.0413149724518,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,10,mnist|organcmnist__overlap_075|stl10,3.399290144443512e-05,0.09250807389616966,6.15566605143249,425.2641087878086,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,11,cifar10__overlap_075|pneumoniamnist|stl10,3.399290144443512e-05,0.09221234358847141,6.15566605143249,453.0107794295634,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,12,cifar10__overlap_075|organsmnist|semeion,3.399290144443512e-05,0.09234949387609959,6.15566605143249,379.4312997808585,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,13,cifar10|fashion_mnist|stl10__overlap_075,3.399290144443512e-05,0.09435442276299,6.15566605143249,477.3165654295954,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,14,cifar10|cifar100_coarse__overlap_075|organcmnist,3.399290144443512e-05,0.09344461746513844,6.15566605143249,470.7974556843063,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,15,bloodmnist|cifar10__overlap_075|dermamnist,3.399290144443512e-05,0.09437114372849464,6.15566605143249,374.3731327712359,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,16,dermamnist|retinamnist|stl10,3.399290144443512e-05,0.09127575159072876,6.15566605143249,358.4097381052063,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,17,fashion_mnist|pathmnist|svhn,3.399290144443512e-05,0.09437795169651508,6.15566605143249,353.7432608461749,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,18,breastmnist|organamnist|tiny_imagenet,3.399290144443512e-05,0.09131805971264839,6.15566605143249,411.7562860641382,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,19,pathmnist|svhn|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09276646748185158,6.15566605143249,426.09603176683873,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,20,breastmnist|retinamnist|tiny_imagenet,3.399290144443512e-05,0.09062540717422962,6.15566605143249,354.8994506915638,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,21,fashion_mnist|rendered_sst2|stl10,3.399290144443512e-05,0.09088890999555588,6.15566605143249,339.8242966229591,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,22,retinamnist|svhn|usps,3.399290144443512e-05,0.09090551920235157,6.15566605143249,265.1537604140952,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,23,cifar100_coarse__overlap_075|dermamnist|organsmnist,3.399290144443512e-05,0.09281480312347412,6.15566605143249,404.9271554145556,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,24,cifar10|cifar100|tissuemnist,3.399290144443512e-05,0.09383766911923885,6.15566605143249,441.82412693083114,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,25,breastmnist|cifar100_coarse|organsmnist,3.399290144443512e-05,0.09180015325546265,6.15566605143249,392.68735992523295,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,26,breastmnist|cifar100_coarse|rendered_sst2,3.399290144443512e-05,0.09022527746856213,6.15566605143249,290.251934407825,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,27,retinamnist|stl10__overlap_075|tiny_imagenet__overlap_075,3.399290144443512e-05,0.0916751530021429,6.15566605143249,452.3827496651919,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,28,breastmnist|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09166623093187809,6.15566605143249,457.72133909921513,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,29,mnist|stl10|usps,3.399290144443512e-05,0.09156135283410549,6.15566605143249,372.611794669451,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,30,breastmnist|dermamnist|organamnist,3.399290144443512e-05,0.09091700799763203,6.15566605143249,310.1493400333499,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,31,cifar100_coarse|dermamnist|tiny_imagenet,3.399290144443512e-05,0.0938543975353241,6.15566605143249,467.9591987094848,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,32,breastmnist|retinamnist|tiny_imagenet,3.399290144443512e-05,0.08978855609893799,6.15566605143249,354.8994506915638,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,33,cifar10|pneumoniamnist|semeion,3.399290144443512e-05,0.0914293322712183,6.15566605143249,351.26429740261256,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,34,bloodmnist|pneumoniamnist|tiny_imagenet,3.399290144443512e-05,0.09201696515083313,6.15566605143249,406.0340442267502,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,35,cifar100|retinamnist|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09051578864455223,6.15566605143249,439.7847116469825,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,36,cifar100|mnist|semeion,3.399290144443512e-05,0.09141413122415543,6.15566605143249,358.8861862892282,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,37,cifar100|mnist|organamnist,3.399290144443512e-05,0.09193968400359154,6.15566605143249,410.6665579338884,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,38,pneumoniamnist|stl10__overlap_075|tissuemnist,3.399290144443512e-05,0.0932429376989603,6.15566605143249,389.712815589426,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,39,bloodmnist|breastmnist|octmnist,3.399290144443512e-05,0.09027867577970028,6.15566605143249,275.9168281754059,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,40,cifar100|organsmnist|rendered_sst2,3.399290144443512e-05,0.09072175063192844,6.15566605143249,332.00207933927015,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,41,rendered_sst2|retinamnist|tissuemnist,3.399290144443512e-05,0.09181359224021435,6.15566605143249,188.3223264827984,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,42,bloodmnist|pneumoniamnist|semeion,3.399290144443512e-05,0.09409653954207897,6.15566605143249,284.6471538394613,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,43,breastmnist|cifar10|tissuemnist,3.399290144443512e-05,0.09234158508479595,6.15566605143249,356.46967493026904,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,44,organcmnist__overlap_075|pathmnist|tiny_imagenet__overlap_075,3.399290144443512e-05,0.0941677913069725,6.15566605143249,429.39279597926725,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,45,octmnist|organcmnist|svhn,3.399290144443512e-05,0.09357058070600033,6.15566605143249,338.4776923187406,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,46,cifar100_coarse__overlap_075|dermamnist|organamnist,3.399290144443512e-05,0.09304976649582386,6.15566605143249,403.925678516225,3,0
