encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
dinov2_b14,rank_l_gram,1.0,10,10,13.274040812821738,0.7446475629414361,10,0,0,1.0,20.960882240968147,2.632358744487998,10,0,0,1.0
resnet50,rank_l_gram,0.0,3,10,5.351645642333551,3.9567325915250233,9,0,1,0.9,29.120178771661234,2.0269144669312675,10,0,0,1.0
resnet50,rank_l_gram,0.0,5,10,59.87900657292754,3.7024277042089464,10,0,0,1.0,70.02750631520647,7.205859273126084,10,0,0,1.0
resnet50,rank_l_gram,0.0,8,10,-27.607471356649263,2.511125770837599,0,0,10,0.0,4.760824015143794,6.361595372547355,9,0,1,0.9
resnet50,rank_l_gram,0.0,10,10,-24.589796260623324,1.8574931313602958,0,0,10,0.0,0.4459938898683049,1.3907378788802607,7,0,3,0.7
resnet50,rank_l_gram,0.1,3,10,15.0933849353901,7.930157622138773,10,0,0,1.0,38.18393934987741,8.509260300330187,10,0,0,1.0
resnet50,rank_l_gram,0.1,5,10,71.08575962716586,3.444569969411578,10,0,0,1.0,80.32346765378519,7.3977924595325675,10,0,0,1.0
resnet50,rank_l_gram,0.1,8,10,-21.538946686436724,6.745980036129682,0,0,10,0.0,11.174446670059297,11.483035534829881,9,0,1,0.9
resnet50,rank_l_gram,0.1,10,10,-21.17375969634586,1.6755398991283206,0,0,10,0.0,4.330425748619609,1.569305681563648,10,0,0,1.0
resnet50,rank_l_gram,0.25,3,10,21.16183519826145,18.59139392720985,10,0,0,1.0,44.307111037955075,19.768530547011473,10,0,0,1.0
resnet50,rank_l_gram,0.25,5,10,86.65994214321759,5.388312466182534,10,0,0,1.0,97.15683507070511,8.303031681633042,10,0,0,1.0
resnet50,rank_l_gram,0.25,8,10,-9.685204136258358,10.406179502549397,1,0,9,0.1,26.997493632908867,7.770102416656541,10,0,0,1.0
resnet50,rank_l_gram,0.25,10,10,-15.343831572032514,1.5532739924659122,0,0,10,0.0,13.182655453175789,7.251904616090541,10,0,0,1.0
resnet50,rank_l_gram,0.5,3,10,44.47498983913057,37.80993030004536,10,0,0,1.0,67.16608277825443,39.921989263154934,10,0,0,1.0
resnet50,rank_l_gram,0.5,5,10,117.0539899618811,4.688271047211715,10,0,0,1.0,126.23224679061173,6.422171505656809,10,0,0,1.0
resnet50,rank_l_gram,0.5,8,10,30.012055006039475,25.13054870329608,10,0,0,1.0,64.27157117153033,24.83614742450721,10,0,0,1.0
resnet50,rank_l_gram,0.5,10,10,18.301224420097764,13.427843552614009,8,0,2,0.8,42.2146029065917,11.647453244475464,10,0,0,1.0
resnet50,rank_l_gram,0.75,3,10,74.80754820356762,58.06975779255324,10,0,0,1.0,97.56076300461687,59.04495078360389,10,0,0,1.0
resnet50,rank_l_gram,0.75,5,10,147.0066079061181,3.85570881377054,10,0,0,1.0,155.5459832114647,5.340193108187945,10,0,0,1.0
resnet50,rank_l_gram,0.75,8,10,71.38974475365099,39.42417743228922,10,0,0,1.0,105.19500009865905,39.56819535577188,10,0,0,1.0
resnet50,rank_l_gram,0.75,10,10,50.68792907025984,2.806083279928638,10,0,0,1.0,74.07139440213427,1.7741845212437504,10,0,0,1.0
resnet50,rank_l_gram,1.0,3,10,97.95009218477318,77.74951130938486,10,0,0,1.0,120.55501616198092,78.45962582350646,10,0,0,1.0
resnet50,rank_l_gram,1.0,5,10,176.51310027950416,3.6337859075589827,10,0,0,1.0,187.14842611870398,6.065196836299657,10,0,0,1.0
resnet50,rank_l_gram,1.0,8,10,108.14162708228537,54.617650754403584,10,0,0,1.0,141.72005423617588,54.422284426127504,10,0,0,1.0
resnet50,rank_l_gram,1.0,10,10,81.56908990503771,2.4245086148355304,10,0,0,1.0,104.71530768186753,1.5312724785007426,10,0,0,1.0
vit_b16,rank_l_gram,0.0,3,10,15.595639712851602,14.430231799891548,9,0,1,0.9,17.94134685370239,13.737505050341326,10,0,0,1.0
vit_b16,rank_l_gram,0.0,5,10,0.5301452288107044,9.412063558479572,5,0,5,0.5,12.232217431934282,9.673841292942122,10,0,0,1.0
vit_b16,rank_l_gram,0.0,8,10,-1.1538558657369549,4.208761870803585,4,0,6,0.4,0.776951792445459,1.0878312795369791,9,0,1,0.9
vit_b16,rank_l_gram,0.0,10,10,-5.944538777300591,3.014644989038664,1,0,9,0.1,1.4274469332230069,0.9311937042362908,9,0,1,0.9
vit_b16,rank_l_gram,0.1,3,10,19.068767008276286,15.146604429698122,10,0,0,1.0,21.24168685657956,14.963455901525712,10,0,0,1.0
vit_b16,rank_l_gram,0.1,5,10,1.7029531903949873,10.327179721974392,5,0,5,0.5,13.17504522481371,10.696422846877887,10,0,0,1.0
vit_b16,rank_l_gram,0.1,8,10,-2.552641741270429,5.621419601129457,5,0,5,0.5,1.3312942117197395,1.101532190086121,8,0,2,0.8
vit_b16,rank_l_gram,0.1,10,10,-5.809727070944154,0.7600337530508248,0,0,10,0.0,2.025720873707735,0.5016685302139079,10,0,0,1.0
vit_b16,rank_l_gram,0.25,3,10,25.75923636781498,19.09088781626515,9,0,1,0.9,28.058964825844953,18.57328455825557,10,0,0,1.0
vit_b16,rank_l_gram,0.25,5,10,6.176160032206894,10.11883939791251,8,0,2,0.8,17.901030696378655,10.025541602827378,10,0,0,1.0
vit_b16,rank_l_gram,0.25,8,10,-1.4473305026506522,5.4867361205992,5,0,5,0.5,2.591896478862634,1.4651738643355663,10,0,0,1.0
vit_b16,rank_l_gram,0.25,10,10,-4.229873512900087,0.7272292688885172,0,0,10,0.0,3.805487178047417,0.8033370331320522,10,0,0,1.0
vit_b16,rank_l_gram,0.5,3,10,34.40390314289195,25.561594100538155,9,0,1,0.9,36.486425679086395,24.73588095303691,10,0,0,1.0
vit_b16,rank_l_gram,0.5,5,10,3.6387799557799894,7.757143164557342,7,0,3,0.7,14.89185305486393,7.580269917809417,10,0,0,1.0
vit_b16,rank_l_gram,0.5,8,10,3.20153291222739,6.004272116067893,8,0,2,0.8,5.883487996558108,2.117273494033759,10,0,0,1.0
vit_b16,rank_l_gram,0.5,10,10,-1.4866915112466814,0.8004560459641735,0,0,10,0.0,6.756926424783501,0.8752801327437537,10,0,0,1.0
vit_b16,rank_l_gram,0.75,3,10,52.62092532747624,44.16128320687082,9,0,1,0.9,54.53226095185529,43.41517130242208,10,0,0,1.0
vit_b16,rank_l_gram,0.75,5,10,13.826981698320594,15.051113559599274,8,0,2,0.8,24.93342344151082,14.786685658676925,10,0,0,1.0
vit_b16,rank_l_gram,0.75,8,10,5.482902370453542,7.669542201117522,7,0,3,0.7,8.831712607678321,3.2214793199944234,10,0,0,1.0
vit_b16,rank_l_gram,0.75,10,10,2.5801058010514337,3.2439617417366677,10,0,0,1.0,9.675569649936495,0.9492847999921622,10,0,0,1.0
vit_b16,rank_l_gram,1.0,3,10,74.85712242112733,65.93220149267117,9,0,1,0.9,76.58062007349952,65.69242165339654,10,0,0,1.0
vit_b16,rank_l_gram,1.0,5,10,25.204717779884266,11.838340661729637,10,0,0,1.0,36.43209524432935,11.5427300632454,10,0,0,1.0
vit_b16,rank_l_gram,1.0,8,10,12.137705945994913,9.386117031307414,8,0,2,0.8,15.5928283452423,6.100292069287384,10,0,0,1.0
vit_b16,rank_l_gram,1.0,10,10,5.489398881043087,3.0180453153590707,10,0,0,1.0,12.733473999237322,0.8609214898891212,10,0,0,1.0
