encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
resnet50,rank_only,3,60,488.91707761122075,53.31202056170633,2.55,0.45,1.0,0.5333333333333333,0.2434,2.0420116682847342e-05,0.08337122440959016
resnet50,rank_only,5,60,708.5187563954221,42.321676785025325,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,2.0420116682847342e-05,0.22313460155079762
resnet50,rank_only,8,60,1056.8446715941502,57.7211247949861,6.866666666666666,1.1333333333333333,2.0,1.35,0.43333333333333335,2.0420116682847342e-05,0.633596632629633
resnet50,rank_only,10,60,1167.0846755351354,35.860581065701886,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.0420116682847342e-05,0.7828758606997629
vit_b16,agglomerative_subspace,3,60,480.2571800285524,2.0841077711104052,2.966666666666667,0.03333333333333333,1.0,0.1,0.0033333333333333335,0.05803841333836317,0.079468801120917
vit_b16,agglomerative_subspace,5,60,560.1987045846911,10.163324354705477,4.966666666666667,0.03333333333333333,2.6,0.13333333333333333,0.0033333333333333335,0.05803841333836317,0.08722268640995026
vit_b16,agglomerative_subspace,8,60,601.4793076671036,1.1282483746269831,7.933333333333334,0.06666666666666667,3.0,0.26666666666666666,0.006666666666666667,0.05803841333836317,0.09876906803498665
vit_b16,agglomerative_subspace,10,60,597.6896913553284,0.941623318773759,9.933333333333334,0.06666666666666667,5.0,0.26666666666666666,0.006666666666666667,0.05803841333836317,0.1104033320210874
vit_b16,collapse_sketch,3,60,452.05708466641426,38.29453422097427,2.6,0.4,1.0,0.45,0.22340000000000002,0.27428471234937507,0.07782695312052965
vit_b16,collapse_sketch,5,60,528.604046067175,9.500595697213395,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.27428471234937507,0.08692731854195396
vit_b16,collapse_sketch,8,60,596.3755116878754,4.640384111569873,7.1,0.9,3.0,1.0666666666666667,0.43333333333333335,0.27428471234937507,0.09910002443939447
vit_b16,collapse_sketch,10,60,608.3785338961067,2.8868161367353204,9.05,0.95,3.0,1.1666666666666667,0.43333333333333335,0.27428471234937507,0.11085119790708026
vit_b16,dpp_subspace,3,60,507.9567079636926,1.466900849903535,3.0,0.0,3.0,0.0,0.0,0.008496585798760255,0.07893739361315966
vit_b16,dpp_subspace,5,60,576.4885914409406,1.093297972352745,4.983333333333333,0.016666666666666666,3.0,0.05,0.0016666666666666668,0.008496585798760255,0.0864085224767526
vit_b16,dpp_subspace,8,60,598.2363065744308,0.8572675225891664,7.95,0.05,4.0,0.13333333333333333,0.005000000000000001,0.008496585798760255,0.09915668626005451
vit_b16,dpp_subspace,10,60,607.308432365847,0.7359493749293693,9.9,0.1,4.0,0.3,0.008333333333333333,0.008496585798760255,0.110218864120543
vit_b16,facility_subspace,3,60,422.744509146193,7.861161085160619,3.0,0.0,3.0,0.0,0.0,0.0016198847132424512,0.07871313656990726
vit_b16,facility_subspace,5,60,538.4718575254586,1.4029741692627467,5.0,0.0,5.0,0.0,0.0,0.0016198847132424512,0.08629036704078316
vit_b16,facility_subspace,8,60,584.0441774458194,2.0151143653117636,7.983333333333333,0.016666666666666666,5.0,0.08333333333333333,0.0016666666666666668,0.0016198847132424512,0.09831505191201965
vit_b16,facility_subspace,10,60,597.3103199537069,1.3692653410431088,9.916666666666666,0.08333333333333333,5.0,0.23333333333333334,0.008333333333333333,0.0016198847132424512,0.11012478414922952
vit_b16,lineage_deduplicated_rank,3,60,490.3677277495985,13.87622838210993,3.0,0.0,1.5166666666666666,0.05,0.0,3.64251434803009e-05,0.07926221946254372
vit_b16,lineage_deduplicated_rank,5,60,568.1929841252003,5.9399895932972555,5.0,0.0,1.9833333333333334,0.08333333333333333,0.0,3.64251434803009e-05,0.08695359900593758
vit_b16,lineage_deduplicated_rank,8,60,598.0605046217462,1.1424682842263254,8.0,0.0,2.0,0.2,0.0,3.64251434803009e-05,0.09906156870226066
vit_b16,lineage_deduplicated_rank,10,60,610.0393837843648,1.8902733845308206,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.64251434803009e-05,0.11026782048866153
vit_b16,rank_l_gram,3,60,505.86742275367095,1.6300629640635984,3.0,0.0,3.0,0.0,0.0,5.341078747467448,0.07897071791812778
vit_b16,rank_l_gram,5,60,565.0742702395349,1.3307481034647608,5.0,0.0,4.0,0.03333333333333333,0.0,5.341078747467448,0.08717308696359397
vit_b16,rank_l_gram,8,60,595.0129968555162,5.0642378553418075,7.983333333333333,0.016666666666666666,4.25,0.11666666666666667,0.0016666666666666668,5.341078747467448,0.09881173353642225
vit_b16,rank_l_gram,10,60,599.6707738243083,1.991815042034737,9.966666666666667,0.03333333333333333,4.95,0.16666666666666666,0.0033333333333333335,5.341078747467448,0.11039276855687301
vit_b16,rank_only,3,60,468.81649042359794,40.15125666889905,2.683333333333333,0.31666666666666665,1.4666666666666666,0.36666666666666664,0.18000000000000002,2.1723533670107524e-05,0.0782402287547787
vit_b16,rank_only,5,60,556.5609805919688,13.871855899362442,4.45,0.55,1.9166666666666667,0.6333333333333333,0.3166666666666666,2.1723533670107524e-05,0.08769295106952389
vit_b16,rank_only,8,60,592.4016113356797,6.263379448704305,6.95,1.05,2.0,1.25,0.42919999999999997,2.1723533670107524e-05,0.10067039790252845
vit_b16,rank_only,10,60,601.2376615226912,4.340708512629169,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.1723533670107524e-05,0.11075128875672817
