dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,resnet50,cartoon,1,dpp_subspace,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,effective_rank,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,facility_subspace,-1,art_painting__block_03,519,0.7961412071652093,0.78814644318388,0.010143754438620263,3,10,1,4
pacs,resnet50,cartoon,1,kcenter_subspace,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,random,0,art_painting__block_02,501,0.7962559430958095,0.78814644318388,0.010289331357215093,4,10,1,3
pacs,resnet50,cartoon,1,random,1,photo__block_01,415,0.8300715505939542,0.78814644318388,0.05319456526468488,12,10,0,11
pacs,resnet50,cartoon,1,random,2,photo__block_02,395,0.8290723563277844,0.78814644318388,0.05192678784234019,10,10,1,12
pacs,resnet50,cartoon,1,random,3,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,random,4,art_painting__block_03,519,0.7961412071652093,0.78814644318388,0.010143754438620263,3,10,1,4
pacs,resnet50,cartoon,1,random,5,art_painting__block_00,506,0.7959661489922449,0.78814644318388,0.00992164067476543,2,10,1,2
pacs,resnet50,cartoon,1,random,6,art_painting__block_03,519,0.7961412071652093,0.78814644318388,0.010143754438620263,3,10,1,4
pacs,resnet50,cartoon,1,random,7,art_painting__block_01,522,0.78814644318388,0.78814644318388,0.0,1,10,1,1
pacs,resnet50,cartoon,1,random,8,art_painting__block_02,501,0.7962559430958095,0.78814644318388,0.010289331357215093,4,10,1,3
pacs,resnet50,cartoon,1,random,9,sketch__block_01,976,0.8099093609873095,0.78814644318388,0.027612784390060346,5,10,1,7
pacs,resnet50,cartoon,1,random,10,art_painting__block_02,501,0.7962559430958095,0.78814644318388,0.010289331357215093,4,10,1,3
pacs,resnet50,cartoon,1,random,11,sketch__block_02,963,0.8110780051822752,0.78814644318388,0.02909555983753275,7,10,1,6
pacs,resnet50,cartoon,1,random,12,sketch__block_01,976,0.8099093609873095,0.78814644318388,0.027612784390060346,5,10,1,7
pacs,resnet50,cartoon,1,random,13,art_painting__block_01,522,0.78814644318388,0.78814644318388,0.0,1,10,1,1
pacs,resnet50,cartoon,1,random,14,art_painting__block_02,501,0.7962559430958095,0.78814644318388,0.010289331357215093,4,10,1,3
pacs,resnet50,cartoon,1,random,15,photo__block_01,415,0.8300715505939542,0.78814644318388,0.05319456526468488,12,10,0,11
pacs,resnet50,cartoon,1,random,16,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,random,17,photo__block_01,415,0.8300715505939542,0.78814644318388,0.05319456526468488,12,10,0,11
pacs,resnet50,cartoon,1,random,18,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
