dataset,encoder,target_domain,budget,combination,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,target_a_proxy_estimate,target_a_proxy_first_half,target_a_proxy_second_half,target_a_proxy_half_relative_difference,squared_loss,brier_score,nll,accuracy,macro_f1,ece,brier_rank,target_a_proxy_rank,in_brier_top_q,normalized_brier_regret
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_01|sketch__block_01,1987,16af8ac3ab9a2f54887bc22432750c1832aefe01efec9e205bc737b648eac57b,1415,1.0,dual,0.3619574010372162,0.4555304387140616,0.45035444711374906,0.4607064303143744,0.022725118501078567,0.4096646047143105,0.7283028879335413,1.577070644215123,0.7964664310954064,0.7815743146340542,0.5782295612936813,107,60,0,0.0198251242021324
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_01|sketch__block_02,1974,806e45485c3d3962876dd6fb2beecfe78013d860808b2442c08b1496b7e23670,1415,1.0,dual,0.336548687890172,0.45488677269741934,0.449587234519321,0.46018631087551776,0.02330047166099299,0.4071640536419608,0.7284765727441507,1.577200229729558,0.7901060070671378,0.7751778114946234,0.5721302965992177,109,58,0,0.020068330890567143
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_01|sketch__block_03,1969,29a2331eec134736988eb3dfa8fc8c6603c3977fca6951b3fed26530decf71f3,1415,1.0,dual,0.3506070841103792,0.45618661278928513,0.4506926504363814,0.46168057514218885,0.024086468997026066,0.41127468484992646,0.7273144495334808,1.574034288498045,0.792226148409894,0.77952652572458,0.5730575706183959,105,64,0,0.01844103753872787
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_02|photo__block_03,1418,226f85feec8255bd67ea7bb4feee6faee7325bab38eb05f18c2364bce6370f63,1415,1.0,dual,0.21869621239602566,0.43613124023491523,0.4297633724814855,0.44249910798834513,0.029201612569646998,0.38035776789491765,0.7270918293453529,1.5729213616688529,0.818374558303887,0.8064589702716082,0.6010050562995705,104,8,0,0.0181293078109334
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_02|sketch__block_00,2023,7385d3f886e48d8033eee218071a80ffca62fc3df7c2f210dd09596d75a8273a,1415,1.0,dual,0.39536877162754536,0.46033330595541344,0.45248132797077095,0.46818528394005604,0.03411431622722108,0.4017291443177871,0.7268055675147477,1.5726436865378304,0.8042402826855124,0.7887326183365043,0.5852846471775863,103,86,0,0.017728462212504407
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_02|sketch__block_01,1967,7886db7f0b93f52e72e83845430764de1c37188f7e19914ac83079fe7c58dec9,1415,1.0,dual,0.3521364200860262,0.4621608186575771,0.4542509055653467,0.4700707317498075,0.03423013277155803,0.40655739151630227,0.7303345257677254,1.5813642488361177,0.8028268551236749,0.789401979280006,0.5862123334609729,112,94,0,0.02266997809590092
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_02|sketch__block_02,1954,5ac9961e6b048f4725a6b5ef1cf822e8b614933d80501519ff976a737f8cb018,1415,1.0,dual,0.36627927608788013,0.4615128875185037,0.4534404685586807,0.46958530647832686,0.034982420548329445,0.4025071631272041,0.729841948833778,1.5798552635616092,0.7936395759717314,0.780892239337656,0.5769987801165657,111,91,0,0.021980234390136712
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_02|sketch__block_03,1949,0156d75f431d1224ef43b7683ff14687d97842fc393480a63ec0e6846e22e298,1415,1.0,dual,0.3713033124804497,0.4628336026551913,0.4546204081516307,0.471046797158752,0.035490917065844216,0.40500523622393153,0.7284415120714102,1.576199598350187,0.7957597173144876,0.7844190624583935,0.5777767808868357,108,98,0,0.020019236268639103
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_03|sketch__block_00,2055,08a04aae40f8d1dd0f88eac37873df436be1102fac0e0ac430b78ec688e0465b,1415,1.0,primal,0.31552101112902164,0.45100806362416185,0.44474095794272284,0.45727516930560086,0.02779154603613284,0.4016841737838592,0.7237596407411716,1.5654600695896872,0.7929328621908127,0.7741018368472475,0.5715931740552179,75,49,0,0.013463323763051671
pacs,resnet50,art_painting,3,cartoon__block_00|photo__block_03|sketch__block_01,1999,52f3f65310cfc33645546d129615c35614d5ad48e9c7bc5fc9b7fa31e433aa57,1415,1.0,dual,0.4089997373521328,0.452853569488911,0.44652164361804736,0.4591854953597746,0.027964562046004452,0.40331794632505663,0.7263239278175018,1.57168454039493,0.8014134275618374,0.7878196442413924,0.5820470037918618,96,51,0,0.017054033657843363
