alpha_target,gamma_target,repeat,alpha_actual,gamma_actual,r_eff_A,r_eff_B,r_eff_dominant,r_eff_subordinate,r_eff_merged,r_eff_ideal,collapse_ratio,delta_r,is_superadditive,nuclear_A,nuclear_B,q,r_pred_theory,pred_error,dominant_cause
0.6,1.0,3,0.6000000000000002,1.0000000000000007,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,65.4455994639004,73.58576622904738,0.1106214854080533,28.652716349376703,True,31.622776601683785,31.622776601683803,0.7372489339040399,65.44559946390045,5.684341886080802e-14,direction
0.6,1.0,4,0.6000000000000001,1.0000000000000002,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,65.4455994639004,73.58576622904737,0.11062148540805314,28.652716349376703,True,31.622776601683793,31.622776601683796,0.7372489339040398,65.44559946390045,5.684341886080802e-14,direction
0.6,2.0,0,0.5999999999999998,2.0,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,61.8071342700824,73.58576622904737,0.1600667161948427,25.01425115555871,True,31.62277660168379,63.24555320336758,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,2.0,1,0.6,1.9999999999999993,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,61.8071342700824,73.58576622904737,0.1600667161948427,25.01425115555871,True,31.622776601683793,63.245553203367564,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,2.0,2,0.6,2.0,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,61.8071342700824,73.58576622904737,0.1600667161948427,25.014251155558725,True,31.62277660168379,63.24555320336758,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,2.0,3,0.6000000000000003,2.0,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,61.80713427008246,73.58576622904737,0.16006671619484192,25.01425115555878,True,31.622776601683796,63.24555320336759,0.7863793896575038,61.807134270082344,1.1368683772161603e-13,direction
0.6,2.0,4,0.6000000000000003,2.000000000000001,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,61.8071342700824,73.58576622904737,0.1600667161948427,25.014251155558725,True,31.62277660168379,63.245553203367606,0.7863793896575039,61.807134270082344,5.684341886080802e-14,direction
0.6,3.0,0,0.6000000000000001,2.999999999999999,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,57.54752819674014,73.5857662290474,0.2179529935502158,20.754645082216435,True,31.62277660168379,94.86832980505135,0.8353463483514972,57.54752819674019,4.973799150320701e-14,direction
0.6,3.0,1,0.6,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,57.54752819674014,73.58576622904738,0.21795299355021566,20.75464508221645,True,31.622776601683785,94.86832980505135,0.835346348351497,57.54752819674014,0.0,direction
0.6,3.0,2,0.6000000000000001,3.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,57.54752819674014,73.58576622904738,0.21795299355021566,20.75464508221645,True,31.62277660168379,94.86832980505137,0.8353463483514971,57.54752819674014,0.0,both
0.6,3.0,3,0.5999999999999999,2.999999999999999,36.79288311452369,36.792883114523725,36.792883114523725,36.79288311452369,57.54752819674014,73.58576622904741,0.21795299355021597,20.754645082216413,True,31.62277660168379,94.86832980505135,0.835346348351497,57.54752819674019,4.973799150320701e-14,direction
0.6,3.0,4,0.6000000000000002,2.9999999999999996,36.792883114523654,36.79288311452369,36.79288311452369,36.792883114523654,57.54752819674014,73.58576622904735,0.21795299355021536,20.75464508221645,True,31.622776601683796,94.86832980505137,0.835346348351497,57.54752819674014,0.0,direction
0.6,10.0,0,0.6000000000000001,9.999999999999998,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,46.05895561143279,73.5857662290474,0.37407792333007756,9.26607249690909,True,31.62277660168379,316.22776601683785,0.9408516254098768,46.05895561143275,4.263256414560601e-14,both
0.6,10.0,1,0.6000000000000001,10.000000000000002,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,46.05895561143279,73.58576622904737,0.3740779233300773,9.266072496909118,True,31.62277660168379,316.22776601683796,0.9408516254098768,46.05895561143271,8.526512829121202e-14,both
0.6,10.0,2,0.6,9.999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143279,73.58576622904738,0.37407792333007744,9.266072496909104,True,31.622776601683793,316.22776601683785,0.9408516254098768,46.05895561143273,6.394884621840902e-14,both
0.6,10.0,3,0.6000000000000001,9.999999999999998,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,46.05895561143279,73.58576622904735,0.37407792333007717,9.266072496909118,True,31.622776601683803,316.22776601683796,0.9408516254098768,46.05895561143271,8.526512829121202e-14,both
0.6,10.0,4,0.5999999999999998,9.999999999999993,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143279,73.58576622904738,0.37407792333007744,9.266072496909104,True,31.622776601683796,316.22776601683773,0.9408516254098767,46.05895561143275,4.263256414560601e-14,both
0.8,0.1,0,0.7999999999999996,0.10000000000000007,36.792883114523704,36.792883114523676,36.792883114523704,36.792883114523676,43.86228358858973,73.58576622904738,0.4039297837565296,7.069400474066029,True,31.622776601683782,3.1622776601683804,0.9575189735513434,43.86228358858973,0.0,both
0.8,0.1,1,0.8000000000000002,0.09999999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,43.862283588589754,73.58576622904737,0.4039297837565292,7.069400474066079,True,31.622776601683803,3.16227766016838,0.9575189735513434,43.8622835885897,5.684341886080802e-14,both
0.8,0.1,2,0.7999999999999997,0.09999999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,43.862283588589754,73.58576622904737,0.4039297837565292,7.069400474066079,True,31.622776601683796,3.1622776601683795,0.9575189735513434,43.8622835885897,5.684341886080802e-14,both
0.8,0.1,3,0.8000000000000004,0.09999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,43.86228358858973,73.58576622904738,0.4039297837565296,7.069400474066043,True,31.622776601683803,3.1622776601683795,0.9575189735513434,43.86228358858972,1.4210854715202004e-14,both
0.8,0.1,4,0.7999999999999997,0.10000000000000002,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,43.86228358858973,73.58576622904735,0.4039297837565294,7.069400474066043,True,31.62277660168379,3.1622776601683795,0.9575189735513434,43.8622835885897,3.552713678800501e-14,both
0.8,0.33,0,0.7999999999999997,0.3299999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,53.03453332137525,73.58576622904737,0.27928271948277533,16.241650206851574,True,31.622776601683796,10.43551627855565,0.8806445298176483,53.03453332137521,4.263256414560601e-14,both
0.8,0.33,1,0.7999999999999996,0.32999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,53.03453332137521,73.58576622904738,0.279282719482776,16.241650206851517,True,31.62277660168379,10.43551627855565,0.8806445298176483,53.03453332137523,2.1316282072803006e-14,both
0.8,0.33,2,0.7999999999999997,0.33000000000000007,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,53.03453332137525,73.58576622904737,0.27928271948277533,16.24165020685156,True,31.62277660168379,10.435516278555653,0.8806445298176483,53.03453332137523,2.1316282072803006e-14,direction
0.8,0.33,3,0.8,0.33000000000000007,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,53.03453332137521,73.58576622904735,0.2792827194827757,16.24165020685153,True,31.622776601683796,10.435516278555655,0.8806445298176484,53.03453332137521,0.0,direction
0.8,0.33,4,0.7999999999999997,0.33000000000000007,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,53.03453332137523,73.58576622904735,0.27928271948277544,16.24165020685154,True,31.62277660168379,10.435516278555653,0.8806445298176483,53.03453332137523,0.0,direction
0.8,0.5,0,0.7999999999999998,0.5000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.62277660168379,15.8113883008419,0.8438759140534188,56.74065111139061,4.973799150320701e-14,direction
0.8,0.5,1,0.7999999999999996,0.5000000000000001,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,56.74065111139056,73.58576622904737,0.22891811801243886,19.947767996866872,True,31.622776601683785,15.811388300841896,0.8438759140534188,56.74065111139061,4.973799150320701e-14,direction
0.8,0.5,2,0.7999999999999997,0.5,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,56.74065111139056,73.58576622904737,0.22891811801243886,19.947767996866872,True,31.62277660168379,15.811388300841895,0.8438759140534188,56.74065111139061,4.973799150320701e-14,direction
0.8,0.5,3,0.7999999999999998,0.49999999999999983,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.6227766016838,15.811388300841895,0.8438759140534189,56.74065111139061,4.973799150320701e-14,direction
0.8,0.5,4,0.7999999999999997,0.5000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.622776601683782,15.811388300841896,0.8438759140534188,56.74065111139061,4.973799150320701e-14,direction
0.8,1.0,0,0.7999999999999998,1.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,59.91636243988986,73.58576622904738,0.1857615200555136,23.12347932536617,True,31.62277660168379,31.62277660168379,0.8090169943749473,59.91636243988986,0.0,direction
0.8,1.0,1,0.7999999999999996,0.9999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,59.91636243988981,73.58576622904738,0.18576152005551427,23.12347932536612,True,31.622776601683785,31.622776601683782,0.8090169943749471,59.91636243988986,4.973799150320701e-14,direction
0.8,1.0,2,0.8000000000000002,1.0000000000000004,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,59.91636243988981,73.58576622904737,0.18576152005551413,23.12347932536612,True,31.62277660168379,31.622776601683803,0.8090169943749475,59.91636243988986,4.973799150320701e-14,direction
0.8,1.0,3,0.8000000000000003,1.0000000000000002,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,59.91636243988981,73.58576622904737,0.18576152005551413,23.12347932536612,True,31.62277660168379,31.622776601683796,0.8090169943749476,59.91636243988986,4.973799150320701e-14,direction
0.8,1.0,4,0.8,0.9999999999999998,36.792883114523654,36.79288311452369,36.792883114523654,36.79288311452369,59.91636243988981,73.58576622904735,0.18576152005551397,23.123479325366155,True,31.622776601683796,31.62277660168379,0.8090169943749475,59.91636243988981,0.0,direction
0.8,2.0,0,0.8000000000000003,2.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.622776601683796,63.24555320336759,0.8438759140534189,56.74065111139061,4.973799150320701e-14,direction
0.8,2.0,1,0.8,1.9999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.622776601683793,63.24555320336758,0.8438759140534189,56.74065111139061,4.973799150320701e-14,direction
0.8,2.0,2,0.8000000000000002,2.000000000000001,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139056,73.58576622904738,0.22891811801243903,19.947767996866872,True,31.62277660168379,63.245553203367606,0.8438759140534189,56.74065111139061,4.973799150320701e-14,direction
0.8,2.0,3,0.7999999999999998,1.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139051,73.58576622904738,0.2289181180124397,19.947767996866823,True,31.622776601683803,63.24555320336759,0.8438759140534189,56.74065111139061,9.947598300641403e-14,direction
0.8,2.0,4,0.7999999999999997,2.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,56.74065111139051,73.58576622904738,0.2289181180124397,19.947767996866823,True,31.62277660168379,63.24555320336759,0.8438759140534188,56.74065111139061,9.947598300641403e-14,direction
0.8,3.0,0,0.8,2.9999999999999996,36.79288311452369,36.792883114523725,36.792883114523725,36.79288311452369,53.12788177032247,73.58576622904741,0.27801415283285247,16.334998655798742,True,31.622776601683785,94.86832980505135,0.879762745453086,53.12788177032252,4.973799150320701e-14,direction
0.8,3.0,1,0.7999999999999994,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,53.12788177032247,73.58576622904738,0.2780141528328522,16.334998655798778,True,31.622776601683796,94.86832980505137,0.8797627454530857,53.12788177032252,4.973799150320701e-14,direction
0.8,3.0,2,0.7999999999999997,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,53.12788177032252,73.58576622904738,0.2780141528328515,16.334998655798827,True,31.62277660168379,94.86832980505136,0.8797627454530857,53.12788177032252,0.0,direction
0.8,3.0,3,0.7999999999999998,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,53.12788177032247,73.58576622904738,0.2780141528328522,16.334998655798778,True,31.62277660168379,94.86832980505136,0.8797627454530857,53.12788177032252,4.973799150320701e-14,direction
0.8,3.0,4,0.8000000000000003,2.9999999999999973,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,53.12788177032247,73.5857662290474,0.27801415283285236,16.334998655798763,True,31.62277660168381,94.86832980505135,0.8797627454530859,53.12788177032252,4.973799150320701e-14,direction
0.8,10.0,0,0.7999999999999998,10.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,43.86228358858973,73.58576622904738,0.4039297837565296,7.069400474066043,True,31.622776601683793,316.2277660168379,0.9575189735513433,43.86228358858973,0.0,both
0.8,10.0,1,0.7999999999999997,9.999999999999995,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,43.86228358858972,73.58576622904738,0.40392978375652977,7.069400474066029,True,31.6227766016838,316.22776601683785,0.9575189735513433,43.86228358858973,1.4210854715202004e-14,both
0.8,10.0,2,0.8,10.0,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,43.862283588589754,73.58576622904737,0.4039297837565292,7.0694004740660645,True,31.622776601683796,316.22776601683796,0.9575189735513433,43.86228358858973,2.1316282072803006e-14,both
0.8,10.0,3,0.7999999999999997,9.999999999999998,36.792883114523704,36.79288311452369,36.79288311452369,36.792883114523704,43.86228358858973,73.5857662290474,0.4039297837565297,7.069400474066043,True,31.622776601683782,316.2277660168378,0.9575189735513433,43.86228358858973,0.0,both
0.8,10.0,4,0.7999999999999996,10.000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,43.86228358858973,73.58576622904738,0.4039297837565296,7.069400474066043,True,31.622776601683782,316.2277660168379,0.9575189735513433,43.86228358858973,0.0,both
1.0,0.1,0,1.0,0.09999999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,36.79288311452369,73.58576622904737,0.4999999999999999,1.4210854715202004e-14,False,31.622776601683793,3.162277660168379,1.0,36.792883114523676,1.4210854715202004e-14,both
1.0,0.1,1,1.0,0.10000000000000003,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,36.79288311452369,73.58576622904735,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683785,3.1622776601683795,1.0,36.792883114523676,1.4210854715202004e-14,both
1.0,0.1,2,1.0,0.09999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683796,3.162277660168379,1.0,36.79288311452369,0.0,both
1.0,0.1,3,0.9999999999999994,0.1,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523704,73.58576622904737,0.4999999999999997,2.842170943040401e-14,False,31.622776601683785,3.1622776601683786,1.0,36.792883114523676,2.842170943040401e-14,both
1.0,0.1,4,1.0,0.10000000000000002,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683796,3.1622776601683804,1.0,36.79288311452369,0.0,both
1.0,0.33,0,1.0,0.3300000000000002,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,36.792883114523704,73.58576622904735,0.4999999999999996,1.4210854715202004e-14,False,31.622776601683782,10.435516278555653,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,0.33,1,0.9999999999999994,0.33000000000000007,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,36.79288311452369,73.58576622904735,0.49999999999999983,1.4210854715202004e-14,False,31.62277660168379,10.435516278555653,1.0,36.792883114523676,1.4210854715202004e-14,direction
1.0,0.33,2,1.0,0.3299999999999999,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,36.79288311452369,73.58576622904735,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683807,10.435516278555653,1.0,36.792883114523676,1.4210854715202004e-14,both
1.0,0.33,3,0.9999999999999999,0.33000000000000007,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683793,10.435516278555653,1.0,36.79288311452369,0.0,direction
1.0,0.33,4,0.9999999999999997,0.33000000000000007,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,36.792883114523676,73.58576622904737,0.5000000000000001,-1.4210854715202004e-14,False,31.62277660168379,10.435516278555653,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,0.5,0,0.9999999999999997,0.5000000000000001,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683785,15.811388300841895,1.0,36.79288311452369,0.0,direction
1.0,0.5,1,1.0,0.5000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.792883114523704,73.58576622904738,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683785,15.8113883008419,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,0.5,2,0.9999999999999999,0.5000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.792883114523704,73.58576622904738,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683775,15.811388300841895,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,0.5,3,0.9999999999999997,0.49999999999999994,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,36.79288311452369,73.58576622904735,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683793,15.811388300841895,1.0,36.792883114523676,1.4210854715202004e-14,direction
1.0,0.5,4,1.0,0.4999999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,36.79288311452369,73.58576622904737,0.4999999999999999,1.4210854715202004e-14,False,31.622776601683796,15.811388300841895,1.0,36.792883114523676,1.4210854715202004e-14,direction
1.0,1.0,0,0.9999999999999994,1.0000000000000004,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683785,31.622776601683796,1.0,36.79288311452369,0.0,direction
1.0,1.0,1,0.9999999999999994,0.9999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.792883114523704,73.58576622904738,0.49999999999999983,1.4210854715202004e-14,False,31.622776601683796,31.62277660168379,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,1.0,2,1.0,0.9999999999999998,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.62277660168379,31.622776601683782,1.0,36.79288311452369,0.0,direction
1.0,1.0,3,1.0,1.0000000000000004,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.62277660168379,31.6227766016838,1.0,36.79288311452369,0.0,direction
1.0,1.0,4,1.0,0.9999999999999992,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.62277660168381,31.622776601683785,1.0,36.79288311452369,0.0,direction
1.0,2.0,0,0.9999999999999994,1.9999999999999998,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683793,63.24555320336758,1.0,36.79288311452369,0.0,direction
1.0,2.0,1,1.0,1.9999999999999996,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,36.79288311452369,73.5857662290474,0.5000000000000001,-1.4210854715202004e-14,False,31.622776601683796,63.24555320336758,1.0,36.792883114523704,1.4210854715202004e-14,direction
1.0,2.0,2,1.0,1.9999999999999996,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.792883114523676,73.58576622904737,0.5000000000000001,-1.4210854715202004e-14,False,31.622776601683796,63.24555320336758,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,2.0,3,0.9999999999999996,1.9999999999999993,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683796,63.24555320336757,1.0,36.79288311452369,0.0,direction
1.0,2.0,4,0.9999999999999997,1.9999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.792883114523676,73.58576622904738,0.5000000000000002,-1.4210854715202004e-14,False,31.62277660168379,63.24555320336757,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,3.0,0,0.9999999999999997,3.0000000000000004,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683785,94.86832980505137,1.0,36.79288311452369,0.0,both
1.0,3.0,1,1.0,2.999999999999999,36.792883114523704,36.79288311452369,36.79288311452369,36.792883114523704,36.792883114523676,73.5857662290474,0.5000000000000003,-1.4210854715202004e-14,False,31.622776601683796,94.86832980505136,1.0,36.79288311452369,1.4210854715202004e-14,direction
1.0,3.0,2,1.0,2.999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683796,94.86832980505136,1.0,36.79288311452369,0.0,direction
1.0,3.0,3,0.9999999999999996,3.0,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683793,94.86832980505137,1.0,36.79288311452369,0.0,direction
1.0,3.0,4,1.0,3.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.62277660168379,94.86832980505137,1.0,36.79288311452369,0.0,both
1.0,10.0,0,0.9999999999999999,9.999999999999998,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.79288311452369,73.58576622904737,0.4999999999999999,0.0,False,31.622776601683793,316.22776601683785,1.0,36.79288311452369,0.0,both
1.0,10.0,1,1.0,9.999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,73.58576622904738,0.5,0.0,False,31.622776601683796,316.2277660168379,1.0,36.79288311452369,0.0,both
1.0,10.0,2,0.9999999999999996,9.999999999999996,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,36.79288311452369,73.5857662290474,0.5000000000000001,-1.4210854715202004e-14,False,31.622776601683796,316.22776601683785,1.0,36.792883114523704,1.4210854715202004e-14,both
1.0,10.0,3,0.9999999999999997,9.999999999999998,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,36.792883114523654,73.58576622904737,0.5000000000000003,-3.552713678800501e-14,False,31.622776601683796,316.2277660168379,1.0,36.79288311452369,3.552713678800501e-14,both
1.0,10.0,4,0.9999999999999996,10.000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,36.792883114523654,73.58576622904738,0.5000000000000004,-3.552713678800501e-14,False,31.622776601683785,316.22776601683796,1.0,36.79288311452369,3.552713678800501e-14,both
