dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,resnet50,Clipart,3,effective_rank,-1,Art__block_01|Real World__block_02|Real World__block_03,2879,0.9742549588181088,0.9738628310741376,0.00040265192536265425,88,10,0,133
office_home,resnet50,Clipart,3,facility_subspace,-1,Art__block_02|Product__block_02|Real World__block_02,2803,0.9741597015014354,0.9738628310741376,0.0003048380303931708,53,10,0,91
office_home,resnet50,Clipart,3,kcenter_subspace,-1,Art__block_03|Product__block_02|Real World__block_03,2853,0.9739543108974221,0.9738628310741376,9.393501873729221e-05,7,10,1,66
office_home,resnet50,Clipart,3,random,0,Art__block_00|Product__block_02|Real World__block_02,2816,0.9741517462672934,0.9738628310741376,0.00029666928846345457,50,10,0,90
office_home,resnet50,Clipart,3,random,1,Product__block_01|Real World__block_00|Real World__block_01,3219,0.9740361334872617,0.9738628310741376,0.00017795361686915407,16,10,0,11
office_home,resnet50,Clipart,3,random,2,Art__block_01|Art__block_02|Real World__block_01,2303,0.9746885749717336,0.9738628310741376,0.0008479057535085967,193,10,0,207
office_home,resnet50,Clipart,3,random,3,Art__block_01|Art__block_02|Real World__block_01,2303,0.9746885749717336,0.9738628310741376,0.0008479057535085967,193,10,0,207
office_home,resnet50,Clipart,3,random,4,Art__block_02|Product__block_00|Real World__block_02,2824,0.9743588816710665,0.9738628310741376,0.0005093639279587186,122,10,0,95
office_home,resnet50,Clipart,3,random,5,Product__block_02|Product__block_03|Real World__block_02,3285,0.9742871310792356,0.9738628310741376,0.0004356876467191767,97,10,0,47
office_home,resnet50,Clipart,3,random,6,Art__block_00|Real World__block_00|Real World__block_03,2812,0.9743238251293576,0.9738628310741376,0.000473366515807438,109,10,0,127
office_home,resnet50,Clipart,3,random,7,Art__block_00|Product__block_01|Real World__block_00,2761,0.974206798530728,0.9738628310741376,0.00035319908062513564,67,10,0,70
