run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,dtd,0.6292552947998047,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.018468566238880157,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,flowers102,0.6629999876022339,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.020363179966807365,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,food101,0.4323999881744385,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.0201545599848032,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,gtsrb,0.5693999528884888,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.018642595037817955,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,oxford_pets,0.8890705704689026,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.019687192514538765,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,beans,0.875,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.012282432988286018,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,dtd,0.6398935317993164,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.013857318088412285,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,flowers102,0.6761999130249023,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.017411289736628532,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,food101,0.43459999561309814,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.017138781026005745,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,gtsrb,0.5823999643325806,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.017246730625629425,npu:4
